gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Dgig_XM_028557776.1	Ion_trans.HG1.27:like:KCND1/KCND2/KCND3	62.0	NA	NA
Spis_XP_022790515_1	Ion_trans.HG1.27:like:KCND1/KCND2/KCND3	62.0	NA	NA
Nvec_v1g1485	Ion_trans.HG1.27:like:KCND1/KCND2/KCND3	62.0	NA	NA
Nvec_v1g149024	Ion_trans.HG1.27:like:KCND1/KCND2/KCND3	62.0	NA	NA
Exapal_XM_021042535.2	Ion_trans.HG1.27:like:KCND1/KCND2/KCND3	62.0	NA	NA
Hvul_g21630_1	Ion_trans.HG1.28:like:KCND1/KCND2/KCND3	98.0	NA	NA
Morvir_scaffold43.g13.t1	Ion_trans.HG1.28:like:KCND1/KCND2/KCND3	98.0	NA	NA
Spis_XP_022785676_1	Ion_trans.HG1.28:like:KCND1/KCND2/KCND3	98.0	NA	NA
Adig_XM_015911970.1	Ion_trans.HG1.28:like:KCND1/KCND2/KCND3	98.0	NA	NA
Nvec_v1g85827	Ion_trans.HG1.28:like:KCND1/KCND2/KCND3	98.0	NA	NA
Nemnom_g8898.t1	Ion_trans.HG1.28:like:KCND1/KCND2/KCND3	98.0	NA	NA
Exapal_XM_021051302.2	Ion_trans.HG1.28:like:KCND1/KCND2/KCND3	98.0	NA	NA
Beraby_Baby_sb323901	Ion_trans.HG1.29:like:KCNMA1/KCNU1	75.0	NA	NA
Lampan_Lpan_C393075_01	Ion_trans.HG1.29:like:KCNMA1/KCNU1	75.0	NA	NA
Exapal_XM_021039053.2	Ion_trans.HG1.30:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Nemnom_g2299.t1	Ion_trans.HG1.30:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Morvir_scaffold179.g39.t1	Ion_trans.HG1.30:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Hvul_g7760_1	Ion_trans.HG1.30:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Dgig_XM_028553632.1	Ion_trans.HG1.30:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Hvul_g7758_1	Ion_trans.HG1.30:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Adig_XM_015922326.1	Ion_trans.HG1.30:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Nvec_v1g21645	Ion_trans.HG1.30:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Spis_XP_022790409_1	Ion_trans.HG1.30:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Morvir_scaffold40.g78.t1	Ion_trans.HG1.31:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Adig_XM_015900404.1	Ion_trans.HG1.31:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Exapal_XM_021061459.2	Ion_trans.HG1.31:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Spis_XP_022793458_1	Ion_trans.HG1.31:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Dgig_XM_028544862.1	Ion_trans.HG1.31:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Nvec_v1g206803	Ion_trans.HG1.31:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Hvul_g15608_1	Ion_trans.HG1.31:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Hvul_g15609_1	Ion_trans.HG1.31:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Nemnom_g5163.t1	Ion_trans.HG1.31:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Hvul_g11205_1	Ion_trans.HG1.32:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	97.0	NA	NA
Spis_XP_022789977_1	Ion_trans.HG1.32:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	97.0	NA	NA
Exapal_XM_021047418.2	Ion_trans.HG1.32:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	97.0	NA	NA
Nvec_v1g12053	Ion_trans.HG1.32:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	97.0	NA	NA
Adig_XM_015919330.1	Ion_trans.HG1.32:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	97.0	NA	NA
Nemnom_g2297.t1	Ion_trans.HG1.32:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	97.0	NA	NA
Morvir_scaffold8.g142.t1	Ion_trans.HG1.32:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	97.0	NA	NA
Bralan_BLAG18000137_1	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	85.0/85.0/85.0/85.0/85.0/85.0/85.0/85.0
Drer_ENSDART00000111055	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA4	100.0
Drer_ENSDART00000009653	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1	100.0
Cint_ENSCINT00000023466	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Drer_ENSDART00000091547	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1	100.0
Hsap_ENST00000369769	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA3	100.0
Hsap_ENST00000316361	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA2	100.0
Mmus_ENSMUST00000055064	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA10	100.0
Dmel_FBtr0089657	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	82.0/82.0/82.0/82.0/82.0/82.0/82.0/82.0
Hsap_ENST00000382545	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1	100.0
Hsap_ENST00000328224	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA4	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA111370	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	82.0/82.0/82.0/82.0/82.0/82.0/82.0/82.0
Cint_ENSCINT00000032302	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Drer_ENSDART00000162692	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA6	97.0
Drer_ENSDART00000067648	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA6	97.0
Mmus_ENSMUST00000038695	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA2	100.0
Hsap_ENST00000221444	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA7	100.0
Drer_ENSDART00000027398	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA2	100.0
Mmus_ENSMUST00000040751	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA6	100.0
Hsap_ENST00000280684	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA6	100.0
Mmus_ENSMUST00000037012	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA4	100.0
Hsap_ENST00000369771	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA10	100.0
Mmus_ENSMUST00000052718	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA3	100.0
Mmus_ENSMUST00000107774	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA7	100.0
Spur_XM_011673954.2	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Mmus_ENSMUST00000060972	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA5	100.0
Hsap_ENST00000252321	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA5	100.0
Drer_ENSDART00000163903	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA2	100.0
Cgig_XM_034472738.1	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	82.0/82.0/82.0/82.0/82.0/82.0/82.0/82.0
Skow_XM_002736123.1	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Tcas_TC003580_002	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	82.0/82.0/82.0/82.0/82.0/82.0/82.0/82.0
Mmus_ENSMUST00000055168	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1	100.0
Bralan_BLAG03000322_1	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	85.0/85.0/85.0/85.0/85.0/85.0/85.0/85.0
Bralan_BLAG04001681_1	Ion_trans.HG1.33:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	85.0	KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7	85.0/85.0/85.0/85.0/85.0/85.0/85.0/85.0
Spis_XP_022777619_1	Ion_trans.HG1.34:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Exapal_XM_021049992.2	Ion_trans.HG1.34:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Nvec_v1g83086	Ion_trans.HG1.34:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Adig_XM_015919295.1	Ion_trans.HG1.34:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Adig_XM_015892053.1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Beraby_Baby_sb338352	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Beraby_Baby_sb338351	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Hvul_g565_1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Beraby_Baby_sb338350	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Horcal_Hcv1.av93.c6.g1250.i1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Beraby_Baby_sb338349	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Beraby_Baby_sb338353	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Lampan_Lpan_6467_01	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Hvul_g562_1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Horcal_Hcv1.av93.c6.g1250.i4	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Nemnom_g9830.t1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Horcal_Hcv1.av93.c6.g1250.i2	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Beraby_Baby_sb338354	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Hvul_g567_1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Coemet_Cmet_scaffold9073_01	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Horcal_Hcv1.av93.c6.g1250.i3	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Exapal_XM_021060727.1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Nvec_v1g132320	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Spis_XP_022793377_1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Adig_XM_015924287.1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Spis_XP_022785881_1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Spis_XP_022798776_1	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Exapal_XM_021045290.2	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Nvec_v1g198653	Ion_trans.HG1.35:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	93.0	NA	NA
Vmul_SimC395008	Ion_trans.HG1.36:like:KCNMA1/KCNU1	100.0	NA	NA
Coemet_Cmet_scaffold21655_01	Ion_trans.HG1.36:like:KCNMA1/KCNU1	100.0	NA	NA
Beraby_Baby_sb323902	Ion_trans.HG1.37:like:KCNMA1/KCNU1	81.0	NA	NA
Vmul_sbMO374100	Ion_trans.HG1.37:like:KCNMA1/KCNU1	81.0	NA	NA
Mlei_ML3222.g5.i1	Ion_trans.HG1.37:like:KCNMA1/KCNU1	81.0	NA	NA
Horcal_Hcv1.av93.c2.g1131.i1	Ion_trans.HG1.37:like:KCNMA1/KCNU1	81.0	NA	NA
Horcal_Hcv1.av93.c2.g413.i1	Ion_trans.HG1.38:like:KCNMA1/KCNU1	100.0	NA	NA
Bolinf_Binf_sb1213362	Ion_trans.HG1.38:like:KCNMA1/KCNU1	100.0	NA	NA
Vmul_sbMO402021	Ion_trans.HG1.39:like:KCNMA1/KCNU1	100.0	NA	NA
Coemet_Cmet_scaffold21978_01	Ion_trans.HG1.39:like:KCNMA1/KCNU1	100.0	NA	NA
Mlei_ML0061.g4.i1	Ion_trans.HG1.39:like:KCNMA1/KCNU1	100.0	NA	NA
Horcal_Hcv1.av93.c3.g94.i1	Ion_trans.HG1.39:like:KCNMA1/KCNU1	100.0	NA	NA
Bolinf_Binf_sb1235250	Ion_trans.HG1.39:like:KCNMA1/KCNU1	100.0	NA	NA
Coemet_Cmet_C569619_01	Ion_trans.HG1.40:like:KCNMA1/KCNU1	100.0	NA	NA
Vmul_sbMO417136	Ion_trans.HG1.40:like:KCNMA1/KCNU1	100.0	NA	NA
Horcal_Hcv1.av93.c3.g1332.i1	Ion_trans.HG1.40:like:KCNMA1/KCNU1	100.0	NA	NA
Mlei_ML0304.g1.i1	Ion_trans.HG1.40:like:KCNMA1/KCNU1	100.0	NA	NA
Lampan_Lpan_C398963_01	Ion_trans.HG1.41:like:KCNMA1/KCNU1	100.0	NA	NA
Beraby_Baby_sb329990	Ion_trans.HG1.41:like:KCNMA1/KCNU1	100.0	NA	NA
Mlei_ML2186.g8.i1	Ion_trans.HG1.41:like:KCNMA1/KCNU1	100.0	NA	NA
Beraby_Baby_sb329991	Ion_trans.HG1.41:like:KCNMA1/KCNU1	100.0	NA	NA
Horcal_Hcv1.av93.c8.g497.i1	Ion_trans.HG1.41:like:KCNMA1/KCNU1	100.0	NA	NA
Beraby_Baby_sb329992	Ion_trans.HG1.41:like:KCNMA1/KCNU1	100.0	NA	NA
Spis_XP_022801221_1	Ion_trans.HG1.42:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Nvec_v1g245407	Ion_trans.HG1.42:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Exapal_XM_021041632.2	Ion_trans.HG1.42:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Morvir_scaffold115.g27.t1	Ion_trans.HG1.43:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	77.0	NA	NA
Dgig_XM_028546420.1	Ion_trans.HG1.43:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	77.0	NA	NA
Nvec_v1g12734	Ion_trans.HG1.43:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	77.0	NA	NA
Dgig_XM_028546419.1	Ion_trans.HG1.43:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	77.0	NA	NA
Adig_XM_015893443.1	Ion_trans.HG1.43:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	77.0	NA	NA
Exapal_XM_021048040.2	Ion_trans.HG1.43:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	77.0	NA	NA
Dgig_XM_028550099.1	Ion_trans.HG1.43:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	77.0	NA	NA
Spis_XP_022791229_1	Ion_trans.HG1.43:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	77.0	NA	NA
Adig_XM_015901882.1	Ion_trans.HG1.44:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Exapal_XM_021055960.2	Ion_trans.HG1.44:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Nvec_v1g136007	Ion_trans.HG1.44:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Dgig_XM_028545989.1	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Morvir_scaffold110.g12.t1	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Nemnom_g3641.t1	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Nemnom_g3364.t1	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Nemnom_g10660.t1	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Morvir_scaffold110.g17.t1	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Nvec_v1g212576	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Exapal_XM_021039869.2	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Adig_XM_015902061.1	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Spis_XP_022801224_1	Ion_trans.HG1.45:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	91.0	NA	NA
Nvec_v1g51665	Ion_trans.HG1.46:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	95.0	NA	NA
Spis_XP_022780622_1	Ion_trans.HG1.46:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	95.0	NA	NA
Exapal_XM_021048660.2	Ion_trans.HG1.46:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	95.0	NA	NA
Adig_XM_015910838.1	Ion_trans.HG1.46:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	95.0	NA	NA
Dgig_XM_028534958.1	Ion_trans.HG1.46:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	95.0	NA	NA
Nemnom_g13400.t1	Ion_trans.HG1.47:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Adig_XM_015914145.1	Ion_trans.HG1.47:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Spis_XP_022778848_1	Ion_trans.HG1.47:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Nvec_v1g189854	Ion_trans.HG1.47:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Dgig_XM_028556804.1	Ion_trans.HG1.47:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Morvir_scaffold46.g73.t1	Ion_trans.HG1.47:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Hvul_g12368_1	Ion_trans.HG1.47:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Cgig_XM_020074127.2	Ion_trans.HG1.48:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA229136	Ion_trans.HG1.48:like:KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7/KCNA10	100.0	NA	NA
Morvir_scaffold35.g22.t1	Ion_trans.HG1.49:like:KCND1/KCND2/KCND3	1.0	NA	NA
Exapal_XM_021051293.2	Ion_trans.HG1.50:like:KCND1/KCND2/KCND3	1.0	NA	NA
