gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Tetwil_g23546.t1	FERM_M.HG1.18:TLN1/TLN2	88.0	TLN1/TLN2	87.0/87.0
Dgig_XM_028546513.1	FERM_M.HG1.18:TLN1/TLN2	88.0	TLN1/TLN2	88.0/88.0
Adig_XM_015912922.1	FERM_M.HG1.18:TLN1/TLN2	88.0	TLN1/TLN2	88.0/88.0
Hvul_g13423_1	FERM_M.HG1.18:TLN1/TLN2	88.0	TLN1/TLN2	88.0/88.0
Nvec_v1g159935	FERM_M.HG1.18:TLN1/TLN2	88.0	TLN1/TLN2	88.0/88.0
Spis_XP_022806796_1	FERM_M.HG1.18:TLN1/TLN2	88.0	TLN1/TLN2	88.0/88.0
Morvir_scaffold613.g2.t1	FERM_M.HG1.18:TLN1/TLN2	88.0	TLN1/TLN2	88.0/88.0
Nemnom_g4327.t1	FERM_M.HG1.18:TLN1/TLN2	88.0	TLN1/TLN2	88.0/88.0
Hvul_g14748_1	FERM_M.HG1.18:TLN1/TLN2	88.0	TLN1/TLN2	88.0/88.0
Exapal_XM_028659828.1	FERM_M.HG1.19:like:MYLIP	78.0	NA	NA
Skow_XM_006820349.1	FERM_M.HG1.19:like:MYLIP	78.0	NA	NA
Plajan_Pjan_C561614_01	FERM_M.HG1.19:like:MYLIP	78.0	NA	NA
Skow_XM_006813209.1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Dgig_XM_028553419.1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Hvul_g12223_1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Nemnom_g15522.t1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Spis_XP_022786567_1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Adig_XM_015907130.1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Spis_XP_022786201_1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Morvir_scaffold280.g7.t1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Exapal_XM_021054277.2	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Exapal_XM_021048827.1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Dgig_XM_028553354.1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Nvec_v1g97258	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Adig_XM_015901753.1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Spur_XM_030988466.1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Spur_XM_030990858.1	FERM_M.HG1.20:like:MYLIP	95.0	NA	NA
Morvir_scaffold37.g53.t1	FERM_M.HG1.21:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/EZR/FARP1/FARP2/FRMD1/FRMD3/FRMD4A/FRMD4B/FRMD5/FRMD6/FRMD7/FRMPD2/MSN/NF2/PTPN3/PTPN4/PTPN13/PTPN14/PTPN21/RDX	100.0	NA	NA
Hvul_g23694_1	FERM_M.HG1.21:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/EZR/FARP1/FARP2/FRMD1/FRMD3/FRMD4A/FRMD4B/FRMD5/FRMD6/FRMD7/FRMPD2/MSN/NF2/PTPN3/PTPN4/PTPN13/PTPN14/PTPN21/RDX	100.0	NA	NA
Horcal_Hcv1.av93.c6.g41.i1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Plajan_Pjan_C569546_01	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	95.0/95.0
Emue_Em0014g575a.t1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	95.0/95.0
Drer_ENSDART00000179309	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN21	100.0
Mmus_ENSMUST00000097442	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14	100.0
Tetwil_g17085.t1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	95.0/95.0
Hsap_ENST00000328736	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN21	100.0
Mmus_ENSMUST00000085116	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN21	100.0
Cgig_XM_011415746.3	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Tadh_TriadT61918	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Nemnom_g18488.t1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	78.0/78.0
Scil_scict024464.4	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Skow_XM_002736985.2	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Spur_XM_011663185.2	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Dmel_FBtr0079284	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Morvir_scaffold170.g31.t1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	78.0/78.0
Aque_Aqu2.1.15016_001	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	95.0/95.0
Hsap_ENST00000366956	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14	100.0
TrH2_TrispH2_004976-RA	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Adig_XM_015911244.1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Spis_XP_022802444_1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Bralan_BLAG04000986_1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Ocar_g7332	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	95.0/95.0
Hhon_g10875.t1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Nvec_v1g178061	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Cint_ENSCINT00000035340	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA109208	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Tcas_TC032130_001	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Dgig_XM_028537179.1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	96.0/96.0
HoiH23_PlH23_001814-RA	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Adig_XM_015894933.1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Exapal_XM_028662378.1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	76.0/76.0
Vmul_SimC405636	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Beraby_Baby_sb321334	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Mlei_ML0544.g17.i1	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Coemet_Cmet_scaffold15937_01	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Lampan_Lpan_9087_01	FERM_M.HG1.22:PTPN14/PTPN21	100.0	PTPN14/PTPN21	100.0/100.0
Emue_Em0010g86a.t1	FERM_M.HG1.23:like:FERMT1/FERMT2/FERMT3	100.0	NA	NA
Emue_Em0010g94a.t1	FERM_M.HG1.23:like:FERMT1/FERMT2/FERMT3	100.0	NA	NA
Horcal_Hcv1.av93.c1.g1653.i4	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6/FRMPD2/PTPN13	98.0/98.0/98.0/98.0
Hvul_g1930_1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
Dgig_XM_028546594.1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Tadh_TriadT64201	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Bralan_BLAG15000887_1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	100.0/100.0
Hhon_g03085.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	100.0/100.0
Mmus_ENSMUST00000048957	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	PTPN13	100.0
Aque_Aqu2.1.37474_001	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	95.0/95.0
Adig_XM_015904242.1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Morvir_scaffold809.g1.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Cgig_XM_034469066.1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	99.0/99.0
Dmel_FBtr0078059	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	97.0/97.0
Tcas_TC012545_001	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	97.0/97.0
Drer_ENSDART00000162225	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	PTPN13	100.0
HoiH23_PlH23_008213-RA	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA187407	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	95.0/95.0
Hsap_ENST00000344768	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD6	100.0
Ocar_g361	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
HoiH23_PlH23_006873-RA	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	100.0/100.0
Cgig_XM_034457913.1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	95.0/95.0
Skow_XM_006812150.1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	99.0/99.0
Hsap_ENST00000636244	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2	100.0
Emue_Em0071g23a.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	81.0/81.0
Tetwil_g13776.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
Scil_scict000858.2	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
Nemnom_g8462.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
Tadh_TriadT18577	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	100.0/100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA163735	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	99.0/99.0
Dgig_XM_028541107.1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
Nemnom_g4403.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Mmus_ENSMUST00000057859	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD6	100.0
Spur_XM_030979244.1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	100.0/100.0
Nvec_v1g16015	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Hsap_ENST00000646385	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1	100.0
Tcas_TC031000_001	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	95.0/95.0
Spur_XM_011671697.2	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	99.0/99.0
Mmus_ENSMUST00000208577	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2	100.0
Emue_Em0001g3447a.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	81.0/81.0
Hsap_ENST00000436978	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	PTPN13	100.0
TrH2_TrispH2_000245-RA	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Plajan_Pjan_scaffold23274_01	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
Spis_XP_022784066_1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Adig_XM_015904241.1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Skow_XM_006812518.1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	100.0/100.0
Spis_XP_022779941_1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
Aque_Aqu2.1.03794_001	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	95.0/95.0
Morvir_scaffold201.g33.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
Nemnom_g19722.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	NA	NA
Exapal_XM_021048819.2	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2/PTPN13	56.0/56.0
Drer_ENSDART00000024386	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD6	100.0
Drer_ENSDART00000111458	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1	100.0
Bralan_BLAG04000544_1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	100.0/100.0
Drer_ENSDART00000152567	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMPD2	100.0
TrH2_TrispH2_009055-RA	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6	100.0/100.0
Coemet_Cmet_scaffold22574_01	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6/FRMPD2/PTPN13	98.0/98.0/98.0/98.0
Beraby_Baby_sb330382	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6/FRMPD2/PTPN13	98.0/98.0/98.0/98.0
Horcal_Hcv1.av93.c1.g1653.i2	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6/FRMPD2/PTPN13	98.0/98.0/98.0/98.0
Horcal_Hcv1.av93.c1.g1653.i1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6/FRMPD2/PTPN13	98.0/98.0/98.0/98.0
Horcal_Hcv1.av93.c1.g1653.i3	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6/FRMPD2/PTPN13	98.0/98.0/98.0/98.0
Mlei_ML3689.g25.i1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13	98.0	FRMD1/FRMD6/FRMPD2/PTPN13	98.0/98.0/98.0/98.0
Gracom_Gcom_C557974_01	FERM_M.HG1.25:like:FERMT1/FERMT2/FERMT3	100.0	NA	NA
Aque_Aqu2.1.39763_001	FERM_M.HG1.25:like:FERMT1/FERMT2/FERMT3	100.0	NA	NA
Tetwil_g8925.t2	FERM_M.HG1.25:like:FERMT1/FERMT2/FERMT3	100.0	NA	NA
Ocar_g8107	FERM_M.HG1.25:like:FERMT1/FERMT2/FERMT3	100.0	NA	NA
Plajan_Pjan_scaffold3782_01	FERM_M.HG1.25:like:FERMT1/FERMT2/FERMT3	100.0	NA	NA
Emue_Em0666g2a.t1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Exapal_XM_021049981.2	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	70.0/70.0/70.0
Tadh_TriadT33394	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	91.0/91.0/91.0
Hsap_ENST00000217289	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1	100.0
Drer_ENSDART00000113077	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT3	100.0
Drer_ENSDART00000047716	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT3	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA187915	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	99.0/99.0/99.0
TrH2_TrispH2_009554-RA	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	91.0/91.0/91.0
Hsap_ENST00000279227	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT3	100.0
Mmus_ENSMUST00000038280	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1	100.0
Dmel_FBtr0075275	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	99.0/99.0/99.0
HoiH23_PlH23_007539-RA	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	91.0/91.0/91.0
Spur_XM_011666551.2	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	99.0/99.0/99.0
Adig_XM_015919532.1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	70.0/70.0/70.0
Tcas_TC010123_001	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	99.0/99.0/99.0
Morvir_scaffold127.g38.t1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	95.0/95.0/95.0
Spis_XP_022790946_1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	70.0/70.0/70.0
Nvec_v1g212713	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	70.0/70.0/70.0
Hsap_ENST00000343279	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT2	100.0
Dgig_XM_028540262.1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	95.0/95.0/95.0
Drer_ENSDART00000183220	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT2	100.0
Hhon_g03113.t1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	91.0/91.0/91.0
Hvul_g27525_1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	95.0/95.0/95.0
Mmus_ENSMUST00000040772	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT3	100.0
Cgig_XM_034470883.1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	99.0/99.0/99.0
Dmel_FBtr0073209	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	99.0/99.0/99.0
Nemnom_g4844.t1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	95.0/95.0/95.0
Mmus_ENSMUST00000045905	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT2	100.0
Drer_ENSDART00000074546	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1	100.0
Skow_XM_002741305.2	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	99.0/99.0/99.0
Bralan_BLAG04102216_1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	99.0/99.0/99.0
Bolinf_Binf_sb1195824	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Horcal_Hcv1.av93.c7.g823.i1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Horcal_Hcv1.av93.c7.g823.i2	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Plajan_Pjan_scaffold14957_01	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Vmul_Simscaffold13395_01	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Horcal_Hcv1.av93.c7.g823.i3	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Gracom_Gcom_scaffold19174_01	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Emue_Em0019g633a.t1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Coemet_Cmet_scaffold6169_01	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Scil_scict019813.6	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Beraby_Baby_sb330101	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Lampan_Lpan_4665_01	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Plajan_Pjan_scaffold14955_01	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Aque_Aqu2.1.38340_001	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Scil_scict008039.1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Gracom_Gcom_scaffold18549_01	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Plajan_Pjan_scaffold14954_01	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Coemet_Cmet_scaffold6168_01	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Vmul_sbMO428834	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Bolinf_Binf_sb1224894	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3	100.0	FERMT1/FERMT2/FERMT3	100.0/100.0/100.0
Gracom_Gcom_scaffold18973_01	FERM_M.HG1.27:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4	99.0	NA	NA
Plajan_Pjan_scaffold5637_01	FERM_M.HG1.27:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4	99.0	NA	NA
Plajan_Pjan_scaffold5636_01	FERM_M.HG1.27:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4	99.0	NA	NA
Scil_scict023135.1	FERM_M.HG1.27:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4	99.0	NA	NA
Gracom_Gcom_scaffold14828_01	FERM_M.HG1.28:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4	100.0	NA	NA
Tetwil_g13010.t1	FERM_M.HG1.28:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4	100.0	NA	NA
Aque_Aqu2.1.19904_001	FERM_M.HG1.28:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4	100.0	NA	NA
Emue_Em0023g44a.t1	FERM_M.HG1.28:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4	100.0	NA	NA
Scil_scict004430.1	FERM_M.HG1.28:like:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4	100.0	NA	NA
