Hhon_g00642.t1	Aa_trans.HG1.0:like:SLC32A1/SLC36A1/SLC36A2/SLC36A3/SLC36A4/SLC38A1/SLC38A2/SLC38A3/SLC38A4/SLC38A5/SLC38A6/SLC38A7/SLC38A8/SLC38A9/SLC38A10/SLC38A11/TMEM104
Hhon_g11523.t1	MFS_1.HG3.49:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.62:like:SV2A/SV2B/SV2C
Hhon_g10594.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g10595.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g10596.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g10597.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g10598.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g10599.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g10600.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g10601.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g11524.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g11525.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g11526.t1	MFS_1.HG3.53:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.63:like:SV2A/SV2B/SV2C
Hhon_g06841.t1	MFS_1.HG3.73:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.38:like:SV2A/SV2B/SV2C
Hhon_g11749.t1	MFS_1.HG30.0:NA
Hhon_g11280.t1	MFS_1.HG30.1:NA
Hhon_g01114.t1	MFS_1.HG4.2:SLC2A6/SLC2A8;Sugar_tr.HG3.6:SLC2A6/SLC2A8
Hhon_g01115.t1	MFS_1.HG4.2:SLC2A6/SLC2A8;Sugar_tr.HG3.6:SLC2A6/SLC2A8
Hhon_g01119.t1	MFS_1.HG4.2:SLC2A6/SLC2A8;Sugar_tr.HG3.6:SLC2A6/SLC2A8
Hhon_g01120.t1	MFS_1.HG4.2:SLC2A6/SLC2A8;Sugar_tr.HG3.6:SLC2A6/SLC2A8
Hhon_g01121.t1	MFS_1.HG4.2:SLC2A6/SLC2A8;Sugar_tr.HG3.6:SLC2A6/SLC2A8
Hhon_g01122.t1	MFS_1.HG4.2:SLC2A6/SLC2A8;Sugar_tr.HG3.6:SLC2A6/SLC2A8
Hhon_g07604.t1	MFS_1.HG4.2:SLC2A6/SLC2A8;Sugar_tr.HG3.6:SLC2A6/SLC2A8
Hhon_g08440.t1	MFS_1.HG4.3:like:SLC2A10/SLC2A12;Sugar_tr.HG3.4:like:SLC2A10/SLC2A12/SLC2A13
Hhon_g00151.t1	MFS_1.HG4.4:SLC2A10/SLC2A12;Sugar_tr.HG3.3:SLC2A10/SLC2A12
Hhon_g10108.t1	MFS_1.HG5.21:SLC17A6/SLC17A7/SLC17A8
Hhon_g11731.t1	MFS_1.HG5.21:SLC17A6/SLC17A7/SLC17A8
Hhon_g05533.t1	MFS_1.HG5.22:like:SLC17A6/SLC17A7/SLC17A8
Hhon_g07337.t1	MFS_1.HG5.8:SLC17A9
Hhon_g07338.t1	MFS_1.HG5.8:SLC17A9
Hhon_g03315.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g05032.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g05033.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g05175.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06187.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06188.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06189.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06190.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06191.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06192.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06193.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06194.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06195.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06196.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06576.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g06577.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g08186.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g08187.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g08188.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g08189.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g08817.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g08818.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g08819.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g10388.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g11185.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g11535.t1	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1
Hhon_g02663.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g05261.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g07069.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g07942.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g07943.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g07944.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g07945.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g07947.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g07948.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g07949.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g07950.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g08145.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g08146.t1	MFS_1.HG7.0:SLC18A1/SLC18A2/SLC18A3/SLC18B1
Hhon_g00028.t1	MFS_1.HG8.11:SLC22A18
Hhon_g00036.t1	MFS_1.HG8.11:SLC22A18
Hhon_g03529.t1	MFS_1.HG8.12:AC118553.2/MFSD14A/MFSD14B
Hhon_g09108.t1	MFS_1.HG8.5:MFSD9;Sugar_tr.HG2.5:MFSD9
Hhon_g09179.t1	MFS_1.HG8.7:MFSD10
Hhon_g08724.t1	MFS_1.HG8.9:like:MFSD8
Hhon_g00406.t1	MFS_1.HG9.0:like:SLC46A1/SLC46A2/SLC46A3
Hhon_g05027.t1	MFS_1.HG9.2:SLC46A1/SLC46A2/SLC46A3
Hhon_g10924.t1	NCam.HG1.0:like:NCAM1/NCAM2
Hhon_g03949.t1	NO_synthase.HG1.0:NOS1/NOS2/NOS3
Hhon_g04041.t1	NO_synthase.HG1.0:NOS1/NOS2/NOS3
Hhon_g09538.t1	NO_synthase.HG1.0:NOS1/NOS2/NOS3
Hhon_g06050.t1	PDZ.HG2.1:PARD6A/PARD6B/PARD6G
Hhon_g00193.t1	PDZ.HG2.2:like:PARD6A/PARD6B/PARD6G
Hhon_g03284.t1	PDZ.HG3.14:SHROOM2/SHROOM3/SHROOM4/SYNPO2/SYNPO2L
Hhon_g05029.t1	PDZ.HG3.7:like:SHROOM2/SHROOM3/SHROOM4/SYNPO2/SYNPO2L
Hhon_g00858.t1	PDZ.HG4.9:like:HTRA1/HTRA2/HTRA3/HTRA4
Hhon_g04198.t1	PDZ.HG5.0:PSMD9
Hhon_g01011.t1	PDZ.HG6.0:NA
Hhon_g00314.t1	PDZ.Unclassified
Hhon_g00609.t1	PDZ.Unclassified
Hhon_g01014.t1	PDZ.Unclassified
Hhon_g01922.t1	PDZ.Unclassified
Hhon_g02948.t1	PDZ.Unclassified
Hhon_g03505.t1	PDZ.Unclassified
Hhon_g03554.t1	PDZ.Unclassified
Hhon_g03701.t1	PDZ.Unclassified
Hhon_g04087.t1	PDZ.Unclassified
Hhon_g04152.t1	PDZ.Unclassified
Hhon_g04251.t1	PDZ.Unclassified
Hhon_g04884.t1	PDZ.Unclassified
Hhon_g05157.t1	PDZ.Unclassified
Hhon_g05402.t1	PDZ.Unclassified
Hhon_g05891.t1	PDZ.Unclassified
Hhon_g05923.t1	PDZ.Unclassified
Hhon_g06231.t1	PDZ.Unclassified
Hhon_g06470.t1	PDZ.Unclassified
Hhon_g07428.t1	PDZ.Unclassified
Hhon_g07923.t1	PDZ.Unclassified
Hhon_g08096.t1	PDZ.Unclassified
Hhon_g08725.t1	PDZ.Unclassified
Hhon_g09054.t1	PDZ.Unclassified
Hhon_g09150.t1	PDZ.Unclassified
Hhon_g09582.t1	PDZ.Unclassified
Hhon_g09763.t1	PDZ.Unclassified
Hhon_g09872.t1	PDZ.Unclassified
Hhon_g09898.t1	PDZ.Unclassified
Hhon_g09899.t1	PDZ.Unclassified
Hhon_g10023.t1	PDZ.Unclassified
Hhon_g11210.t1	PDZ.Unclassified
Hhon_g01303.t1	PID.HG1.0:RABGAP1
Hhon_g02956.t1	PID.HG1.1:TBC1D1/TBC1D4
Hhon_g08332.t1	PID.HG1.12:SHC1/SHC2/SHC3/SHC4
Hhon_g05164.t1	PID.HG1.14:NUMB/NUMBL
Hhon_g00687.t1	PID.HG1.16:MAPK8IP1/MAPK8IP2
Hhon_g08341.t1	PID.HG1.19:APBA1/APBA2/APBA3
Hhon_g02328.t1	PID.HG1.21:DAB1/DAB2
Hhon_g03550.t1	PID.HG1.8:like:LDLRAP1/PID1
Hhon_g11184.t1	PMCA.HG1.0:like:AC010616.1/ATP1A1/ATP1A2/ATP1A3/ATP1A4/ATP2A1/ATP2A2/ATP2A3/ATP2B1/ATP2B2/ATP2B3/ATP2B4/ATP2C1/ATP2C2/ATP4A/ATP12A
Hhon_g11283.t1	PMCA.HG1.2:ATP2C1/ATP2C2
Hhon_g04364.t1	PMCA.HG1.3:ATP2B1/ATP2B2/ATP2B3/ATP2B4
Hhon_g10204.t1	PMCA.HG1.3:ATP2B1/ATP2B2/ATP2B3/ATP2B4
Hhon_g07340.t1	PMCA.HG1.5:AC010616.1/ATP1A1/ATP1A2/ATP1A3/ATP1A4/ATP4A/ATP12A
Hhon_g01516.t1	Pyridoxal_deC.HG1.2:PDXDC1
Hhon_g07003.t1	Pyridoxal_deC.HG1.4:CSAD/GAD1/GAD2/GADL1
Hhon_g09901.t1	Pyridoxal_deC.HG1.7:SGPL1
Hhon_g08768.t1	Pyridoxal_deC.HG1.8:DDC/HDC
Hhon_g05394.t1	RabphilinRIM.HG1.2:like:RIMS1/RIMS2/RPH3A/RPH3AL;Synaptotagmin.HG1.45:like:SYTL1/SYTL2/SYTL3/SYTL4/SYTL5
Hhon_g00150.t1	RabphilinRIM.HG1.3:RIMS1/RIMS2
Hhon_g00025.t1	RabphilinRIM.HG1.3:RIMS1/RIMS2;Synaptotagmin.HG1.38:RIMS1/RIMS2/RIMS3/RIMS4
Hhon_g05981.t1	RabphilinRIM.HG1.4:RPH3A/RPH3AL;Synaptotagmin.HG1.40:DOC2A/DOC2B/RPH3A
Hhon_g01297.t1	RasGAP.HG1.0:GAPVD1
Hhon_g05243.t1	RasGAP.HG1.1:like:IQGAP1/IQGAP2/IQGAP3
Hhon_g02667.t1	RasGAP.HG1.2:NF1
Hhon_g02774.t1	RasGAP.HG1.4:IQGAP1/IQGAP2
Hhon_g01252.t1	RasGAP.HG1.5:DAB2IP/RASAL2/RASAL3/SYNGAP1;SynGAP.HG1.2:like:DAB2IP/RASAL2/SYNGAP1
Hhon_g02385.t1	RasGAP.HG1.7:RASA1
Hhon_g06711.t1	RasGAP.HG1.9:RASA2/RASA3;Synaptotagmin.HG1.57:RASA2/RASA3
Hhon_g07519.t1	SDF.HG1.1:SLC1A1/SLC1A2/SLC1A3/SLC1A4/SLC1A5/SLC1A6/SLC1A7
Hhon_g03735.t1	SNAP-25.HG1.2:SNAP25
Hhon_g06517.t1	SNF.HG1.1:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g06553.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g06554.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g06555.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g06556.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g09021.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g09268.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g09269.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g09271.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g10707.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g10708.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g10877.t1	SNF.HG1.2:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g10087.t1	SNF.HG1.30:like:SLC6A5/SLC6A7/SLC6A9/SLC6A14
Hhon_g10085.t1	SNF.HG1.31:like:SLC6A5/SLC6A7/SLC6A9/SLC6A14
Hhon_g10086.t1	SNF.HG1.31:like:SLC6A5/SLC6A7/SLC6A9/SLC6A14
Hhon_g00984.t1	SNF.HG1.4:SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g00985.t1	SNF.HG1.4:SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g00986.t1	SNF.HG1.4:SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g01169.t1	SNF.HG1.46:like:SLC6A5/SLC6A7/SLC6A9/SLC6A14
Hhon_g01172.t1	SNF.HG1.46:like:SLC6A5/SLC6A7/SLC6A9/SLC6A14
Hhon_g01174.t1	SNF.HG1.46:like:SLC6A5/SLC6A7/SLC6A9/SLC6A14
Hhon_g01175.t1	SNF.HG1.46:like:SLC6A5/SLC6A7/SLC6A9/SLC6A14
Hhon_g01176.t1	SNF.HG1.46:like:SLC6A5/SLC6A7/SLC6A9/SLC6A14
Hhon_g04889.t1	SNF.HG1.5:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g04890.t1	SNF.HG1.6:like:AC136616.1/SLC6A1/SLC6A2/SLC6A3/SLC6A4/SLC6A5/SLC6A6/SLC6A7/SLC6A8/SLC6A9/SLC6A11/SLC6A12/SLC6A13/SLC6A14/SLC6A15/SLC6A16/SLC6A17/SLC6A18/SLC6A19/SLC6A20
Hhon_g01887.t1	Stargazin.HG1.15:GSG1L/GSG1L2
Hhon_g08441.t1	Sugar_tr.HG3.4:like:SLC2A10/SLC2A12/SLC2A13
Hhon_g07161.t1	Synaphin.HG2.0:NA
Hhon_g03364.t1	Synaptotagmin.HG1.0:SYT7
Hhon_g07037.t1	Synaptotagmin.HG1.18:FO681492.1/SYT15
Hhon_g05915.t1	Synaptotagmin.HG1.19:like:TC2N
Hhon_g03362.t1	Synaptotagmin.HG1.2:SYT1/SYT2/SYT5/SYT8
Hhon_g04256.t1	Synaptotagmin.HG1.25:like:BAIAP3/C2CD5/DOC2A/DOC2B/DYSF/ESYT1/ESYT2/ESYT3/ITSN2/JMJD7-PLA2G4B/MCTP1/MCTP2/MYOF/OTOF/PIK3C2A/PIK3C2B/PLA2G4B/PLA2G4D/PRKCA/PRKCB/PRKCG/RASA2/RASA3/RASA4/RASA4B/RASAL1/RGS3/RIMS1/RIMS2/RIMS3/RIMS4/RPH3A/SYT14/SYT16/SYTL1/SYTL2/SYTL3/SYTL4/SYTL5/UNC13A/UNC13C/UNC13D
Hhon_g07466.t1	Synaptotagmin.HG1.29:SYT14/SYT16
Hhon_g08515.t1	Synaptotagmin.HG1.30:like:BAIAP3/UNC13D
Hhon_g03866.t1	Synaptotagmin.HG1.32:BAIAP3/UNC13D
Hhon_g03867.t1	Synaptotagmin.HG1.32:BAIAP3/UNC13D
Hhon_g02267.t1	Synaptotagmin.HG1.34:like:DYSF/MYOF
Hhon_g02268.t1	Synaptotagmin.HG1.35:DYSF/MYOF
Hhon_g11503.t1	Synaptotagmin.HG1.42:MCTP1
Hhon_g04366.t1	Synaptotagmin.HG1.43:like:ESYT1/ESYT2/ESYT3
Hhon_g10206.t1	Synaptotagmin.HG1.43:like:ESYT1/ESYT2/ESYT3
Hhon_g05559.t1	Synaptotagmin.HG1.49:ESYT1/ESYT2/ESYT3
Hhon_g01247.t1	Synaptotagmin.HG1.5:like:FO681492.1/SYT12/SYT13/SYT15
Hhon_g02376.t1	Synaptotagmin.HG1.59:like:ITSN2/UNC13A/UNC13C
Hhon_g05727.t1	Synaptotagmin.HG1.60:like:ITSN2/UNC13A/UNC13C
Hhon_g04801.t1	Synaptotagmin.HG1.62:PRKCA/PRKCB/PRKCG
Hhon_g00160.t1	Syntaxin.HG1.2:STX7/STX12
Hhon_g02752.t1	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4
Hhon_g02753.t1	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4
Hhon_g02754.t1	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4
Hhon_g02755.t1	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4
Hhon_g02756.t1	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4
Hhon_g06927.t1	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4
Hhon_g07818.t1	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4
Hhon_g07819.t1	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4
Hhon_g07820.t1	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4
Hhon_g01957.t1	Y_phosphatase.HG1.13:PTPN6/PTPN11
Hhon_g10340.t1	Y_phosphatase.HG1.13:PTPN6/PTPN11
Hhon_g08135.t1	Y_phosphatase.HG1.14:PTPN5/PTPN7/PTPRR
Hhon_g02885.t1	Y_phosphatase.HG1.16:like:PTPRK/PTPRM/PTPRT/PTPRU
Hhon_g11002.t1	Y_phosphatase.HG1.20:PTPN23
Hhon_g00545.t1	Y_phosphatase.HG1.26:like:PTPN9
Hhon_g09428.t1	Y_phosphatase.HG1.29:PTPRN/PTPRN2
Hhon_g06178.t1	Y_phosphatase.HG1.30:PTPN1/PTPN2
Hhon_g06297.t1	Y_phosphatase.HG1.38:PTPN3/PTPN4
Hhon_g03898.t1	Y_phosphatase.HG1.41:like:PTPN5/PTPN7/PTPRR
Hhon_g02082.t1	Y_phosphatase.HG1.45:like:PTPRA/PTPRC/PTPRD/PTPRE/PTPRF/PTPRG/PTPRS/PTPRZ1
