homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG004199	ALG012	Emue:scaffold_0014 Cgig:NC_047566.1 Amil:chr5
HG004329	ALG012	Emue:scaffold_0014 Cgig:NC_047566.1 Amil:chr5
HG004501	ALG012	Emue:scaffold_0014 Cgig:NC_047566.1 Amil:chr5
HG004809	ALG012	Emue:scaffold_0014 Cgig:NC_047566.1 Amil:chr5
HG001075	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG001165	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG001598	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG001674	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG001812	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002102	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002110	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002112	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002120	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002121	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002252	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002253	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002254	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002257	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002360	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002471	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002473	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002475	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002478	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002483	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002485	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002614	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002786	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002788	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002795	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002796	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002799	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002801	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002806	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002810	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002906	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG002938	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003302	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003303	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003310	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003311	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003312	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003313	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003314	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003319	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003321	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003324	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003325	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003327	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003329	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003335	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003338	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003339	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003340	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003872	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003913	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003916	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003930	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003931	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003932	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003933	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003935	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG003941	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG004145	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG004382	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG004385	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG004390	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG004394	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG004402	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG004451	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG004955	ALG013	Emue:scaffold_0015 Cgig:NC_047564.1 Amil:chr3
HG001497	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG001520	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG001583	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG001723	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG001952	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002215	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002220	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002363	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002416	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002417	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002674	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002700	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002703	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002704	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002706	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002893	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG002900	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003173	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003175	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003178	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003180	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003182	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003185	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003188	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003548	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003774	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003779	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003780	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003781	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003785	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003786	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG003789	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG004262	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG004264	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG004266	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG004267	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG004270	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG004595	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG004598	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG004848	ALG014	Emue:scaffold_0016 Cgig:NC_047565.1 Amil:chr1
HG001088	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG001474	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG001792	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG001817	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG001867	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG002517	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG002570	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG002586	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG002624	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG002699	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG002860	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG002912	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG002946	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG003005	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG003155	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG003280	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG003354	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG003385	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG003392	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG003439	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG003530	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG003574	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG004111	ALG015	Emue:scaffold_0017 Cgig:NC_047559.1 Amil:chr4
HG001948	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG002398	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG002405	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG002408	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG002697	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG003132	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG003134	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG003147	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG003736	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG003743	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG003744	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG004225	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG004231	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG004828	ALG016	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr2
HG001580	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG001581	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG001630	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG001869	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002062	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002209	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002212	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002385	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002402	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002510	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002687	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002690	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002692	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002698	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG002955	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003128	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003129	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003138	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003140	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003142	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003143	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003151	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003156	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003157	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003158	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003159	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003161	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003162	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003164	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003320	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003416	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003738	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003746	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003747	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003753	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003755	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003756	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003757	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003760	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003761	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003766	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003767	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003769	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG003770	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004000	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004228	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004232	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004235	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004237	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004241	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004247	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004250	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004338	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004585	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG004865	ALG017	Emue:scaffold_0018 Cgig:NC_047564.1 Amil:chr4
HG000833	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001146	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001201	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001411	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001487	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001488	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001617	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001707	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001712	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001717	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001786	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001920	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001934	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001992	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002048	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002052	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002181	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002188	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002190	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002301	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002348	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002350	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002355	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002356	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002366	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002368	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002370	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002371	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002634	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002640	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002647	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002648	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG002650	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003028	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003036	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003038	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003039	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003040	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003042	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003043	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003045	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003047	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003050	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003058	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003063	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003066	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003619	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003624	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003626	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003631	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003634	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003640	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003641	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003648	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003649	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003650	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003654	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003657	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003660	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003663	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003666	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003667	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003668	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003669	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003671	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003836	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003838	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG003850	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG004135	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG004147	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG004156	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG004169	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG004541	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG004792	ALG018	Emue:scaffold_0019 Cgig:NC_047561.1 Amil:chr13
HG001258	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001292	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001405	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001454	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001502	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001725	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001727	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001729	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001897	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001928	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002223	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002418	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002419	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002421	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002423	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002708	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002709	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002710	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002711	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002712	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002713	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002715	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002717	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002719	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002720	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002721	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002722	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002724	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002725	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002851	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002853	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG002905	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003065	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003194	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003197	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003201	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003203	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003204	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003208	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003210	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003212	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003214	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003216	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003223	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003571	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003800	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003802	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003803	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
