homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG002113	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002126	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002151	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002174	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002176	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002177	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002178	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002271	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002324	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002329	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002336	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002337	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002341	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002344	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002615	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002618	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002622	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002627	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002904	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG002960	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003003	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003009	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003011	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003012	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003013	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003016	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003187	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003538	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003541	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003543	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003579	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003592	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003598	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003599	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003601	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003603	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003607	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003608	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003612	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG003642	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG004120	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG004125	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG004127	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG004128	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG004131	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG004309	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG004334	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG004335	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG004534	ALG013	Emue:scaffold_0013 Astrub:NC_047070.1 Amil:chr2
HG000965	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG002056	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG002138	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG002661	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG002798	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG003072	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG003686	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG004199	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG004329	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG004501	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG005612	ALG014	Emue:scaffold_0014 Astrub:NC_047063.1 Amil:chr5
HG001363	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG001981	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG002104	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG002118	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG002482	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG003309	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG003331	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG003463	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG003689	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG003937	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG004542	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG004690	ALG015	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr14
HG001075	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG001165	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG001537	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG001674	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG001812	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG001919	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002102	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002103	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002110	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002112	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002120	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002121	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002252	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002254	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002255	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002257	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002360	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002471	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002473	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002478	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002485	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002489	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002786	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002788	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002790	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002795	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002796	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002799	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002801	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002805	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002806	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002807	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002810	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002906	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG002938	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003301	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003302	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003303	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003310	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003311	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003312	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003313	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003314	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003315	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003317	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003319	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003321	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003324	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003325	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003327	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003329	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003334	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003335	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003338	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003339	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003340	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003872	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003913	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003916	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003923	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003928	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003930	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003931	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003932	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003933	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003935	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003941	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG003942	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004145	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004382	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004385	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004390	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004394	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004402	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004451	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004597	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004626	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG004955	ALG016	Emue:scaffold_0015 Astrub:NC_047066.1 Amil:chr3
HG001497	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG001520	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG001583	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG001722	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG001723	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG001952	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002215	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002220	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002363	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002416	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002417	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002674	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002700	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002703	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002704	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002706	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002893	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG002900	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003170	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003173	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003175	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003176	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003178	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003180	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003182	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003185	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003466	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003548	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003774	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003779	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003780	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003781	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003785	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003786	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG003789	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG004260	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG004262	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG004264	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG004267	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG004270	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG004595	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG004598	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG004848	ALG017	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr1
HG001346	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG002219	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG002691	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG003168	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG003183	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG003790	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG003791	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG004263	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG004268	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG004311	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Amil:chr2
HG001088	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG001442	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG001474	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG001817	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG002486	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG002517	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG002570	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG002699	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG002735	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG002860	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG002912	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG003005	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG003105	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG003155	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG003354	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG003385	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG003392	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG003439	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG003530	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG003574	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Amil:chr4
HG001948	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG002398	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG002405	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG002408	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG002697	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG003132	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG003134	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG003147	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG003736	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG003743	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG004225	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG004231	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG004828	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr2
HG001417	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG001580	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG001581	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG001630	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG001869	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG001906	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002061	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002062	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002209	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002212	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002385	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002402	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002510	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002687	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002690	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002692	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002694	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002698	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG002955	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003128	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003129	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003138	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003140	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003142	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003143	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003151	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003156	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003157	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003158	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003159	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003161	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003162	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003164	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003320	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003372	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003416	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003738	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003746	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003747	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003753	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003755	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003756	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003757	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003760	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003761	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003766	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003767	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003769	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003770	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG003852	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004228	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004232	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004235	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004237	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004241	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004247	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004250	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004310	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004338	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004585	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG004865	ALG021	Emue:scaffold_0018 Astrub:NC_047065.1 Amil:chr4
HG000833	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001091	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001146	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001201	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001392	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001411	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001487	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001488	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001617	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001707	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001712	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001717	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001786	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001920	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001934	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001992	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002048	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002052	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002155	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002181	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002188	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002190	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002301	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002348	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002350	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002355	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002356	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
