homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG003999	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG004005	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG004144	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG004255	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG004299	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG004435	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG004448	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG004573	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG004657	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG004720	ALG011	Emue:scaffold_0011 Cgig:NC_047568.1 Hvul_v3:NC_061169.1
HG001828	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG001988	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG002018	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG002312	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG002532	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG002566	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG002567	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG002568	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG002923	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG002928	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG003484	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG003487	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG003490	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG003491	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG003492	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG003493	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG003494	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG004052	ALG012	Emue:scaffold_0012 Cgig:NC_047565.1 Hvul_v3:NC_061163.1
HG001265	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG001640	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG001704	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG001973	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002094	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002113	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002126	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002177	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002271	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002324	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002329	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002336	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002337	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002340	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002623	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002625	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002626	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002627	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG002729	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003003	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003010	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003013	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003015	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003016	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003541	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003579	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003593	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003595	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003601	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003607	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003608	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003610	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003611	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG003612	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG004121	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG004131	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG004134	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG004335	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG004534	ALG013	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061158.1
HG001637	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG002176	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG002615	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG003009	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG003011	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG003187	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG003538	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG003543	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG003603	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG003609	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG003642	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG004120	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG004127	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG004780	ALG014	Emue:scaffold_0013 Cgig:NC_047562.1 Hvul_v3:NC_061170.1
HG001646	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG002056	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG002313	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG002661	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG002798	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG003072	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG003686	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG004199	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG004803	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG004809	ALG015	Emue:scaffold_0014 Cgig:NC_047566.1 Hvul_v3:NC_061157.1
HG000863	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG001075	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG001110	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG001165	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG001439	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG001527	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG001598	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG001812	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002102	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002104	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002112	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002118	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002121	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002252	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002253	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002257	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002360	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002471	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002472	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002473	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002478	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002479	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002481	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002483	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002786	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002788	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002795	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002796	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002799	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002801	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002810	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002906	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG002938	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003020	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003302	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003303	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003309	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003310	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003311	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003313	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003322	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003325	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003327	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003329	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003333	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003335	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003338	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003339	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003340	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003463	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003689	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003913	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003916	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003921	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003930	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003931	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003932	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003933	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG003934	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG004145	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG004382	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG004385	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG004389	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG004390	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG004393	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG004402	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG004451	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG004695	ALG016	Emue:scaffold_0015 Cgig:NC_047564.1 Hvul_v3:NC_061165.1
HG001207	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG001723	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG001952	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002215	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002219	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002363	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002411	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002415	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002416	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002674	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002691	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002700	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002703	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002704	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002706	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002893	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG002900	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003168	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003173	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003178	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003180	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003183	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003185	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003189	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003190	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003548	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003774	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003776	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003777	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003779	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003781	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003782	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003783	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003785	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003787	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003789	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG003791	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG004262	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG004263	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG004264	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG004595	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG004598	ALG017	Emue:scaffold_0016 Cgig:NC_047565.1 Hvul_v3:NC_061161.1
HG001474	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG001817	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG002517	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG002554	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG002570	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG002586	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG002624	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG002699	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG002860	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG002912	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG003005	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG003155	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG003280	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG003354	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG003385	ALG018	Emue:scaffold_0017 Cgig:NC_047559.1 Hvul_v3:NC_061170.1
HG001580	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG001581	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG001630	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG001791	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG001869	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG001948	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002062	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002209	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002211	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002212	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002385	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002398	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002400	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002402	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002404	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002405	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002408	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002510	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002685	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002687	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002688	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002690	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002696	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002697	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG002955	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003128	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003129	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003134	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003135	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003136	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003138	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003139	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003140	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003141	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003142	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003150	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003153	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003156	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003157	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003158	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003159	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003161	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003162	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003163	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003320	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003416	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003545	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003637	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003735	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003738	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003739	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003743	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003744	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003746	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003748	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003753	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003754	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
