homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG003595	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG003601	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG003607	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG003608	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG003610	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG003611	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG003612	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG004121	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG004123	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG004128	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG004131	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG004134	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG004534	ALG012	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061158.1
HG001055	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG001637	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG002615	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG003009	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG003011	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG003599	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG003603	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG003609	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG004120	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG004127	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG004780	ALG013	Emue:scaffold_0013 Bralan:chr3 Hvul_v3:NC_061170.1
HG001646	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG002056	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG002313	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG002661	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG002667	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG003072	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG003080	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG003686	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG004199	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG004803	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG004809	ALG014	Emue:scaffold_0014 Bralan:chr5 Hvul_v3:NC_061157.1
HG000863	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG001165	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG001363	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG001439	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG001527	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG001596	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG001598	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG001812	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002102	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002104	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002105	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002112	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002118	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002121	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002252	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002257	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002471	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002472	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002473	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002478	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002479	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002481	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002482	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002488	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002489	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002786	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002788	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002795	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002796	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002799	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002801	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002805	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002807	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG002810	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003301	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003302	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003303	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003309	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003310	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003311	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003313	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003315	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003322	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003325	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003327	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003329	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003333	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003334	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003335	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003338	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003339	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003340	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003913	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003916	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003921	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003930	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003931	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003932	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003933	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003934	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003937	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG003942	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG004382	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG004385	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG004389	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG004390	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG004393	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG004695	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG004860	ALG015	Emue:scaffold_0015 Bralan:chr1 Hvul_v3:NC_061165.1
HG001207	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG001723	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG001952	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002215	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002219	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002411	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002415	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002416	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002691	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002700	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002703	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002704	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG002706	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003168	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003172	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003173	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003176	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003178	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003180	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003183	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003185	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003189	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003190	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003774	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003775	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003776	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003777	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003779	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003781	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003782	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003783	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003785	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003787	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003789	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG003791	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG004262	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG004263	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG004264	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG004595	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG004598	ALG016	Emue:scaffold_0016 Bralan:chr8 Hvul_v3:NC_061161.1
HG001417	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG001580	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG001581	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG001791	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG001869	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG001948	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002061	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002062	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002209	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002211	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002212	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002398	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002400	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002402	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002404	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002405	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002408	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002685	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002687	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002688	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002690	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002694	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002696	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG002697	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003128	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003129	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003130	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003134	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003135	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003136	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003138	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003139	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003140	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003141	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003142	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003150	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003153	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003156	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003157	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003158	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003159	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003161	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003162	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003163	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003320	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003637	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003735	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003738	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003739	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003743	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003744	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003746	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003748	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003753	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003754	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003755	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003757	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003760	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003761	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003764	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003765	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003766	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003767	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003768	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003769	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003770	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003772	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG003852	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004225	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004228	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004231	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004235	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004237	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004241	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004247	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004250	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004251	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004464	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004585	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004828	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG004833	ALG017	Emue:scaffold_0018 Bralan:chr7 Hvul_v3:NC_061156.1
HG000833	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001146	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001201	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001202	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001413	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001487	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001488	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001643	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001707	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001712	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001786	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001859	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001862	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001920	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001934	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001992	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002048	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002052	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002181	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002183	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002185	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002188	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002190	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002348	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002350	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002355	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002356	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002358	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002364	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002365	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002366	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002367	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002368	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002370	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002529	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002634	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002640	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002648	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002650	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG002652	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003028	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003035	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003036	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003038	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003039	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003040	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003042	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003043	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003045	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003046	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003047	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003050	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003053	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003055	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003058	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003060	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003066	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003619	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003624	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003626	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003628	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003629	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003631	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003633	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003634	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003644	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003645	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003648	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003649	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003650	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003654	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003656	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
