homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG004105	ALG008	Emue:scaffold_0009 Bralan:chr2 Nvec_vc1.1:NC_064038.1
HG004110	ALG008	Emue:scaffold_0009 Bralan:chr2 Nvec_vc1.1:NC_064038.1
HG004499	ALG008	Emue:scaffold_0009 Bralan:chr2 Nvec_vc1.1:NC_064038.1
HG004504	ALG008	Emue:scaffold_0009 Bralan:chr2 Nvec_vc1.1:NC_064038.1
HG004512	ALG008	Emue:scaffold_0009 Bralan:chr2 Nvec_vc1.1:NC_064038.1
HG004516	ALG008	Emue:scaffold_0009 Bralan:chr2 Nvec_vc1.1:NC_064038.1
HG004517	ALG008	Emue:scaffold_0009 Bralan:chr2 Nvec_vc1.1:NC_064038.1
HG004758	ALG008	Emue:scaffold_0009 Bralan:chr2 Nvec_vc1.1:NC_064038.1
HG005021	ALG008	Emue:scaffold_0009 Bralan:chr2 Nvec_vc1.1:NC_064038.1
HG000934	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG001254	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG001696	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002024	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002150	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002161	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002314	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002316	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002318	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002576	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002578	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002581	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002943	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002945	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002949	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG002951	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG003228	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG003511	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG003515	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG003518	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG004069	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG004071	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG004073	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG004075	ALG009	Emue:scaffold_0010 Bralan:chr19 Nvec_vc1.1:NC_064036.1
HG001282	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG001552	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG001553	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG001999	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002142	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002282	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002287	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002526	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002528	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002530	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002534	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002852	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002854	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002855	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002858	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002859	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002862	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002863	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002865	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002867	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG002870	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003401	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003403	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003404	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003405	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003406	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003409	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003411	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003412	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003415	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003417	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003418	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003419	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003421	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003422	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003425	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003426	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003987	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003988	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003992	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003994	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003998	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG003999	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG004001	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG004002	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG004005	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG004435	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG004438	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG004440	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG004445	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG004448	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG004720	ALG010	Emue:scaffold_0011 Bralan:chr13 Nvec_vc1.1:NC_064034.1
HG001471	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG001828	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG002018	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG002312	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG002428	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG002566	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG002567	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG002568	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG002923	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG002924	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG002928	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG003484	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG003487	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG003490	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG003491	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG003492	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG003493	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG003494	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG003495	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG003498	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG004052	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG004477	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG004742	ALG011	Emue:scaffold_0012 Bralan:chr17 Nvec_vc1.1:NC_064035.1
HG000796	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001020	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001055	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001265	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001637	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001640	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001704	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001784	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001855	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001932	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG001973	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002094	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002174	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002178	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002336	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002337	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002340	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002341	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002344	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002615	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002618	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002622	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002623	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002625	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002626	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG002627	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003003	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003009	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003010	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003011	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003012	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003013	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003015	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003016	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003019	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003579	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003592	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003593	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003595	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003598	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003599	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003601	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003603	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003607	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003608	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003609	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003610	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003611	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG003612	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004120	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004121	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004125	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004127	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004128	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004131	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004134	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004309	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004525	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG004534	ALG012	Emue:scaffold_0013 Bralan:chr3 Nvec_vc1.1:NC_064039.1
HG000965	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG002056	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG002313	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG002661	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG002667	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG003072	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG003080	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG003686	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG004189	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG004199	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG004803	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG004809	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG005612	ALG013	Emue:scaffold_0014 Bralan:chr5 Nvec_vc1.1:NC_064043.1
HG001165	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG001363	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG001439	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG001527	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG001596	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG001812	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG001981	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002102	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002104	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002105	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002110	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002112	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002118	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002119	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002120	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002121	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002252	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002255	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002257	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002471	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002472	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002473	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002475	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002478	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002479	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002481	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002482	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002485	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002488	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002489	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002786	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002788	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002790	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002794	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002795	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002796	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002797	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002799	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002801	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002805	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002806	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002807	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG002810	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003301	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003302	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003303	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003309	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003310	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003311	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003312	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003313	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003314	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003315	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003317	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003319	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003321	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003322	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003324	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003325	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003327	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003329	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003331	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003333	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003334	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003335	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003338	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003340	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003913	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003916	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003923	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003928	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003930	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003931	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003933	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003934	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003937	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003941	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG003942	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG004382	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG004385	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG004389	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG004390	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG004393	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG004394	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG004690	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG004860	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG004955	ALG014	Emue:scaffold_0015 Bralan:chr1 Nvec_vc1.1:NC_064037.1
HG001207	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG001346	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG001497	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG001583	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG001722	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG001723	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG001952	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002215	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002219	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002220	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002411	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002413	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
