homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG001553	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG001983	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG001999	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002011	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002282	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002526	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002528	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002530	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002534	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002693	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002858	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002862	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002865	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG002867	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003405	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003409	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003412	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003417	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003418	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003419	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003421	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003425	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003426	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003446	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003576	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003606	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003987	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003992	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG003999	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG004005	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG004144	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG004255	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG004299	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG004435	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG004448	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG004573	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG004657	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG004720	ALG012	Emue:scaffold_0011 Astrub:NC_047073.1 Hvul_v3:NC_061169.1
HG001828	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG001988	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG002018	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG002312	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG002428	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG002532	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG002566	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG002567	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG002568	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG002923	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG002928	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG003484	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG003487	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG003490	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG003491	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG003492	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG003493	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG003494	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG003498	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG004052	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG004859	ALG013	Emue:scaffold_0012 Astrub:NC_047067.1 Hvul_v3:NC_061163.1
HG000166	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG000796	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG001265	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG001640	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG001704	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG001855	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG001940	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG001973	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002071	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002094	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002113	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002126	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002174	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002177	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002178	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002271	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002324	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002329	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002336	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002337	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002340	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002625	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002626	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002627	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG002729	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003003	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003010	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003013	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003015	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003016	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003541	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003579	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003593	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003601	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003607	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003608	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003610	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003611	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG003612	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG004121	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG004123	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG004128	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG004131	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG004134	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG004335	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG004534	ALG014	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061158.1
HG001637	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG002176	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG002615	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG003009	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG003011	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG003187	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG003538	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG003543	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG003599	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG003603	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG003609	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG003642	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG004120	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG004127	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG004780	ALG015	Emue:scaffold_0013 Astrub:NC_047070.1 Hvul_v3:NC_061170.1
HG001646	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG002056	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG002138	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG002313	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG002661	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG002798	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG003072	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG003080	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG003686	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG004199	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG004803	ALG016	Emue:scaffold_0014 Astrub:NC_047063.1 Hvul_v3:NC_061157.1
HG000863	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG001075	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG001165	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG001363	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG001439	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG001527	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG001596	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG001812	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG001919	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002102	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002104	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002105	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002112	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002118	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002121	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002252	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002257	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002360	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002471	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002472	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002473	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002478	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002479	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002481	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002482	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002488	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002489	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002786	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002788	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002795	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002796	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002799	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002801	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002805	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002807	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002810	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002906	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG002938	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003020	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003301	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003302	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003303	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003309	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003310	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003311	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003313	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003315	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003322	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003325	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003327	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003329	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003333	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003334	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003335	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003338	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003339	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003340	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003463	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003689	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003913	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003916	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003921	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003930	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003931	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003932	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003933	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003934	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003937	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG003942	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004145	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004382	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004385	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004389	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004390	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004402	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004451	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004542	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004626	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004695	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG004860	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG005403	ALG017	Emue:scaffold_0015 Astrub:NC_047066.1 Hvul_v3:NC_061165.1
HG001207	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG001723	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG001952	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002215	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002219	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002363	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002411	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002415	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002416	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002674	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002691	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002700	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002703	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002704	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002706	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002893	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG002900	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003168	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003170	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003172	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003173	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003176	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003178	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003180	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003183	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003185	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003189	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003190	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003466	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003548	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003774	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003775	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003776	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003777	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003779	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003781	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003782	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003783	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003785	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003787	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003789	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG003791	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG004262	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG004263	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG004264	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG004595	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG004598	ALG018	Emue:scaffold_0016 Astrub:NC_047080.1 Hvul_v3:NC_061161.1
HG001474	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG001817	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG002517	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG002554	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG002570	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG002699	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG002735	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG002860	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG002912	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG003005	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG003155	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG003354	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG003385	ALG019	Emue:scaffold_0017 Astrub:NC_047075.1 Hvul_v3:NC_061170.1
HG001417	ALG020	Emue:scaffold_0018 Astrub:NC_047065.1 Hvul_v3:NC_061156.1
