orthogroup	genes_input	genes_output	species_input	species_output	occupancy_output	kept_orthogroup	occupancy_in_interest_clades	n_species_in_interest_clades	check_global_completeness	check_seq_length	check_taxon_wise_completeness	compositional_homogeneity_test	compositional_homogeneity_test_pass
OG_2111	179	77	79	77	0.950617283950617	OG3	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_2113	69	57	61	57	0.703703703703704	OG0	0.703703703703704	57	TRUE	TRUE	TRUE	0	FALSE
OG_2114	100	76	76	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_2115	91	66	66	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_2118	120	77	78	77	0.950617283950617	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_212	93	63	74	63	0.777777777777778	OG1	0.777777777777778	63	TRUE	TRUE	FALSE	0	FALSE
OG_2120	91	63	67	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_2121	117	72	75	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_2122	107	65	72	65	0.802469135802469	OG1	0.802469135802469	65	TRUE	TRUE	FALSE	0	FALSE
OG_2124	97	74	76	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_2125	115	81	81	81	1	OG0	1	81	TRUE	TRUE	TRUE	0	FALSE
OG_2129	98	74	76	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_2130	101	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_2131	104	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_2133	126	64	66	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0	FALSE
OG_2134	104	72	74	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_2135	88	67	67	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2136	118	64	68	64	0.790123456790123	OG1	0.790123456790123	64	TRUE	TRUE	TRUE	0	FALSE
OG_2138	110	66	69	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_214	123	60	77	60	0.740740740740741	OG0	0.666666666666667	54	FALSE	TRUE	FALSE	0.004	FALSE
OG_2140	164	81	81	81	1	OG1	0.987654320987654	80	TRUE	TRUE	TRUE	0	FALSE
OG_2145	73	56	63	56	0.691358024691358	OG0	0.691358024691358	56	FALSE	TRUE	TRUE	0	FALSE
OG_2146	72	58	62	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0	FALSE
OG_2147	75	67	68	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2149	99	70	73	70	0.864197530864197	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0.004	FALSE
OG_215	80	54	64	54	0.666666666666667	OG0	0.666666666666667	54	FALSE	TRUE	TRUE	0	FALSE
OG_2150	76	62	64	62	0.765432098765432	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_2152	107	50	72	50	0.617283950617284	OG1	0.617283950617284	50	FALSE	TRUE	FALSE	0	FALSE
OG_2153	86	58	70	58	0.716049382716049	OG1	0.716049382716049	58	TRUE	TRUE	FALSE	0	FALSE
OG_2155	132	80	80	80	0.987654320987654	OG0	0.987654320987654	80	TRUE	TRUE	TRUE	0	FALSE
OG_2157	100	76	76	76	0.938271604938272	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_2158	89	71	72	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_2159	81	66	71	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_2161	106	79	79	79	0.975308641975309	OG0	0.975308641975309	79	TRUE	TRUE	TRUE	0	FALSE
OG_2163	99	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_2164	113	76	77	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_2166	90	70	72	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_2167	90	65	65	65	0.802469135802469	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
OG_217	82	57	66	57	0.703703703703704	OG0	0.703703703703704	57	TRUE	TRUE	TRUE	0	FALSE
OG_2170	86	70	70	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_2171	70	61	63	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_2178	138	74	75	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_218	109	76	76	76	0.938271604938272	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0.226	TRUE
OG_2181	122	67	77	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2182	127	75	79	75	0.925925925925926	OG1	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_2183	94	67	67	67	0.827160493827161	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_2184	104	75	75	75	0.925925925925926	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_2185	89	74	74	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_2189	96	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_219	92	62	65	62	0.765432098765432	OG0	0.765432098765432	62	TRUE	TRUE	TRUE	0	FALSE
OG_2195	99	74	75	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_2196	97	67	72	67	0.827160493827161	OG1	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_220	95	72	75	72	0.888888888888889	OG1	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_2201	81	58	64	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0	FALSE
OG_2202	80	67	69	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2203	94	71	71	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_2204	110	77	78	77	0.950617283950617	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_2205	88	70	70	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_2208	123	50	79	50	0.617283950617284	OG3	0.617283950617284	50	FALSE	TRUE	FALSE	0	FALSE
OG_2212	69	63	67	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_2213	90	72	75	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_2214	99	71	74	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_2215	91	31	68	31	0.382716049382716	OG1	0.382716049382716	31	FALSE	TRUE	FALSE	0	FALSE
OG_2216	92	57	76	57	0.703703703703704	OG1	0.703703703703704	57	TRUE	TRUE	FALSE	0.233	TRUE
OG_2217	82	65	66	65	0.802469135802469	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
OG_2220	146	58	73	58	0.716049382716049	OG1	0.703703703703704	57	TRUE	TRUE	FALSE	0.21	TRUE
OG_2221	94	72	74	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0.033	TRUE
OG_2222	104	66	67	66	0.814814814814815	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
OG_2224	114	65	75	65	0.802469135802469	OG1	0.790123456790123	64	TRUE	TRUE	FALSE	0	FALSE
OG_2228	83	69	69	69	0.851851851851852	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_2231	83	69	69	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_2235	77	66	68	66	0.814814814814815	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0.001	FALSE
OG_224	134	74	75	74	0.91358024691358	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_2240	99	76	76	76	0.938271604938272	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_2247	81	55	63	55	0.679012345679012	OG0	0.679012345679012	55	FALSE	TRUE	TRUE	0.008	FALSE
OG_2249	66	60	60	60	0.740740740740741	OG0	0.740740740740741	60	TRUE	TRUE	FALSE	0	FALSE
OG_2252	78	63	66	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_2253	91	72	73	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0.019	TRUE
OG_2255	74	56	63	56	0.691358024691358	OG0	0.691358024691358	56	FALSE	TRUE	TRUE	0	FALSE
OG_226	126	45	76	45	0.555555555555556	OG0	0.555555555555556	45	FALSE	TRUE	FALSE	0	FALSE
OG_2260	105	50	78	50	0.617283950617284	OG1	0.617283950617284	50	FALSE	TRUE	FALSE	0	FALSE
OG_2264	85	64	67	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0.598	TRUE
OG_2266	90	77	78	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0.113	TRUE
OG_2267	75	56	63	56	0.691358024691358	OG0	0.691358024691358	56	FALSE	TRUE	TRUE	0	FALSE
OG_2269	96	74	76	74	0.91358024691358	OG1	0.901234567901235	73	TRUE	TRUE	TRUE	0.471	TRUE
OG_2271	86	69	72	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_2272	117	73	77	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_2273	91	73	77	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0.114	TRUE
OG_2275	75	58	64	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0	FALSE
OG_2278	120	78	78	78	0.962962962962963	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0.991	TRUE
OG_2281	117	67	70	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2283	96	69	71	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_2284	82	73	73	73	0.901234567901235	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_2285	79	55	72	55	0.679012345679012	OG1	0.679012345679012	55	FALSE	TRUE	FALSE	0	FALSE
OG_2287	86	65	69	65	0.802469135802469	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
OG_2288	89	64	69	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0	FALSE
OG_2289	77	66	66	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_229	118	60	77	60	0.740740740740741	OG0	0.740740740740741	60	TRUE	TRUE	TRUE	0.687	TRUE
OG_2290	87	73	73	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_2292	112	75	75	75	0.925925925925926	OG3	0.925925925925926	75	TRUE	TRUE	TRUE	0.058	TRUE
OG_2294	80	68	68	68	0.839506172839506	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_23	97	74	75	74	0.91358024691358	OG1	0.91358024691358	74	TRUE	TRUE	TRUE	0.694	TRUE
OG_230	76	65	65	65	0.802469135802469	OG0	0.790123456790123	64	TRUE	TRUE	FALSE	0	FALSE
OG_2304	101	61	67	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_2305	75	68	69	68	0.839506172839506	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0.001	FALSE
OG_2306	92	72	74	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_2308	87	49	72	49	0.604938271604938	OG1	0.604938271604938	49	FALSE	TRUE	FALSE	0.066	TRUE
OG_231	82	70	70	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_2310	94	68	70	68	0.839506172839506	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_2315	78	68	68	68	0.839506172839506	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_2316	147	63	67	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	FALSE	0	FALSE
OG_2318	87	58	73	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0.001	FALSE
OG_232	77	52	70	52	0.641975308641975	OG0	0.641975308641975	52	FALSE	TRUE	FALSE	0.913	TRUE
OG_2321	80	67	69	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0.001	FALSE
OG_2322	98	68	72	68	0.839506172839506	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0.103	TRUE
OG_2323	88	57	68	57	0.703703703703704	OG0	0.703703703703704	57	TRUE	TRUE	TRUE	0.187	TRUE
OG_2324	96	70	76	70	0.864197530864197	OG1	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_2325	94	66	68	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_2326	93	66	73	66	0.814814814814815	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
OG_2328	126	62	75	62	0.765432098765432	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0.031	TRUE
OG_2329	99	72	73	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_233	110	67	73	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2330	93	67	69	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2334	92	67	67	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2336	84	58	64	58	0.716049382716049	OG0	0.703703703703704	57	TRUE	TRUE	FALSE	0	FALSE
OG_2338	84	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_2341	87	73	75	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0.044	TRUE
OG_2342	85	42	61	42	0.518518518518518	OG2	0.518518518518518	42	FALSE	TRUE	FALSE	0	FALSE
OG_2348	96	73	76	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_235	164	67	71	67	0.827160493827161	OG3	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2350	145	75	75	75	0.925925925925926	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_2352	100	75	75	75	0.925925925925926	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_2355	84	60	64	60	0.740740740740741	OG0	0.728395061728395	59	TRUE	TRUE	TRUE	0.01	TRUE
OG_2356	74	57	64	57	0.703703703703704	OG0	0.703703703703704	57	TRUE	TRUE	TRUE	0	FALSE
OG_2359	76	61	65	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0.073	TRUE
OG_2360	99	56	63	56	0.691358024691358	OG0	0.691358024691358	56	FALSE	TRUE	TRUE	0	FALSE
OG_2363	96	62	77	62	0.765432098765432	OG1	0.765432098765432	62	TRUE	TRUE	TRUE	0	FALSE
OG_2364	95	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_2365	90	67	68	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_2367	85	64	66	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0.004	FALSE
OG_2369	73	58	62	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0	FALSE
OG_237	93	71	75	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0.736	TRUE
OG_2370	80	74	74	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_2373	90	69	72	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_2375	91	67	76	67	0.827160493827161	OG1	0.827160493827161	67	TRUE	TRUE	TRUE	0.001	FALSE
OG_2378	104	44	79	44	0.54320987654321	OG1	0.54320987654321	44	FALSE	TRUE	FALSE	0.011	TRUE
OG_2379	91	68	72	68	0.839506172839506	OG0	0.839506172839506	68	TRUE	TRUE	FALSE	0	FALSE
OG_238	84	62	73	62	0.765432098765432	OG0	0.765432098765432	62	TRUE	TRUE	TRUE	0.887	TRUE
OG_2380	118	59	68	59	0.728395061728395	OG4	0.728395061728395	59	TRUE	TRUE	FALSE	0.11	TRUE
OG_2382	154	60	66	60	0.740740740740741	OG1	0.740740740740741	60	TRUE	TRUE	FALSE	0.024	TRUE
OG_2383	99	72	76	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0.144	TRUE
OG_2385	68	58	64	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0	FALSE
OG_2388	66	58	63	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0.55	TRUE
OG_2389	66	57	61	57	0.703703703703704	OG0	0.691358024691358	56	FALSE	TRUE	TRUE	0	FALSE
OG_239	82	69	69	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_2393	78	60	67	60	0.740740740740741	OG0	0.728395061728395	59	TRUE	TRUE	TRUE	0	FALSE
OG_2398	116	73	73	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_2399	99	40	75	40	0.493827160493827	OG1	0.493827160493827	40	FALSE	TRUE	FALSE	0	FALSE
OG_240	101	73	73	73	0.901234567901235	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_2402	91	73	73	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0.056	TRUE
OG_2406	76	65	66	65	0.802469135802469	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
OG_2407	131	72	77	72	0.888888888888889	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_241	116	61	70	61	0.753086419753086	OG1	0.753086419753086	61	TRUE	TRUE	FALSE	0	FALSE
OG_2415	102	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0.308	TRUE
OG_242	94	77	78	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_2422	120	55	80	55	0.679012345679012	OG1	0.679012345679012	55	FALSE	TRUE	FALSE	0.062	TRUE
OG_2424	86	71	73	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0.073	TRUE
OG_2429	90	68	73	68	0.839506172839506	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0.257	TRUE
OG_2430	77	58	66	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0.242	TRUE
OG_2432	75	48	61	48	0.592592592592593	OG1	0.592592592592593	48	FALSE	TRUE	FALSE	0	FALSE
OG_2433	73	68	68	68	0.839506172839506	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_2434	103	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0.136	TRUE
OG_2436	134	79	80	79	0.975308641975309	OG0	0.975308641975309	79	TRUE	TRUE	TRUE	0	FALSE
OG_2438	122	76	76	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_244	92	70	72	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_2446	156	79	79	79	0.975308641975309	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_2454	73	44	66	44	0.54320987654321	OG1	0.54320987654321	44	FALSE	TRUE	FALSE	0.086	TRUE
OG_2457	126	79	79	79	0.975308641975309	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_2459	89	69	71	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_246	111	68	77	68	0.839506172839506	OG1	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_2461	120	66	69	66	0.814814814814815	OG0	0.802469135802469	65	TRUE	TRUE	FALSE	0	FALSE
OG_2462	107	70	78	70	0.864197530864197	OG1	0.851851851851852	69	TRUE	TRUE	FALSE	0	FALSE
OG_2463	85	65	65	65	0.802469135802469	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
OG_247	101	78	78	78	0.962962962962963	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_2472	103	62	63	62	0.765432098765432	OG1	0.765432098765432	62	TRUE	TRUE	TRUE	0	FALSE
OG_2474	97	72	75	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0.052	TRUE
OG_2477	151	46	71	46	0.567901234567901	OG1	0.567901234567901	46	FALSE	TRUE	FALSE	0.056	TRUE
OG_2478	81	63	68	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_248	93	69	70	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_2481	109	74	75	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_2483	104	74	76	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_2484	145	77	81	77	0.950617283950617	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_249	91	66	73	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0.386	TRUE
OG_2493	103	73	73	73	0.901234567901235	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0.002	FALSE
OG_2496	128	59	77	59	0.728395061728395	OG1	0.728395061728395	59	TRUE	TRUE	FALSE	0	FALSE
OG_2499	90	72	72	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0.009	FALSE
OG_25	92	59	63	59	0.728395061728395	OG0	0.728395061728395	59	TRUE	TRUE	FALSE	0	FALSE
OG_2501	125	78	78	78	0.962962962962963	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_2503	71	62	65	62	0.765432098765432	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0.023	TRUE
OG_251	87	66	69	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_2511	96	76	78	76	0.938271604938272	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_2512	110	58	76	58	0.716049382716049	OG1	0.703703703703704	57	TRUE	TRUE	FALSE	0	FALSE
OG_2516	150	71	79	71	0.876543209876543	OG2	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_2517	99	57	69	57	0.703703703703704	OG1	0.703703703703704	57	TRUE	TRUE	TRUE	0	FALSE
OG_2518	125	62	79	62	0.765432098765432	OG1	0.765432098765432	62	TRUE	TRUE	FALSE	0	FALSE
OG_2522	139	35	78	35	0.432098765432099	OG1	0.432098765432099	35	FALSE	TRUE	FALSE	0	FALSE
OG_2523	100	65	73	65	0.802469135802469	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0.039	TRUE
OG_253	83	57	61	57	0.703703703703704	OG0	0.703703703703704	57	TRUE	TRUE	FALSE	0.003	FALSE
OG_2531	78	61	66	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_2535	70	62	63	62	0.765432098765432	OG0	0.765432098765432	62	TRUE	TRUE	TRUE	0	FALSE
OG_2541	79	59	62	59	0.728395061728395	OG1	0.728395061728395	59	TRUE	TRUE	FALSE	0.01	TRUE
OG_2544	105	76	76	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_2549	121	78	80	78	0.962962962962963	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_255	89	76	76	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_2550	110	43	77	43	0.530864197530864	OG1	0.530864197530864	43	FALSE	TRUE	FALSE	0	FALSE
OG_2551	97	71	71	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_256	129	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_2562	96	74	74	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_2563	81	49	70	49	0.604938271604938	OG1	0.604938271604938	49	FALSE	TRUE	FALSE	0	FALSE
OG_2566	87	68	71	68	0.839506172839506	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0.016	TRUE
OG_2569	92	66	74	66	0.814814814814815	OG1	0.802469135802469	65	TRUE	TRUE	TRUE	0.747	TRUE
OG_257	119	44	80	44	0.54320987654321	OG1	0.530864197530864	43	FALSE	TRUE	FALSE	0	FALSE
OG_2576	81	63	64	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_258	100	72	76	72	0.888888888888889	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_2586	118	77	77	77	0.950617283950617	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_2588	98	73	75	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_2589	95	73	75	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_2591	77	66	68	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0.022	TRUE
OG_2592	84	67	70	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_260	94	74	75	74	0.91358024691358	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_2608	110	66	67	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0.014	TRUE
OG_261	101	71	76	71	0.876543209876543	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	1	TRUE
OG_2610	78	60	64	60	0.740740740740741	OG0	0.740740740740741	60	TRUE	TRUE	TRUE	0	FALSE
OG_2611	106	76	78	76	0.938271604938272	OG1	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_2617	125	55	79	55	0.679012345679012	OG1	0.679012345679012	55	FALSE	TRUE	FALSE	0	FALSE
OG_2622	72	59	66	59	0.728395061728395	OG0	0.728395061728395	59	TRUE	TRUE	TRUE	0	FALSE
OG_2634	94	78	78	78	0.962962962962963	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_2635	101	77	77	77	0.950617283950617	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
