orthogroup	genes_input	genes_output	species_input	species_output	occupancy_output	kept_orthogroup
OG_1832	85	64	73	64	0.790123456790123	OG1
OG_1833	132	59	79	59	0.728395061728395	OG0
OG_1835	106	58	76	58	0.716049382716049	OG1
OG_1838	106	77	77	77	0.950617283950617	OG0
OG_1839	100	75	78	75	0.925925925925926	OG0
OG_184	90	41	75	41	0.506172839506173	OG1
OG_1841	102	57	75	57	0.703703703703704	OG0
OG_1842	102	66	75	66	0.814814814814815	OG1
OG_1844	124	58	76	58	0.716049382716049	OG1
OG_1846	125	76	78	76	0.938271604938272	OG0
OG_1848	90	48	68	48	0.592592592592593	OG1
OG_185	74	68	68	68	0.839506172839506	OG0
OG_1851	103	55	68	55	0.679012345679012	OG1
OG_1853	113	75	76	75	0.925925925925926	OG1
OG_1854	133	78	78	78	0.962962962962963	OG0
OG_1856	110	43	79	43	0.530864197530864	OG2
OG_1859	140	76	77	76	0.938271604938272	OG0
OG_186	117	73	78	73	0.901234567901235	OG0
OG_1865	124	70	80	70	0.864197530864197	OG1
OG_1867	94	55	69	55	0.679012345679012	OG2
OG_1870	151	62	62	62	0.765432098765432	OG0
OG_1873	111	69	74	69	0.851851851851852	OG0
OG_1874	151	54	77	54	0.666666666666667	OG2
OG_1876	106	75	75	75	0.925925925925926	OG0
OG_1877	142	66	67	66	0.814814814814815	OG0
OG_1878	164	46	78	46	0.567901234567901	OG5
OG_1879	84	42	74	42	0.518518518518518	OG2
OG_1882	75	32	60	32	0.395061728395062	OG2
OG_1883	129	75	75	75	0.925925925925926	OG0
OG_1886	100	69	76	69	0.851851851851852	OG1
OG_1887	118	75	78	75	0.925925925925926	OG0
OG_1888	105	56	75	56	0.691358024691358	OG1
OG_1891	97	63	74	63	0.777777777777778	OG1
OG_1892	108	73	76	73	0.901234567901235	OG0
OG_1895	85	57	66	57	0.703703703703704	OG1
OG_1896	103	77	78	77	0.950617283950617	OG0
OG_1897	143	74	75	74	0.91358024691358	OG0
OG_19	92	68	68	68	0.839506172839506	OG0
OG_1900	106	46	72	46	0.567901234567901	OG0
OG_1901	132	44	77	44	0.54320987654321	OG0
OG_1902	106	68	70	68	0.839506172839506	OG0
OG_1906	100	75	75	75	0.925925925925926	OG0
OG_1907	100	42	74	42	0.518518518518518	OG1
OG_1908	140	30	61	30	0.37037037037037	OG3
OG_1909	124	73	76	73	0.901234567901235	OG0
OG_1912	111	69	72	69	0.851851851851852	OG0
OG_1913	106	77	78	77	0.950617283950617	OG0
OG_1916	181	75	75	75	0.925925925925926	OG0
OG_1917	105	75	78	75	0.925925925925926	OG0
OG_1918	98	68	71	68	0.839506172839506	OG0
OG_1919	142	80	80	80	0.987654320987654	OG0
OG_192	86	63	67	63	0.777777777777778	OG0
OG_1921	98	61	75	61	0.753086419753086	OG1
OG_1922	101	74	76	74	0.91358024691358	OG0
OG_1923	79	68	68	68	0.839506172839506	OG0
OG_1924	96	48	74	48	0.592592592592593	OG3
OG_1925	136	75	79	75	0.925925925925926	OG1
OG_1928	117	64	67	64	0.790123456790123	OG6
OG_1932	126	74	79	74	0.91358024691358	OG0
OG_1933	112	76	80	76	0.938271604938272	OG0
OG_1934	175	58	78	58	0.716049382716049	OG6
OG_1939	116	60	74	60	0.740740740740741	OG0
OG_194	77	57	60	57	0.703703703703704	OG0
OG_1940	113	79	80	79	0.975308641975309	OG0
OG_1941	98	75	75	75	0.925925925925926	OG0
OG_1943	88	44	67	44	0.54320987654321	OG2
OG_1944	110	63	63	63	0.777777777777778	OG0
OG_1945	119	75	75	75	0.925925925925926	OG0
OG_1946	112	62	74	62	0.765432098765432	OG2
OG_1948	132	52	80	52	0.641975308641975	OG1
OG_1949	161	59	77	59	0.728395061728395	OG0
OG_195	82	68	71	68	0.839506172839506	OG0
OG_1951	88	70	73	70	0.864197530864197	OG0
OG_1953	98	70	72	70	0.864197530864197	OG0
OG_1954	137	43	75	43	0.530864197530864	OG1
OG_1956	115	56	78	56	0.691358024691358	OG1
OG_1958	84	47	66	47	0.580246913580247	OG1
OG_196	113	79	80	79	0.975308641975309	OG0
OG_1960	105	44	77	44	0.54320987654321	OG1
OG_1961	93	68	71	68	0.839506172839506	OG1
OG_1964	218	50	69	50	0.617283950617284	OG6
OG_1967	113	49	79	49	0.604938271604938	OG1
OG_197	113	74	75	74	0.91358024691358	OG0
OG_1970	123	36	81	36	0.444444444444444	OG1
OG_1971	111	48	73	48	0.592592592592593	OG0
OG_1972	108	69	71	69	0.851851851851852	OG0
OG_1974	109	67	70	67	0.827160493827161	OG1
OG_1975	84	63	64	63	0.777777777777778	OG0
OG_1977	160	58	72	58	0.716049382716049	OG2
OG_1981	133	56	78	56	0.691358024691358	OG0
OG_1984	129	75	79	75	0.925925925925926	OG1
OG_1988	106	33	73	33	0.407407407407407	OG2
OG_1989	103	73	75	73	0.901234567901235	OG0
OG_1990	97	52	69	52	0.641975308641975	OG1
OG_1991	93	75	75	75	0.925925925925926	OG0
OG_1993	107	36	76	36	0.444444444444444	OG1
OG_1994	121	64	77	64	0.790123456790123	OG1
OG_1995	90	58	76	58	0.716049382716049	OG1
OG_1998	73	66	66	66	0.814814814814815	OG0
OG_1999	92	51	74	51	0.62962962962963	OG1
OG_200	113	57	75	57	0.703703703703704	OG1
OG_2001	134	34	62	34	0.419753086419753	OG0
OG_2004	87	54	75	54	0.666666666666667	OG1
OG_2005	92	58	75	58	0.716049382716049	OG1
OG_2006	96	43	74	43	0.530864197530864	OG5
OG_2009	87	73	73	73	0.901234567901235	OG0
OG_2011	117	62	80	62	0.765432098765432	OG0
OG_2012	119	66	78	66	0.814814814814815	OG3
OG_2015	126	52	78	52	0.641975308641975	OG1
OG_2016	97	68	68	68	0.839506172839506	OG1
OG_2018	181	72	77	72	0.888888888888889	OG1
OG_2019	110	33	75	33	0.407407407407407	OG1
OG_2020	98	49	79	49	0.604938271604938	OG1
OG_2021	117	34	77	34	0.419753086419753	OG3
OG_2023	80	66	68	66	0.814814814814815	OG1
OG_2027	166	55	78	55	0.679012345679012	OG3
OG_2029	105	59	72	59	0.728395061728395	OG1
OG_203	111	76	78	76	0.938271604938272	OG0
OG_2032	100	72	73	72	0.888888888888889	OG0
OG_2033	123	81	81	81	1	OG0
OG_2034	69	45	64	45	0.555555555555556	OG1
OG_2037	81	61	69	61	0.753086419753086	OG0
OG_2038	112	74	78	74	0.91358024691358	OG0
OG_2039	215	68	80	68	0.839506172839506	OG2
OG_204	104	62	67	62	0.765432098765432	OG0
OG_2041	88	72	74	72	0.888888888888889	OG0
OG_2043	126	38	79	38	0.469135802469136	OG1
OG_2044	113	68	73	68	0.839506172839506	OG2
OG_205	103	72	72	72	0.888888888888889	OG0
OG_2051	137	78	78	78	0.962962962962963	OG0
OG_2052	193	38	80	38	0.469135802469136	OG2
OG_2053	103	79	80	79	0.975308641975309	OG0
OG_2054	101	68	74	68	0.839506172839506	OG1
OG_2055	123	78	78	78	0.962962962962963	OG0
OG_2057	99	73	76	73	0.901234567901235	OG0
OG_2060	111	62	80	62	0.765432098765432	OG1
OG_2062	133	73	76	73	0.901234567901235	OG0
OG_2063	85	75	75	75	0.925925925925926	OG0
OG_2064	98	71	72	71	0.876543209876543	OG0
OG_2066	116	62	62	62	0.765432098765432	OG0
OG_2067	143	62	80	62	0.765432098765432	OG1
OG_2073	98	78	79	78	0.962962962962963	OG0
OG_2075	81	54	62	54	0.666666666666667	OG2
OG_2076	101	71	79	71	0.876543209876543	OG1
OG_2077	97	69	70	69	0.851851851851852	OG0
OG_2078	173	76	81	76	0.938271604938272	OG2
OG_2079	118	75	75	75	0.925925925925926	OG0
OG_208	96	69	70	69	0.851851851851852	OG0
OG_2080	140	70	81	70	0.864197530864197	OG1
OG_2081	135	47	78	47	0.580246913580247	OG2
OG_2082	104	67	68	67	0.827160493827161	OG0
OG_2083	143	52	65	52	0.641975308641975	OG1
OG_2085	100	65	74	65	0.802469135802469	OG1
OG_209	81	71	72	71	0.876543209876543	OG0
OG_2091	77	62	68	62	0.765432098765432	OG0
OG_2092	87	65	66	65	0.802469135802469	OG0
OG_2094	94	70	71	70	0.864197530864197	OG0
OG_2098	103	74	74	74	0.91358024691358	OG0
OG_2099	101	63	65	63	0.777777777777778	OG0
OG_210	99	70	73	70	0.864197530864197	OG0
OG_2100	85	66	68	66	0.814814814814815	OG0
OG_2105	107	72	72	72	0.888888888888889	OG0
OG_2107	92	67	68	67	0.827160493827161	OG0
OG_2111	179	77	79	77	0.950617283950617	OG3
OG_2113	69	57	61	57	0.703703703703704	OG0
OG_2114	100	76	76	76	0.938271604938272	OG0
OG_2115	91	66	66	66	0.814814814814815	OG0
OG_2118	120	77	78	77	0.950617283950617	OG0
OG_212	93	63	74	63	0.777777777777778	OG1
OG_2120	91	63	67	63	0.777777777777778	OG0
OG_2121	117	72	75	72	0.888888888888889	OG0
OG_2122	107	65	72	65	0.802469135802469	OG1
OG_2124	97	74	76	74	0.91358024691358	OG0
OG_2125	115	81	81	81	1	OG0
OG_2129	98	74	76	74	0.91358024691358	OG0
OG_2130	101	77	77	77	0.950617283950617	OG0
OG_2131	104	77	77	77	0.950617283950617	OG0
OG_2133	126	64	66	64	0.790123456790123	OG0
OG_2134	104	72	74	72	0.888888888888889	OG0
OG_2135	88	67	67	67	0.827160493827161	OG0
OG_2136	118	64	68	64	0.790123456790123	OG1
OG_2138	110	66	69	66	0.814814814814815	OG0
OG_214	123	60	77	60	0.740740740740741	OG0
OG_2140	164	81	81	81	1	OG1
OG_2145	73	56	63	56	0.691358024691358	OG0
OG_2146	72	58	62	58	0.716049382716049	OG0
OG_2147	75	67	68	67	0.827160493827161	OG0
OG_2149	99	70	73	70	0.864197530864197	OG0
OG_215	80	54	64	54	0.666666666666667	OG0
OG_2150	76	62	64	62	0.765432098765432	OG0
OG_2152	107	50	72	50	0.617283950617284	OG1
OG_2153	86	58	70	58	0.716049382716049	OG1
OG_2155	132	80	80	80	0.987654320987654	OG0
OG_2157	100	76	76	76	0.938271604938272	OG0
OG_2158	89	71	72	71	0.876543209876543	OG0
OG_2159	81	66	71	66	0.814814814814815	OG0
OG_2161	106	79	79	79	0.975308641975309	OG0
OG_2163	99	77	77	77	0.950617283950617	OG0
OG_2164	113	76	77	76	0.938271604938272	OG0
OG_2166	90	70	72	70	0.864197530864197	OG0
OG_2167	90	65	65	65	0.802469135802469	OG0
OG_217	82	57	66	57	0.703703703703704	OG0
OG_2170	86	70	70	70	0.864197530864197	OG0
OG_2171	70	61	63	61	0.753086419753086	OG0
OG_2178	138	74	75	74	0.91358024691358	OG0
OG_218	109	76	76	76	0.938271604938272	OG0
OG_2181	122	67	77	67	0.827160493827161	OG0
OG_2182	127	75	79	75	0.925925925925926	OG1
OG_2183	94	67	67	67	0.827160493827161	OG0
OG_2184	104	75	75	75	0.925925925925926	OG0
OG_2185	89	74	74	74	0.91358024691358	OG0
OG_2189	96	77	77	77	0.950617283950617	OG0
OG_219	92	62	65	62	0.765432098765432	OG0
OG_2195	99	74	75	74	0.91358024691358	OG0
OG_2196	97	67	72	67	0.827160493827161	OG1
OG_220	95	72	75	72	0.888888888888889	OG1
OG_2201	81	58	64	58	0.716049382716049	OG0
OG_2202	80	67	69	67	0.827160493827161	OG0
OG_2203	94	71	71	71	0.876543209876543	OG0
OG_2204	110	77	78	77	0.950617283950617	OG0
OG_2205	88	70	70	70	0.864197530864197	OG0
OG_2208	123	50	79	50	0.617283950617284	OG3
OG_2212	69	63	67	63	0.777777777777778	OG0
OG_2213	90	72	75	72	0.888888888888889	OG0
OG_2214	99	71	74	71	0.876543209876543	OG0
OG_2215	91	31	68	31	0.382716049382716	OG1
OG_2216	92	57	76	57	0.703703703703704	OG1
OG_2217	82	65	66	65	0.802469135802469	OG0
OG_2220	146	58	73	58	0.716049382716049	OG1
OG_2221	94	72	74	72	0.888888888888889	OG0
OG_2222	104	66	67	66	0.814814814814815	OG0
OG_2224	114	65	75	65	0.802469135802469	OG1
OG_2228	83	69	69	69	0.851851851851852	OG0
OG_2231	83	69	69	69	0.851851851851852	OG0
OG_2235	77	66	68	66	0.814814814814815	OG0
OG_224	134	74	75	74	0.91358024691358	OG0
OG_2240	99	76	76	76	0.938271604938272	OG0
OG_2247	81	55	63	55	0.679012345679012	OG0
OG_2249	66	60	60	60	0.740740740740741	OG0
OG_2252	78	63	66	63	0.777777777777778	OG0
OG_2253	91	72	73	72	0.888888888888889	OG0
OG_2255	74	56	63	56	0.691358024691358	OG0
OG_226	126	45	76	45	0.555555555555556	OG0
OG_2260	105	50	78	50	0.617283950617284	OG1
OG_2264	85	64	67	64	0.790123456790123	OG0
OG_2266	90	77	78	77	0.950617283950617	OG0
OG_2267	75	56	63	56	0.691358024691358	OG0
OG_2269	96	74	76	74	0.91358024691358	OG1
OG_2271	86	69	72	69	0.851851851851852	OG0
OG_2272	117	73	77	73	0.901234567901235	OG0
OG_2273	91	73	77	73	0.901234567901235	OG0
OG_2275	75	58	64	58	0.716049382716049	OG0
OG_2278	120	78	78	78	0.962962962962963	OG0
OG_2281	117	67	70	67	0.827160493827161	OG0
OG_2283	96	69	71	69	0.851851851851852	OG0
OG_2284	82	73	73	73	0.901234567901235	OG0
OG_2285	79	55	72	55	0.679012345679012	OG1
OG_2287	86	65	69	65	0.802469135802469	OG0
OG_2288	89	64	69	64	0.790123456790123	OG0
OG_2289	77	66	66	66	0.814814814814815	OG0
OG_229	118	60	77	60	0.740740740740741	OG0
OG_2290	87	73	73	73	0.901234567901235	OG0
OG_2292	112	75	75	75	0.925925925925926	OG3
OG_2294	80	68	68	68	0.839506172839506	OG0
OG_23	97	74	75	74	0.91358024691358	OG1
OG_230	76	65	65	65	0.802469135802469	OG0
OG_2304	101	61	67	61	0.753086419753086	OG0
OG_2305	75	68	69	68	0.839506172839506	OG0
OG_2306	92	72	74	72	0.888888888888889	OG0
OG_2308	87	49	72	49	0.604938271604938	OG1
OG_231	82	70	70	70	0.864197530864197	OG0
OG_2310	94	68	70	68	0.839506172839506	OG0
OG_2315	78	68	68	68	0.839506172839506	OG0
OG_2316	147	63	67	63	0.777777777777778	OG0
OG_2318	87	58	73	58	0.716049382716049	OG0
OG_232	77	52	70	52	0.641975308641975	OG0
OG_2321	80	67	69	67	0.827160493827161	OG0
OG_2322	98	68	72	68	0.839506172839506	OG0
OG_2323	88	57	68	57	0.703703703703704	OG0
OG_2324	96	70	76	70	0.864197530864197	OG1
OG_2325	94	66	68	66	0.814814814814815	OG0
OG_2326	93	66	73	66	0.814814814814815	OG0
OG_2328	126	62	75	62	0.765432098765432	OG0
OG_2329	99	72	73	72	0.888888888888889	OG0
OG_233	110	67	73	67	0.827160493827161	OG0
OG_2330	93	67	69	67	0.827160493827161	OG0
OG_2334	92	67	67	67	0.827160493827161	OG0
OG_2336	84	58	64	58	0.716049382716049	OG0
OG_2338	84	77	77	77	0.950617283950617	OG0
OG_2341	87	73	75	73	0.901234567901235	OG0
OG_2342	85	42	61	42	0.518518518518518	OG2
OG_2348	96	73	76	73	0.901234567901235	OG0
OG_235	164	67	71	67	0.827160493827161	OG3
OG_2350	145	75	75	75	0.925925925925926	OG0
OG_2352	100	75	75	75	0.925925925925926	OG0
OG_2355	84	60	64	60	0.740740740740741	OG0
OG_2356	74	57	64	57	0.703703703703704	OG0
OG_2359	76	61	65	61	0.753086419753086	OG0
OG_2360	99	56	63	56	0.691358024691358	OG0
OG_2363	96	62	77	62	0.765432098765432	OG1
OG_2364	95	77	77	77	0.950617283950617	OG0
OG_2365	90	67	68	67	0.827160493827161	OG0
OG_2367	85	64	66	64	0.790123456790123	OG0
OG_2369	73	58	62	58	0.716049382716049	OG0
OG_237	93	71	75	71	0.876543209876543	OG0
OG_2370	80	74	74	74	0.91358024691358	OG0
OG_2373	90	69	72	69	0.851851851851852	OG0
OG_2375	91	67	76	67	0.827160493827161	OG1
OG_2378	104	44	79	44	0.54320987654321	OG1
OG_2379	91	68	72	68	0.839506172839506	OG0
OG_238	84	62	73	62	0.765432098765432	OG0
OG_2380	118	59	68	59	0.728395061728395	OG4
OG_2382	154	60	66	60	0.740740740740741	OG1
OG_2383	99	72	76	72	0.888888888888889	OG0
OG_2385	68	58	64	58	0.716049382716049	OG0
OG_2388	66	58	63	58	0.716049382716049	OG0
OG_2389	66	57	61	57	0.703703703703704	OG0
OG_239	82	69	69	69	0.851851851851852	OG0
OG_2393	78	60	67	60	0.740740740740741	OG0
OG_2398	116	73	73	73	0.901234567901235	OG0
OG_2399	99	40	75	40	0.493827160493827	OG1
OG_240	101	73	73	73	0.901234567901235	OG0
OG_2402	91	73	73	73	0.901234567901235	OG0
OG_2406	76	65	66	65	0.802469135802469	OG0
OG_2407	131	72	77	72	0.888888888888889	OG0
OG_241	116	61	70	61	0.753086419753086	OG1
OG_2415	102	77	77	77	0.950617283950617	OG0
OG_242	94	77	78	77	0.950617283950617	OG0
OG_2422	120	55	80	55	0.679012345679012	OG1
OG_2424	86	71	73	71	0.876543209876543	OG0
OG_2429	90	68	73	68	0.839506172839506	OG0
OG_2430	77	58	66	58	0.716049382716049	OG0
OG_2432	75	48	61	48	0.592592592592593	OG1
OG_2433	73	68	68	68	0.839506172839506	OG0
OG_2434	103	77	77	77	0.950617283950617	OG0
OG_2436	134	79	80	79	0.975308641975309	OG0
OG_2438	122	76	76	76	0.938271604938272	OG0
OG_244	92	70	72	70	0.864197530864197	OG0
OG_2446	156	79	79	79	0.975308641975309	OG0
OG_2454	73	44	66	44	0.54320987654321	OG1
OG_2457	126	79	79	79	0.975308641975309	OG0
OG_2459	89	69	71	69	0.851851851851852	OG0
OG_246	111	68	77	68	0.839506172839506	OG1
OG_2461	120	66	69	66	0.814814814814815	OG0
OG_2462	107	70	78	70	0.864197530864197	OG1
OG_2463	85	65	65	65	0.802469135802469	OG0
OG_247	101	78	78	78	0.962962962962963	OG0
OG_2472	103	62	63	62	0.765432098765432	OG1
OG_2474	97	72	75	72	0.888888888888889	OG0
OG_2477	151	46	71	46	0.567901234567901	OG1
OG_2478	81	63	68	63	0.777777777777778	OG0
OG_248	93	69	70	69	0.851851851851852	OG0
OG_2481	109	74	75	74	0.91358024691358	OG0
OG_2483	104	74	76	74	0.91358024691358	OG0
OG_2484	145	77	81	77	0.950617283950617	OG0
OG_249	91	66	73	66	0.814814814814815	OG0
OG_2493	103	73	73	73	0.901234567901235	OG0
OG_2496	128	59	77	59	0.728395061728395	OG1
OG_2499	90	72	72	72	0.888888888888889	OG0
OG_25	92	59	63	59	0.728395061728395	OG0
OG_2501	125	78	78	78	0.962962962962963	OG0
OG_2503	71	62	65	62	0.765432098765432	OG0
OG_251	87	66	69	66	0.814814814814815	OG0
OG_2511	96	76	78	76	0.938271604938272	OG0
OG_2512	110	58	76	58	0.716049382716049	OG1
OG_2516	150	71	79	71	0.876543209876543	OG2
OG_2517	99	57	69	57	0.703703703703704	OG1
OG_2518	125	62	79	62	0.765432098765432	OG1
OG_2522	139	35	78	35	0.432098765432099	OG1
OG_2523	100	65	73	65	0.802469135802469	OG0
OG_253	83	57	61	57	0.703703703703704	OG0
OG_2531	78	61	66	61	0.753086419753086	OG0
OG_2535	70	62	63	62	0.765432098765432	OG0
OG_2541	79	59	62	59	0.728395061728395	OG1
OG_2544	105	76	76	76	0.938271604938272	OG0
OG_2549	121	78	80	78	0.962962962962963	OG0
OG_255	89	76	76	76	0.938271604938272	OG0
OG_2550	110	43	77	43	0.530864197530864	OG1
OG_2551	97	71	71	71	0.876543209876543	OG0
OG_256	129	77	77	77	0.950617283950617	OG0
OG_2562	96	74	74	74	0.91358024691358	OG0
OG_2563	81	49	70	49	0.604938271604938	OG1
OG_2566	87	68	71	68	0.839506172839506	OG0
OG_2569	92	66	74	66	0.814814814814815	OG1
OG_257	119	44	80	44	0.54320987654321	OG1
OG_2576	81	63	64	63	0.777777777777778	OG0
OG_258	100	72	76	72	0.888888888888889	OG0
OG_2586	118	77	77	77	0.950617283950617	OG0
OG_2588	98	73	75	73	0.901234567901235	OG0
OG_2589	95	73	75	73	0.901234567901235	OG0
OG_2591	77	66	68	66	0.814814814814815	OG0
OG_2592	84	67	70	67	0.827160493827161	OG0
OG_260	94	74	75	74	0.91358024691358	OG0
OG_2608	110	66	67	66	0.814814814814815	OG0
OG_261	101	71	76	71	0.876543209876543	OG0
OG_2610	78	60	64	60	0.740740740740741	OG0
OG_2611	106	76	78	76	0.938271604938272	OG1
OG_2617	125	55	79	55	0.679012345679012	OG1
OG_2622	72	59	66	59	0.728395061728395	OG0
OG_2634	94	78	78	78	0.962962962962963	OG0
OG_2635	101	77	77	77	0.950617283950617	OG0
OG_2636	96	71	73	71	0.876543209876543	OG0
OG_2638	100	73	75	73	0.901234567901235	OG0
OG_264	97	74	77	74	0.91358024691358	OG0
OG_265	84	67	68	67	0.827160493827161	OG0
OG_266	93	59	64	59	0.728395061728395	OG0
OG_2660	71	62	63	62	0.765432098765432	OG0
OG_2665	109	75	75	75	0.925925925925926	OG0
OG_2666	81	60	63	60	0.740740740740741	OG1
OG_2682	72	57	65	57	0.703703703703704	OG0
OG_2685	114	77	77	77	0.950617283950617	OG0
OG_2689	116	68	68	68	0.839506172839506	OG0
OG_269	78	60	61	60	0.740740740740741	OG0
OG_2693	123	73	74	73	0.901234567901235	OG1
OG_2696	69	57	61	57	0.703703703703704	OG0
OG_27	90	76	76	76	0.938271604938272	OG0
OG_270	102	76	76	76	0.938271604938272	OG0
OG_2704	91	72	73	72	0.888888888888889	OG1
OG_2705	87	69	71	69	0.851851851851852	OG0
OG_271	85	51	65	51	0.62962962962963	OG0
OG_2716	99	75	76	75	0.925925925925926	OG0
OG_2718	72	62	63	62	0.765432098765432	OG0
OG_272	107	79	79	79	0.975308641975309	OG0
OG_2725	104	72	75	72	0.888888888888889	OG0
OG_2726	75	64	66	64	0.790123456790123	OG0
OG_273	152	72	77	72	0.888888888888889	OG1
OG_2738	147	77	78	77	0.950617283950617	OG0
OG_274	111	51	67	51	0.62962962962963	OG1
OG_2742	108	54	78	54	0.666666666666667	OG2
OG_2745	102	75	76	75	0.925925925925926	OG0
OG_2746	105	71	72	71	0.876543209876543	OG0
OG_2747	92	54	72	54	0.666666666666667	OG1
OG_2748	119	71	74	71	0.876543209876543	OG0
OG_275	106	67	75	67	0.827160493827161	OG1
OG_2753	102	46	76	46	0.567901234567901	OG1
OG_276	158	61	76	61	0.753086419753086	OG0
OG_2769	172	32	68	32	0.395061728395062	OG3
OG_277	90	74	76	74	0.91358024691358	OG0
OG_2771	76	63	63	63	0.777777777777778	OG0
OG_278	87	54	76	54	0.666666666666667	OG1
OG_279	92	70	70	70	0.864197530864197	OG0
OG_28	100	69	73	69	0.851851851851852	OG0
OG_280	99	69	73	69	0.851851851851852	OG0
OG_2801	77	64	66	64	0.790123456790123	OG1
OG_281	96	77	77	77	0.950617283950617	OG0
OG_2810	105	72	72	72	0.888888888888889	OG0
OG_2815	131	61	61	61	0.753086419753086	OG0
OG_2816	140	47	74	47	0.580246913580247	OG2
OG_2818	103	39	64	39	0.481481481481481	OG3
OG_2819	88	64	68	64	0.790123456790123	OG0
OG_2832	135	76	76	76	0.938271604938272	OG0
OG_285	146	78	79	78	0.962962962962963	OG0
OG_2850	84	69	70	69	0.851851851851852	OG0
OG_2854	90	74	74	74	0.91358024691358	OG0
OG_2858	84	67	68	67	0.827160493827161	OG0
OG_286	78	64	65	64	0.790123456790123	OG0
OG_2862	89	55	66	55	0.679012345679012	OG2
OG_2863	115	74	77	74	0.91358024691358	OG0
OG_2864	90	76	76	76	0.938271604938272	OG0
OG_2867	110	78	78	78	0.962962962962963	OG0
OG_2868	97	76	76	76	0.938271604938272	OG0
OG_2869	103	73	74	73	0.901234567901235	OG0
OG_2871	115	75	76	75	0.925925925925926	OG0
OG_2876	136	78	79	78	0.962962962962963	OG1
OG_2878	104	69	71	69	0.851851851851852	OG0
OG_2879	117	48	77	48	0.592592592592593	OG2
OG_288	80	51	69	51	0.62962962962963	OG1
OG_2880	95	72	72	72	0.888888888888889	OG0
OG_2881	152	62	62	62	0.765432098765432	OG0
OG_2882	93	71	71	71	0.876543209876543	OG0
OG_2887	123	79	79	79	0.975308641975309	OG0
OG_289	88	62	65	62	0.765432098765432	OG0
OG_2890	80	61	61	61	0.753086419753086	OG0
OG_2895	105	81	81	81	1	OG0
OG_2899	98	66	67	66	0.814814814814815	OG0
OG_290	86	56	69	56	0.691358024691358	OG1
OG_2900	102	77	78	77	0.950617283950617	OG0
OG_2904	94	67	67	67	0.827160493827161	OG0
OG_2905	115	78	79	78	0.962962962962963	OG0
OG_291	79	66	69	66	0.814814814814815	OG0
OG_2911	171	76	80	76	0.938271604938272	OG1
OG_2912	107	53	69	53	0.654320987654321	OG0
OG_2916	91	67	69	67	0.827160493827161	OG0
OG_2924	98	66	71	66	0.814814814814815	OG1
OG_2926	126	53	70	53	0.654320987654321	OG1
OG_2929	121	80	80	80	0.987654320987654	OG1
OG_293	93	73	74	73	0.901234567901235	OG0
OG_2932	86	69	71	69	0.851851851851852	OG0
OG_2933	142	74	74	74	0.91358024691358	OG0
OG_2935	207	74	74	74	0.91358024691358	OG0
OG_2941	128	79	79	79	0.975308641975309	OG0
OG_295	102	73	76	73	0.901234567901235	OG0
OG_2952	132	64	68	64	0.790123456790123	OG0
OG_296	87	69	69	69	0.851851851851852	OG0
OG_2962	104	73	76	73	0.901234567901235	OG1
OG_2966	133	50	77	50	0.617283950617284	OG5
OG_297	96	62	79	62	0.765432098765432	OG1
OG_2970	115	78	79	78	0.962962962962963	OG0
OG_2975	126	81	81	81	1	OG1
OG_2976	95	77	77	77	0.950617283950617	OG0
OG_298	86	70	71	70	0.864197530864197	OG0
OG_2981	108	57	73	57	0.703703703703704	OG1
OG_2986	96	74	74	74	0.91358024691358	OG0
OG_2989	118	76	76	76	0.938271604938272	OG0
OG_299	71	62	66	62	0.765432098765432	OG0
OG_2993	87	71	72	71	0.876543209876543	OG0
OG_2995	98	67	68	67	0.827160493827161	OG0
OG_2997	111	56	76	56	0.691358024691358	OG1
OG_2999	111	62	73	62	0.765432098765432	OG1
OG_3	110	79	79	79	0.975308641975309	OG0
OG_300	91	65	65	65	0.802469135802469	OG0
OG_3004	99	56	71	56	0.691358024691358	OG2
OG_301	91	69	69	69	0.851851851851852	OG0
OG_3015	103	60	78	60	0.740740740740741	OG1
OG_302	79	61	67	61	0.753086419753086	OG0
OG_3021	105	54	73	54	0.666666666666667	OG1
OG_3024	85	67	68	67	0.827160493827161	OG0
OG_3028	144	76	79	76	0.938271604938272	OG0
OG_3029	76	67	68	67	0.827160493827161	OG0
OG_3031	80	67	67	67	0.827160493827161	OG0
OG_3036	130	79	79	79	0.975308641975309	OG0
OG_3039	105	49	76	49	0.604938271604938	OG1
OG_304	113	77	79	77	0.950617283950617	OG0
OG_3040	89	74	78	74	0.91358024691358	OG1
OG_3047	86	73	77	73	0.901234567901235	OG0
OG_3048	83	71	71	71	0.876543209876543	OG0
OG_305	91	56	73	56	0.691358024691358	OG1
OG_3068	92	65	68	65	0.802469135802469	OG0
OG_3069	99	74	75	74	0.91358024691358	OG0
OG_307	116	79	79	79	0.975308641975309	OG0
OG_3070	187	66	77	66	0.814814814814815	OG1
OG_3074	77	63	63	63	0.777777777777778	OG0
OG_3086	95	72	76	72	0.888888888888889	OG1
OG_309	90	71	74	71	0.876543209876543	OG0
OG_3092	82	46	65	46	0.567901234567901	OG2
OG_3098	90	71	71	71	0.876543209876543	OG0
OG_3101	120	65	75	65	0.802469135802469	OG1
OG_3102	107	75	77	75	0.925925925925926	OG1
OG_3105	117	78	78	78	0.962962962962963	OG0
OG_311	72	64	66	64	0.790123456790123	OG0
OG_3110	75	60	61	60	0.740740740740741	OG0
