orthogroup	genes_input	genes_output	species_input	species_output	occupancy_output	kept_orthogroup	occupancy_in_interest_clades	n_species_in_interest_clades	check_global_completeness	check_seq_length	check_taxon_wise_completeness	compositional_homogeneity_test	compositional_homogeneity_test_pass
OG_13206	73	53	54	53	0.841269841269841	OG0	0.841269841269841	53	TRUE	TRUE	TRUE	0	FALSE
OG_13208	63	46	49	46	0.73015873015873	OG0	0.73015873015873	46	TRUE	TRUE	TRUE	0.01	TRUE
OG_13209	62	17	45	17	0.26984126984127	OG1	0.26984126984127	17	FALSE	TRUE	FALSE	0.384	TRUE
OG_13210	81	56	56	56	0.888888888888889	OG1	0.888888888888889	56	TRUE	TRUE	TRUE	0.227	TRUE
OG_13211	42	33	37	33	0.523809523809524	OG0	0.523809523809524	33	FALSE	TRUE	FALSE	0	FALSE
OG_13212	57	48	53	48	0.761904761904762	OG0	0.761904761904762	48	TRUE	TRUE	TRUE	0	FALSE
OG_13213	66	47	48	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	TRUE	0	FALSE
OG_13214	68	55	55	55	0.873015873015873	OG1	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13215	71	54	55	54	0.857142857142857	OG0	0.841269841269841	53	TRUE	TRUE	TRUE	0	FALSE
OG_13216	61	41	49	41	0.650793650793651	OG1	0.650793650793651	41	FALSE	TRUE	TRUE	0.001	FALSE
OG_13219	87	61	61	61	0.968253968253968	OG1	0.952380952380952	60	TRUE	TRUE	TRUE	0	FALSE
OG_13221	97	60	60	60	0.952380952380952	OG1	0.936507936507937	59	TRUE	TRUE	TRUE	0.005	FALSE
OG_13222	58	46	48	46	0.73015873015873	OG0	0.73015873015873	46	TRUE	TRUE	FALSE	0.01	TRUE
OG_13224	92	46	60	46	0.73015873015873	OG3	0.73015873015873	46	TRUE	TRUE	FALSE	0	FALSE
OG_13225	69	50	50	50	0.793650793650794	OG0	0.793650793650794	50	TRUE	TRUE	FALSE	0	FALSE
OG_13227	71	38	51	38	0.603174603174603	OG1	0.603174603174603	38	FALSE	TRUE	FALSE	0	FALSE
OG_13228	48	29	36	29	0.46031746031746	OG1	0.46031746031746	29	FALSE	TRUE	FALSE	0.005	FALSE
OG_1323	76	52	61	52	0.825396825396825	OG0	0.825396825396825	52	TRUE	TRUE	TRUE	0.021	TRUE
OG_13231	101	62	63	62	0.984126984126984	OG2	0.984126984126984	62	TRUE	TRUE	TRUE	0	FALSE
OG_13232	76	54	57	54	0.857142857142857	OG0	0.857142857142857	54	TRUE	TRUE	TRUE	0.494	TRUE
OG_13233	51	48	49	48	0.761904761904762	OG0	0.761904761904762	48	TRUE	TRUE	TRUE	0.002	FALSE
OG_13235	112	52	59	52	0.825396825396825	OG2	0.825396825396825	52	TRUE	TRUE	TRUE	0	FALSE
OG_13239	73	57	57	57	0.904761904761905	OG0	0.904761904761905	57	TRUE	TRUE	TRUE	0	FALSE
OG_13240	55	29	35	29	0.46031746031746	OG1	0.46031746031746	29	FALSE	TRUE	FALSE	0.002	FALSE
OG_13247	106	61	61	61	0.968253968253968	OG0	0.968253968253968	61	TRUE	TRUE	TRUE	0	FALSE
OG_13248	104	50	62	50	0.793650793650794	OG1	0.793650793650794	50	TRUE	TRUE	FALSE	0	FALSE
OG_13249	54	47	48	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	TRUE	0	FALSE
OG_13251	70	53	54	53	0.841269841269841	OG1	0.841269841269841	53	TRUE	TRUE	TRUE	0	FALSE
OG_13252	49	42	42	42	0.666666666666667	OG0	0.666666666666667	42	FALSE	TRUE	TRUE	0.022	TRUE
OG_13253	54	47	47	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	FALSE	0	FALSE
OG_13254	81	47	59	47	0.746031746031746	OG1	0.746031746031746	47	TRUE	TRUE	FALSE	0	FALSE
OG_13255	157	43	62	43	0.682539682539683	OG3	0.682539682539683	43	FALSE	TRUE	FALSE	0	FALSE
OG_13256	39	32	38	32	0.507936507936508	OG0	0.507936507936508	32	FALSE	TRUE	FALSE	0.002	FALSE
OG_13258	57	32	40	32	0.507936507936508	OG1	0.507936507936508	32	FALSE	TRUE	FALSE	0.893	TRUE
OG_13259	61	28	33	28	0.444444444444444	OG1	0.444444444444444	28	FALSE	TRUE	FALSE	0.008	FALSE
OG_1326	82	36	59	36	0.571428571428571	OG3	0.571428571428571	36	FALSE	TRUE	FALSE	0	FALSE
OG_13260	68	54	58	54	0.857142857142857	OG0	0.857142857142857	54	TRUE	TRUE	TRUE	0	FALSE
OG_13261	198	40	59	40	0.634920634920635	OG2	0.634920634920635	40	FALSE	TRUE	FALSE	0	FALSE
OG_13262	75	58	58	58	0.920634920634921	OG0	0.920634920634921	58	TRUE	TRUE	TRUE	0	FALSE
OG_13266	67	35	47	35	0.555555555555556	OG0	0.555555555555556	35	FALSE	TRUE	FALSE	0.938	TRUE
OG_13267	73	47	54	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	TRUE	0	FALSE
OG_13269	41	33	36	33	0.523809523809524	OG0	0.523809523809524	33	FALSE	TRUE	FALSE	0.18	TRUE
OG_13274	74	27	54	27	0.428571428571429	OG0	0.428571428571429	27	FALSE	TRUE	FALSE	0	FALSE
OG_13275	61	41	45	41	0.650793650793651	OG0	0.634920634920635	40	FALSE	TRUE	FALSE	0	FALSE
OG_13276	64	50	51	50	0.793650793650794	OG0	0.793650793650794	50	TRUE	TRUE	TRUE	0	FALSE
OG_13277	82	49	59	49	0.777777777777778	OG1	0.777777777777778	49	TRUE	TRUE	FALSE	0	FALSE
OG_13278	84	61	63	61	0.968253968253968	OG1	0.968253968253968	61	TRUE	TRUE	TRUE	0	FALSE
OG_13279	63	47	47	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	FALSE	0	FALSE
OG_13284	82	55	56	55	0.873015873015873	OG1	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13285	87	54	56	54	0.857142857142857	OG0	0.857142857142857	54	TRUE	TRUE	TRUE	0	FALSE
OG_13286	85	60	60	60	0.952380952380952	OG0	0.952380952380952	60	TRUE	TRUE	TRUE	0	FALSE
OG_13287	101	60	60	60	0.952380952380952	OG0	0.952380952380952	60	TRUE	TRUE	TRUE	0	FALSE
OG_13288	90	56	57	56	0.888888888888889	OG0	0.888888888888889	56	TRUE	TRUE	TRUE	0	FALSE
OG_13289	46	37	37	37	0.587301587301587	OG0	0.587301587301587	37	FALSE	TRUE	FALSE	0	FALSE
OG_13290	52	40	41	40	0.634920634920635	OG0	0.634920634920635	40	FALSE	TRUE	FALSE	0	FALSE
OG_13291	81	28	34	28	0.444444444444444	OG1	0.444444444444444	28	FALSE	TRUE	FALSE	0.001	FALSE
OG_13298	71	44	55	44	0.698412698412698	OG1	0.698412698412698	44	FALSE	TRUE	FALSE	0	FALSE
OG_133	78	52	52	52	0.825396825396825	OG0	0.825396825396825	52	TRUE	TRUE	TRUE	0	FALSE
OG_1330	69	58	58	58	0.920634920634921	OG0	0.920634920634921	58	TRUE	TRUE	TRUE	0.638	TRUE
OG_13302	39	31	33	31	0.492063492063492	OG0	0.492063492063492	31	FALSE	TRUE	FALSE	0.006	FALSE
OG_13304	67	55	55	55	0.873015873015873	OG0	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13306	92	36	60	36	0.571428571428571	OG1	0.571428571428571	36	FALSE	TRUE	FALSE	0	FALSE
OG_13307	90	58	58	58	0.920634920634921	OG0	0.920634920634921	58	TRUE	TRUE	TRUE	0.033	TRUE
OG_1331	82	55	55	55	0.873015873015873	OG0	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13310	195	42	54	42	0.666666666666667	OG0	0.666666666666667	42	FALSE	TRUE	FALSE	0	FALSE
OG_13312	76	47	47	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	TRUE	0	FALSE
OG_13314	61	51	54	51	0.80952380952381	OG0	0.80952380952381	51	TRUE	TRUE	TRUE	0	FALSE
OG_13321	54	47	48	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	TRUE	0.048	TRUE
OG_13322	113	59	60	59	0.936507936507937	OG0	0.936507936507937	59	TRUE	TRUE	TRUE	0	FALSE
OG_13324	106	52	61	52	0.825396825396825	OG2	0.825396825396825	52	TRUE	TRUE	TRUE	0.001	FALSE
OG_13325	136	29	40	29	0.46031746031746	OG2	0.46031746031746	29	FALSE	TRUE	FALSE	0.001	FALSE
OG_13326	115	54	58	54	0.857142857142857	OG4	0.857142857142857	54	TRUE	TRUE	TRUE	0	FALSE
OG_13327	81	60	60	60	0.952380952380952	OG0	0.952380952380952	60	TRUE	TRUE	TRUE	0	FALSE
OG_13329	53	44	44	44	0.698412698412698	OG0	0.698412698412698	44	FALSE	TRUE	TRUE	0	FALSE
OG_13330	111	63	63	63	1	OG0	0.984126984126984	62	TRUE	TRUE	TRUE	0	FALSE
OG_13331	92	56	56	56	0.888888888888889	OG1	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13332	38	29	33	29	0.46031746031746	OG1	0.46031746031746	29	FALSE	TRUE	FALSE	0	FALSE
OG_13333	59	45	51	45	0.714285714285714	OG1	0.714285714285714	45	TRUE	TRUE	TRUE	0	FALSE
OG_13334	69	50	50	50	0.793650793650794	OG0	0.777777777777778	49	TRUE	TRUE	FALSE	0	FALSE
OG_13335	89	36	57	36	0.571428571428571	OG1	0.571428571428571	36	FALSE	TRUE	FALSE	0.008	FALSE
OG_13337	110	61	61	61	0.968253968253968	OG0	0.968253968253968	61	TRUE	TRUE	TRUE	0	FALSE
OG_13340	49	41	43	41	0.650793650793651	OG0	0.650793650793651	41	FALSE	TRUE	FALSE	0	FALSE
OG_13341	49	47	48	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	TRUE	0.048	TRUE
OG_13342	137	52	52	52	0.825396825396825	OG0	0.825396825396825	52	TRUE	TRUE	FALSE	0.041	TRUE
OG_13343	70	51	55	51	0.80952380952381	OG1	0.80952380952381	51	TRUE	TRUE	TRUE	0	FALSE
OG_13345	85	58	58	58	0.920634920634921	OG0	0.920634920634921	58	TRUE	TRUE	TRUE	0	FALSE
OG_1335	56	44	46	44	0.698412698412698	OG1	0.698412698412698	44	FALSE	TRUE	FALSE	0	FALSE
OG_13351	86	60	61	60	0.952380952380952	OG0	0.952380952380952	60	TRUE	TRUE	TRUE	0	FALSE
OG_13352	69	55	57	55	0.873015873015873	OG0	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13353	85	53	56	53	0.841269841269841	OG0	0.825396825396825	52	TRUE	TRUE	TRUE	0	FALSE
OG_13354	110	58	62	58	0.920634920634921	OG1	0.920634920634921	58	TRUE	TRUE	TRUE	0	FALSE
OG_13356	56	47	49	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	TRUE	0	FALSE
OG_13358	77	42	50	42	0.666666666666667	OG3	0.666666666666667	42	FALSE	TRUE	FALSE	0	FALSE
OG_13359	109	60	60	60	0.952380952380952	OG3	0.952380952380952	60	TRUE	TRUE	TRUE	0.001	FALSE
OG_1336	60	52	52	52	0.825396825396825	OG0	0.825396825396825	52	TRUE	TRUE	TRUE	0	FALSE
OG_13360	108	51	56	51	0.80952380952381	OG0	0.80952380952381	51	TRUE	TRUE	TRUE	0.123	TRUE
OG_13361	37	26	33	26	0.412698412698413	OG0	0.412698412698413	26	FALSE	TRUE	FALSE	0.111	TRUE
OG_13365	85	55	60	55	0.873015873015873	OG0	0.873015873015873	55	TRUE	TRUE	TRUE	0.235	TRUE
OG_13367	119	44	55	44	0.698412698412698	OG0	0.698412698412698	44	FALSE	TRUE	TRUE	0	FALSE
OG_13369	39	32	35	32	0.507936507936508	OG0	0.507936507936508	32	FALSE	TRUE	FALSE	0.658	TRUE
OG_1337	62	51	55	51	0.80952380952381	OG0	0.793650793650794	50	TRUE	TRUE	TRUE	0	FALSE
OG_13370	79	52	52	52	0.825396825396825	OG0	0.825396825396825	52	TRUE	TRUE	TRUE	0	FALSE
OG_13371	66	35	49	35	0.555555555555556	OG2	0.555555555555556	35	FALSE	TRUE	FALSE	0.092	TRUE
OG_13372	146	29	62	29	0.46031746031746	OG1	0.428571428571429	27	FALSE	TRUE	FALSE	0.09	TRUE
OG_13373	102	61	61	61	0.968253968253968	OG0	0.968253968253968	61	TRUE	TRUE	TRUE	0	FALSE
OG_13376	77	56	56	56	0.888888888888889	OG0	0.888888888888889	56	TRUE	TRUE	TRUE	0	FALSE
OG_13377	58	19	37	19	0.301587301587302	OG0	0.301587301587302	19	FALSE	TRUE	FALSE	0.591	TRUE
OG_1338	75	47	49	47	0.746031746031746	OG1	0.746031746031746	47	TRUE	TRUE	FALSE	0	FALSE
OG_13382	48	44	46	44	0.698412698412698	OG0	0.698412698412698	44	FALSE	TRUE	TRUE	0	FALSE
OG_13385	99	58	61	58	0.920634920634921	OG3	0.920634920634921	58	TRUE	TRUE	TRUE	0	FALSE
OG_13389	62	36	48	36	0.571428571428571	OG1	0.571428571428571	36	FALSE	TRUE	FALSE	0.585	TRUE
OG_1339	67	54	56	54	0.857142857142857	OG0	0.857142857142857	54	TRUE	TRUE	TRUE	0.009	FALSE
OG_13390	126	25	44	25	0.396825396825397	OG0	0.396825396825397	25	FALSE	TRUE	FALSE	0.307	TRUE
OG_13391	110	61	61	61	0.968253968253968	OG0	0.968253968253968	61	TRUE	TRUE	TRUE	0.363	TRUE
OG_13392	68	48	49	48	0.761904761904762	OG0	0.761904761904762	48	TRUE	TRUE	TRUE	0	FALSE
OG_13396	97	26	39	26	0.412698412698413	OG1	0.412698412698413	26	FALSE	TRUE	FALSE	0.044	TRUE
OG_13397	66	34	37	34	0.53968253968254	OG0	0.53968253968254	34	FALSE	TRUE	FALSE	0.004	FALSE
OG_134	68	57	57	57	0.904761904761905	OG0	0.888888888888889	56	TRUE	TRUE	TRUE	0	FALSE
OG_1340	41	36	39	36	0.571428571428571	OG0	0.571428571428571	36	FALSE	TRUE	FALSE	0.002	FALSE
OG_13403	36	30	33	30	0.476190476190476	OG0	0.476190476190476	30	FALSE	TRUE	FALSE	0.153	TRUE
OG_13404	42	32	34	32	0.507936507936508	OG0	0.507936507936508	32	FALSE	TRUE	FALSE	0	FALSE
OG_13405	40	30	39	30	0.476190476190476	OG1	0.476190476190476	30	FALSE	TRUE	FALSE	0.517	TRUE
OG_13406	67	25	38	25	0.396825396825397	OG1	0.396825396825397	25	FALSE	TRUE	FALSE	0.309	TRUE
OG_13413	114	49	50	49	0.777777777777778	OG1	0.777777777777778	49	TRUE	TRUE	FALSE	0	FALSE
OG_13414	94	59	59	59	0.936507936507937	OG1	0.936507936507937	59	TRUE	TRUE	TRUE	0	FALSE
OG_13415	42	21	34	21	0.333333333333333	OG1	0.333333333333333	21	FALSE	TRUE	FALSE	0	FALSE
OG_13416	52	46	48	46	0.73015873015873	OG0	0.73015873015873	46	TRUE	TRUE	FALSE	0.002	FALSE
OG_13418	80	15	47	15	0.238095238095238	OG3	0.238095238095238	15	FALSE	TRUE	FALSE	0.007	FALSE
OG_13419	41	29	38	29	0.46031746031746	OG1	0.46031746031746	29	FALSE	TRUE	FALSE	0.018	TRUE
OG_1342	51	35	37	35	0.555555555555556	OG1	0.555555555555556	35	FALSE	TRUE	FALSE	0	FALSE
OG_13420	41	33	36	33	0.523809523809524	OG0	0.523809523809524	33	FALSE	TRUE	FALSE	0.012	TRUE
OG_13427	59	27	38	27	0.428571428571429	OG2	0.428571428571429	27	FALSE	TRUE	FALSE	0	FALSE
OG_13429	37	32	33	32	0.507936507936508	OG0	0.507936507936508	32	FALSE	TRUE	FALSE	0	FALSE
OG_1343	49	37	39	37	0.587301587301587	OG0	0.587301587301587	37	FALSE	TRUE	FALSE	0	FALSE
OG_13431	64	50	50	50	0.793650793650794	OG0	0.793650793650794	50	TRUE	TRUE	TRUE	0	FALSE
OG_13432	70	46	47	46	0.73015873015873	OG0	0.73015873015873	46	TRUE	TRUE	FALSE	0	FALSE
OG_13433	73	52	53	52	0.825396825396825	OG0	0.825396825396825	52	TRUE	TRUE	FALSE	0	FALSE
OG_13436	35	31	34	31	0.492063492063492	OG0	0.492063492063492	31	FALSE	TRUE	FALSE	0.79	TRUE
OG_13438	53	36	36	36	0.571428571428571	OG0	0.571428571428571	36	FALSE	TRUE	FALSE	0	FALSE
OG_1344	73	58	59	58	0.920634920634921	OG0	0.920634920634921	58	TRUE	TRUE	TRUE	0.071	TRUE
OG_13448	83	53	53	53	0.841269841269841	OG0	0.841269841269841	53	TRUE	TRUE	TRUE	0	FALSE
OG_13449	45	38	39	38	0.603174603174603	OG0	0.603174603174603	38	FALSE	TRUE	FALSE	0	FALSE
OG_13451	36	17	33	17	0.26984126984127	OG1	0.26984126984127	17	FALSE	TRUE	FALSE	0.858	TRUE
OG_13452	45	33	35	33	0.523809523809524	OG0	0.523809523809524	33	FALSE	TRUE	FALSE	0	FALSE
OG_13455	159	29	54	29	0.46031746031746	OG8	0.428571428571429	27	FALSE	TRUE	FALSE	0	FALSE
OG_13456	63	36	48	36	0.571428571428571	OG3	0.571428571428571	36	FALSE	TRUE	FALSE	0	FALSE
OG_13458	163	31	52	31	0.492063492063492	OG7	0.492063492063492	31	FALSE	TRUE	FALSE	0.694	TRUE
OG_1346	75	45	47	45	0.714285714285714	OG0	0.714285714285714	45	TRUE	TRUE	TRUE	0	FALSE
OG_13462	61	49	49	49	0.777777777777778	OG0	0.777777777777778	49	TRUE	TRUE	FALSE	0.002	FALSE
OG_13466	85	59	59	59	0.936507936507937	OG0	0.936507936507937	59	TRUE	TRUE	TRUE	0	FALSE
OG_13467	73	53	54	53	0.841269841269841	OG1	0.841269841269841	53	TRUE	TRUE	TRUE	0	FALSE
OG_13468	109	55	61	55	0.873015873015873	OG3	0.873015873015873	55	TRUE	TRUE	TRUE	0.338	TRUE
OG_13469	69	47	47	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	FALSE	0	FALSE
OG_13476	89	55	57	55	0.873015873015873	OG0	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13479	65	51	52	51	0.80952380952381	OG0	0.793650793650794	50	TRUE	TRUE	FALSE	0	FALSE
OG_13480	49	38	44	38	0.603174603174603	OG1	0.603174603174603	38	FALSE	TRUE	FALSE	0	FALSE
OG_13482	72	21	41	21	0.333333333333333	OG2	0.333333333333333	21	FALSE	TRUE	FALSE	0.01	TRUE
OG_13486	41	33	33	33	0.523809523809524	OG0	0.523809523809524	33	FALSE	TRUE	FALSE	0	FALSE
OG_13488	77	55	56	55	0.873015873015873	OG0	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13490	47	34	38	34	0.53968253968254	OG1	0.53968253968254	34	FALSE	TRUE	FALSE	0	FALSE
OG_13491	80	57	58	57	0.904761904761905	OG0	0.904761904761905	57	TRUE	TRUE	TRUE	0	FALSE
OG_13493	173	32	51	32	0.507936507936508	OG4	0.507936507936508	32	FALSE	TRUE	FALSE	0.002	FALSE
OG_13494	58	51	52	51	0.80952380952381	OG0	0.80952380952381	51	TRUE	TRUE	TRUE	0.003	FALSE
OG_13495	113	61	61	61	0.968253968253968	OG0	0.968253968253968	61	TRUE	TRUE	TRUE	0	FALSE
OG_13497	104	57	57	57	0.904761904761905	OG0	0.904761904761905	57	TRUE	TRUE	TRUE	0	FALSE
OG_13498	62	17	42	17	0.26984126984127	OG0	0.26984126984127	17	FALSE	TRUE	FALSE	0.005	FALSE
OG_13501	38	21	32	21	0.333333333333333	OG1	0.301587301587302	19	FALSE	TRUE	FALSE	0	FALSE
OG_13502	50	33	34	33	0.523809523809524	OG0	0.523809523809524	33	FALSE	TRUE	FALSE	0	FALSE
OG_13505	133	58	58	58	0.920634920634921	OG2	0.920634920634921	58	TRUE	TRUE	TRUE	0	FALSE
OG_1351	86	57	62	57	0.904761904761905	OG1	0.904761904761905	57	TRUE	TRUE	TRUE	0	FALSE
OG_13510	69	17	34	17	0.26984126984127	OG3	0.26984126984127	17	FALSE	TRUE	FALSE	0.11	TRUE
OG_13512	92	55	60	55	0.873015873015873	OG1	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13519	88	61	61	61	0.968253968253968	OG0	0.968253968253968	61	TRUE	TRUE	TRUE	0	FALSE
OG_13520	78	57	57	57	0.904761904761905	OG0	0.904761904761905	57	TRUE	TRUE	TRUE	0	FALSE
OG_13523	87	58	58	58	0.920634920634921	OG0	0.920634920634921	58	TRUE	TRUE	TRUE	0	FALSE
OG_13525	87	55	56	55	0.873015873015873	OG2	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13526	53	38	38	38	0.603174603174603	OG0	0.603174603174603	38	FALSE	TRUE	FALSE	0	FALSE
OG_13527	101	58	59	58	0.920634920634921	OG0	0.920634920634921	58	TRUE	TRUE	TRUE	0	FALSE
OG_13529	55	23	45	23	0.365079365079365	OG1	0.365079365079365	23	FALSE	TRUE	FALSE	0	FALSE
OG_13530	110	39	59	39	0.619047619047619	OG3	0.619047619047619	39	FALSE	TRUE	FALSE	0.012	TRUE
OG_13534	74	45	61	45	0.714285714285714	OG1	0.714285714285714	45	TRUE	TRUE	FALSE	0.477	TRUE
OG_13535	118	58	63	58	0.920634920634921	OG0	0.920634920634921	58	TRUE	TRUE	TRUE	0	FALSE
OG_13536	95	35	53	35	0.555555555555556	OG0	0.555555555555556	35	FALSE	TRUE	FALSE	0.063	TRUE
OG_13538	98	48	60	48	0.761904761904762	OG1	0.761904761904762	48	TRUE	TRUE	FALSE	0	FALSE
OG_1354	67	60	60	60	0.952380952380952	OG0	0.952380952380952	60	TRUE	TRUE	TRUE	0	FALSE
OG_13540	102	45	62	45	0.714285714285714	OG2	0.714285714285714	45	TRUE	TRUE	FALSE	0.002	FALSE
OG_13542	79	38	55	38	0.603174603174603	OG3	0.603174603174603	38	FALSE	TRUE	FALSE	0.067	TRUE
OG_13543	34	32	32	32	0.507936507936508	OG0	0.507936507936508	32	FALSE	TRUE	FALSE	0	FALSE
OG_13548	77	55	55	55	0.873015873015873	OG0	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13549	98	51	62	51	0.80952380952381	OG1	0.80952380952381	51	TRUE	TRUE	FALSE	0	FALSE
OG_1355	63	54	57	54	0.857142857142857	OG0	0.857142857142857	54	TRUE	TRUE	TRUE	0.03	TRUE
OG_13551	69	31	53	31	0.492063492063492	OG1	0.492063492063492	31	FALSE	TRUE	FALSE	0.26	TRUE
OG_1356	58	53	55	53	0.841269841269841	OG0	0.841269841269841	53	TRUE	TRUE	TRUE	0	FALSE
OG_13563	40	32	34	32	0.507936507936508	OG0	0.507936507936508	32	FALSE	TRUE	FALSE	0	FALSE
OG_1357	66	29	42	29	0.46031746031746	OG1	0.46031746031746	29	FALSE	TRUE	FALSE	0	FALSE
OG_13578	60	50	50	50	0.793650793650794	OG0	0.777777777777778	49	TRUE	TRUE	FALSE	0	FALSE
OG_1358	49	35	46	35	0.555555555555556	OG1	0.555555555555556	35	FALSE	TRUE	FALSE	0.253	TRUE
OG_13581	41	23	39	23	0.365079365079365	OG1	0.365079365079365	23	FALSE	TRUE	FALSE	0	FALSE
OG_13583	52	41	45	41	0.650793650793651	OG0	0.650793650793651	41	FALSE	TRUE	FALSE	0	FALSE
OG_13584	82	47	51	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	FALSE	0	FALSE
OG_13586	60	53	54	53	0.841269841269841	OG0	0.825396825396825	52	TRUE	TRUE	TRUE	0	FALSE
OG_13589	72	50	55	50	0.793650793650794	OG1	0.793650793650794	50	TRUE	TRUE	TRUE	0	FALSE
OG_13590	40	36	36	36	0.571428571428571	OG1	0.571428571428571	36	FALSE	TRUE	FALSE	0.739	TRUE
OG_13591	42	37	38	37	0.587301587301587	OG0	0.587301587301587	37	FALSE	TRUE	FALSE	0.031	TRUE
OG_13596	40	35	35	35	0.555555555555556	OG0	0.555555555555556	35	FALSE	TRUE	FALSE	0	FALSE
OG_13597	53	50	51	50	0.793650793650794	OG0	0.714285714285714	45	TRUE	TRUE	TRUE	0.094	TRUE
OG_136	45	38	43	38	0.603174603174603	OG0	0.603174603174603	38	FALSE	TRUE	FALSE	0.732	TRUE
OG_1360	47	39	40	39	0.619047619047619	OG0	0.619047619047619	39	FALSE	TRUE	FALSE	0	FALSE
OG_13600	74	37	48	37	0.587301587301587	OG1	0.587301587301587	37	FALSE	TRUE	FALSE	0	FALSE
OG_13606	52	45	49	45	0.714285714285714	OG0	0.714285714285714	45	TRUE	TRUE	TRUE	0.304	TRUE
OG_1361	69	55	55	55	0.873015873015873	OG0	0.873015873015873	55	TRUE	TRUE	TRUE	0.053	TRUE
OG_13621	47	32	34	32	0.507936507936508	OG0	0.507936507936508	32	FALSE	TRUE	FALSE	0	FALSE
OG_13626	93	48	50	48	0.761904761904762	OG1	0.761904761904762	48	TRUE	TRUE	TRUE	0.009	FALSE
OG_13628	103	59	59	59	0.936507936507937	OG1	0.936507936507937	59	TRUE	TRUE	TRUE	0	FALSE
OG_13629	45	35	38	35	0.555555555555556	OG0	0.555555555555556	35	FALSE	TRUE	FALSE	0	FALSE
OG_1363	75	53	57	53	0.841269841269841	OG0	0.841269841269841	53	TRUE	TRUE	TRUE	0.383	TRUE
OG_13633	38	21	34	21	0.333333333333333	OG1	0.333333333333333	21	FALSE	TRUE	FALSE	0	FALSE
OG_13634	43	31	40	31	0.492063492063492	OG1	0.492063492063492	31	FALSE	TRUE	FALSE	0.004	FALSE
OG_1364	62	53	54	53	0.841269841269841	OG0	0.841269841269841	53	TRUE	TRUE	TRUE	0.18	TRUE
OG_13645	59	47	47	47	0.746031746031746	OG0	0.746031746031746	47	TRUE	TRUE	TRUE	0	FALSE
OG_1365	71	46	58	46	0.73015873015873	OG1	0.73015873015873	46	TRUE	TRUE	FALSE	0.101	TRUE
OG_13651	80	58	59	58	0.920634920634921	OG0	0.920634920634921	58	TRUE	TRUE	TRUE	0	FALSE
OG_13656	59	52	52	52	0.825396825396825	OG0	0.825396825396825	52	TRUE	TRUE	TRUE	0	FALSE
OG_13658	52	40	40	40	0.634920634920635	OG0	0.634920634920635	40	FALSE	TRUE	FALSE	0	FALSE
OG_13670	66	55	58	55	0.873015873015873	OG1	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13675	75	36	37	36	0.571428571428571	OG0	0.571428571428571	36	FALSE	TRUE	FALSE	0	FALSE
OG_13676	102	36	41	36	0.571428571428571	OG1	0.571428571428571	36	FALSE	TRUE	FALSE	0	FALSE
OG_1368	55	48	52	48	0.761904761904762	OG0	0.761904761904762	48	TRUE	TRUE	TRUE	0.199	TRUE
OG_13680	142	59	59	59	0.936507936507937	OG0	0.936507936507937	59	TRUE	TRUE	TRUE	0	FALSE
OG_13681	55	34	37	34	0.53968253968254	OG0	0.53968253968254	34	FALSE	TRUE	FALSE	0	FALSE
OG_13682	90	47	51	47	0.746031746031746	OG2	0.746031746031746	47	TRUE	TRUE	TRUE	0	FALSE
OG_13685	73	55	57	55	0.873015873015873	OG0	0.873015873015873	55	TRUE	TRUE	TRUE	0	FALSE
OG_13689	54	22	34	22	0.349206349206349	OG1	0.349206349206349	22	FALSE	TRUE	FALSE	0.028	TRUE
OG_1369	51	31	47	31	0.492063492063492	OG1	0.492063492063492	31	FALSE	TRUE	FALSE	0	FALSE
OG_13690	80	54	57	54	0.857142857142857	OG0	0.841269841269841	53	TRUE	TRUE	TRUE	0	FALSE
OG_13691	75	53	54	53	0.841269841269841	OG0	0.841269841269841	53	TRUE	TRUE	TRUE	0	FALSE
