#OG_name	nb_species	nb_reduced_prot	nb_all_prot	clustering_coefficient
OG_2082	68	83	104	0.9791
OG_2083	65	129	143	0.9916
OG_2084	61	87	106	0.8746
OG_2085	74	84	100	0.9426
OG_2086	3	6	6	0.9333
OG_2087	8	20	23	0.6211
OG_2088	35	45	48	1.0
OG_2089	23	24	24	1.0
OG_2090	52	53	62	1.0
OG_2091	68	69	77	1.0
OG_2092	66	75	87	0.9795
OG_2093	35	36	40	1.0
OG_2094	71	75	94	0.955
OG_2095	36	39	42	0.9555
OG_2096	39	40	44	0.7321
OG_2097	78	164	353	0.6213
OG_2098	74	90	104	0.9785
OG_2099	66	82	102	0.9762
OG_2100	68	71	86	0.9577
OG_2101	26	27	28	1.0
OG_2102	42	74	79	0.7549
OG_2103	14	16	17	1.0
OG_2104	54	58	72	0.9413
OG_2105	72	86	107	1.0
OG_2106	48	52	60	1.0
OG_2107	68	84	92	0.9828
OG_2108	64	69	76	1.0
OG_2109	65	240	253	0.1461
OG_2110	49	50	55	1.0
OG_2111	79	149	180	0.9973
OG_2112	59	71	87	0.9738
OG_2113	61	65	69	0.9832
OG_2114	76	87	100	0.9912
OG_2115	66	69	93	1.0
OG_2116	52	55	59	1.0
OG_2117	54	68	76	1.0
OG_2118	78	101	121	0.9228
OG_2119	49	61	75	1.0
OG_2120	67	79	91	1.0
OG_2121	75	103	118	1.0
OG_2122	72	99	107	0.9724
OG_2123	14	15	15	1.0
OG_2124	76	86	98	1.0
OG_2125	81	94	118	1.0
OG_2126	47	63	69	1.0
OG_2127	27	41	46	1.0
OG_2128	48	54	66	0.9706
OG_2129	76	80	98	1.0
OG_2130	77	93	101	1.0
OG_2131	77	90	104	1.0
OG_2132	50	51	55	0.9294
OG_2133	66	110	126	1.0
OG_2134	74	89	104	0.9791
OG_2135	67	71	89	0.9755
OG_2136	68	114	119	1.0
OG_2137	37	45	51	0.8798
OG_2138	69	99	110	0.98
OG_2139	16	17	18	1.0
OG_2140	81	138	165	0.9545
OG_2141	12	12	12	1.0
OG_2142	5	5	5	1.0
OG_2143	53	57	62	1.0
OG_2144	52	60	67	0.9853
OG_2145	63	67	73	1.0
OG_2146	62	65	72	1.0
OG_2147	68	69	75	1.0
OG_2148	57	87	90	1.0
OG_2149	73	81	99	1.0
OG_2150	64	68	76	0.9197
OG_2151	74	546	579	0.6965
OG_2152	72	86	109	1.0
OG_2153	70	76	86	1.0
OG_2154	60	73	78	1.0
OG_2155	80	105	133	1.0
OG_2156	11	11	12	1.0
OG_2157	76	85	101	1.0
OG_2158	72	79	90	1.0
OG_2159	71	75	82	1.0
OG_2160	28	30	30	1.0
OG_2161	79	94	107	0.9691
OG_2162	58	59	66	1.0
OG_2163	77	89	99	1.0
OG_2164	77	87	113	1.0
OG_2165	19	23	24	1.0
OG_2166	72	81	91	1.0
OG_2167	65	88	92	1.0
OG_2168	40	41	43	0.9171
OG_2169	36	41	43	0.861
OG_2170	70	76	86	0.9747
OG_2171	63	65	70	1.0
OG_2172	39	40	44	1.0
OG_2173	53	60	68	1.0
OG_2174	38	39	42	1.0
OG_2175	39	40	43	1.0
OG_2176	23	23	23	1.0
OG_2177	12	13	28	0.8462
OG_2178	75	92	138	1.0
OG_2179	50	55	64	0.9993
OG_2180	57	64	68	1.0
OG_2181	77	99	122	1.0
OG_2182	79	110	128	0.9106
OG_2183	67	75	94	1.0
OG_2184	75	82	104	1.0
OG_2185	74	78	89	1.0
OG_2186	19	19	22	1.0
OG_2187	7	13	15	0.9103
OG_2188	59	73	99	1.0
OG_2189	77	82	97	1.0
OG_2190	55	61	68	1.0
OG_2191	27	30	32	0.9379
OG_2192	43	54	57	1.0
OG_2193	45	49	50	1.0
OG_2194	4	4	4	1.0
OG_2195	75	80	99	0.9753
OG_2196	72	85	97	1.0
OG_2197	44	44	48	1.0
OG_2198	26	26	26	1.0
OG_2199	52	53	53	1.0
OG_2200	11	11	12	1.0
OG_2201	65	76	82	1.0
OG_2202	69	75	80	0.9023
OG_2203	71	80	94	1.0
OG_2204	78	86	110	1.0
OG_2205	71	79	89	1.0
OG_2206	51	54	64	0.9322
OG_2207	32	32	36	1.0
OG_2208	79	84	123	0.9771
OG_2209	54	127	184	0.9849
OG_2210	4	4	4	1.0
OG_2211	47	292	301	0.6978
OG_2212	67	69	70	1.0
OG_2213	75	85	91	0.9678
OG_2214	74	79	99	0.9753
OG_2215	68	77	91	1.0
OG_2216	76	81	92	1.0
OG_2217	67	76	83	1.0
OG_2218	69	84	98	0.8721
OG_2219	3	7	11	0.8571
OG_2220	73	129	147	0.9287
OG_2221	74	79	94	1.0
OG_2222	67	92	105	1.0
OG_2223	57	70	78	1.0
OG_2224	75	99	114	0.9241
OG_2225	26	27	30	0.8632
OG_2226	55	58	65	1.0
OG_2227	47	50	51	0.9984
OG_2228	69	74	83	1.0
OG_2229	58	82	90	0.9666
OG_2230	5	8	9	1.0
OG_2231	69	75	83	1.0
OG_2232	48	68	73	1.0
OG_2233	49	63	69	1.0
OG_2234	12	12	12	1.0
OG_2235	68	69	77	1.0
OG_2236	47	51	61	1.0
OG_2237	8	8	11	0.9286
OG_2238	17	34	37	1.0
OG_2239	73	83	104	0.8663
OG_2240	76	80	100	1.0
OG_2241	59	61	67	1.0
OG_2242	47	51	55	1.0
OG_2243	25	25	27	1.0
OG_2244	72	99	124	0.8602
OG_2245	52	57	65	0.9812
OG_2246	52	55	63	1.0
OG_2247	63	71	81	1.0
OG_2248	53	54	63	1.0
OG_2249	61	63	67	0.9432
OG_2250	80	240	311	0.4763
OG_2251	57	72	73	1.0
OG_2252	66	67	78	1.0
OG_2253	73	82	92	1.0
OG_2254	56	57	83	0.9799
OG_2255	63	68	74	0.9943
OG_2256	48	50	56	1.0
OG_2257	30	32	34	1.0
OG_2258	56	59	63	1.0
OG_2259	72	90	101	1.0
OG_2260	78	86	105	1.0
OG_2261	54	62	73	1.0
OG_2262	57	57	62	1.0
OG_2263	27	27	31	1.0
OG_2264	67	74	85	1.0
OG_2265	9	11	11	1.0
OG_2266	79	82	91	1.0
OG_2267	63	68	75	0.9816
OG_2268	47	49	52	1.0
OG_2269	76	80	96	1.0
OG_2270	5	5	6	1.0
OG_2271	72	74	87	0.9733
OG_2272	77	90	117	1.0
OG_2273	77	82	92	1.0
OG_2274	19	19	20	1.0
OG_2275	64	71	75	0.9227
OG_2276	68	86	102	0.8974
OG_2277	34	39	42	1.0
OG_2278	79	88	121	1.0
OG_2279	41	48	53	1.0
OG_2280	47	48	53	1.0
OG_2281	70	85	117	0.9793
OG_2282	46	206	222	0.6944
OG_2283	71	76	98	0.9765
OG_2284	73	74	82	1.0
OG_2285	72	74	79	1.0
OG_2286	44	50	56	0.9959
OG_2287	70	78	87	1.0
OG_2288	69	74	89	1.0
OG_2289	66	68	77	1.0
OG_2290	73	76	87	0.9488
OG_2291	48	93	95	0.9511
OG_2292	75	88	112	0.9543
OG_2293	28	35	36	1.0
OG_2294	68	71	80	0.9722
OG_2295	53	75	81	0.9715
OG_2296	33	33	34	1.0
OG_2297	37	53	60	1.0
OG_2298	25	25	33	1.0
OG_2299	59	62	70	1.0
OG_2300	27	27	35	1.0
OG_2301	76	87	110	0.8276
OG_2302	27	29	31	1.0
OG_2303	22	23	23	0.9012
OG_2304	68	80	102	1.0
OG_2305	69	73	75	1.0
OG_2306	75	85	93	0.9768
OG_2307	53	58	71	1.0
OG_2308	72	76	87	1.0
OG_2309	31	33	33	1.0
OG_2310	70	83	94	1.0
OG_2311	38	45	49	0.9667
OG_2312	34	35	37	1.0
OG_2313	49	52	53	0.9246
OG_2314	57	65	79	0.975
OG_2315	68	73	78	1.0
OG_2316	67	130	147	0.9268
OG_2317	9	9	9	1.0
OG_2318	73	83	87	0.9853
OG_2319	24	148	163	0.478
OG_2320	71	115	125	0.8926
OG_2321	69	74	80	1.0
OG_2322	72	90	100	0.9808
OG_2323	68	76	89	1.0
OG_2324	76	83	96	1.0
OG_2325	68	75	95	1.0
OG_2326	73	80	93	1.0
OG_2327	10	10	10	1.0
OG_2328	75	99	126	0.9359
OG_2329	73	86	99	1.0
OG_2330	69	75	93	0.9737
OG_2331	37	54	57	0.6967
OG_2332	42	50	53	1.0
OG_2333	54	76	91	1.0
OG_2334	67	81	92	0.9463
OG_2335	56	60	65	1.0
OG_2336	64	74	84	1.0
OG_2337	6	7	7	0.619
OG_2338	78	81	86	0.987
OG_2339	42	44	44	1.0
OG_2340	69	87	94	0.8984
OG_2341	75	77	87	1.0
OG_2342	61	75	85	0.9892
OG_2343	4	4	4	1.0
OG_2344	32	32	36	1.0
OG_2345	27	28	31	1.0
OG_2346	48	75	79	0.9095
OG_2347	52	58	71	1.0
OG_2348	76	85	96	0.9894
OG_2349	43	43	44	1.0
OG_2350	75	88	145	1.0
OG_2351	20	25	25	1.0
OG_2352	76	82	101	1.0
OG_2353	39	53	65	0.8832
OG_2354	36	40	44	0.9513
OG_2355	65	73	85	1.0
OG_2356	64	70	74	0.9731
OG_2357	22	29	30	1.0
OG_2358	5	5	5	1.0
OG_2359	65	74	76	1.0
OG_2360	63	76	99	0.9754
OG_2361	57	58	65	1.0
OG_2362	48	184	197	0.4145
OG_2363	77	87	97	1.0
OG_2364	77	85	97	0.9317
OG_2365	68	78	91	0.951
OG_2366	42	45	46	1.0
OG_2367	66	73	85	0.9833
OG_2368	35	35	40	1.0
OG_2369	62	66	73	1.0
OG_2370	74	77	80	1.0
OG_2371	13	14	21	1.0
OG_2372	56	58	67	0.9407
OG_2373	72	74	90	1.0
OG_2374	18	20	25	0.9053
OG_2375	76	81	92	1.0
OG_2376	23	23	23	1.0
OG_2377	52	55	67	0.967
OG_2378	79	92	104	0.9847
OG_2379	72	76	91	0.9765
OG_2380	68	97	118	0.9098
OG_2381	51	56	59	1.0
OG_2382	66	96	154	0.9998
OG_2383	77	90	100	1.0
OG_2384	26	30	30	1.0
OG_2385	64	65	68	1.0
OG_2386	56	58	69	1.0
OG_2387	24	34	34	1.0
OG_2388	63	64	67	1.0
OG_2389	61	63	66	1.0
OG_2390	9	10	10	0.7778
OG_2391	55	72	77	1.0
OG_2392	3	3	3	1.0
OG_2393	67	71	79	1.0
OG_2394	25	30	32	1.0
OG_2395	37	37	38	1.0
OG_2396	51	53	63	1.0
OG_2397	45	75	80	0.8112
OG_2398	73	98	117	0.9989
OG_2399	75	84	100	1.0
OG_2400	3	3	4	1.0
OG_2401	44	58	60	0.9389
OG_2402	73	79	92	1.0
OG_2403	68	75	75	0.8973
OG_2404	8	15	15	0.6762
OG_2405	46	51	60	1.0
OG_2406	67	69	77	1.0
OG_2407	77	110	131	0.9445
OG_2408	21	31	34	0.7204
OG_2409	75	85	103	1.0
OG_2410	73	99	112	1.0
OG_2411	43	55	60	0.7172
OG_2412	11	12	15	1.0
OG_2413	11	11	11	1.0
OG_2414	79	441	491	0.6439
OG_2415	77	85	103	1.0
OG_2416	48	50	64	1.0
OG_2417	38	59	69	1.0
OG_2418	6	6	9	1.0
OG_2419	28	31	33	1.0
OG_2420	54	58	62	0.9933
OG_2421	54	55	63	1.0
OG_2422	80	99	121	0.9021
OG_2423	32	36	37	1.0
OG_2424	73	77	86	1.0
OG_2425	8	12	12	0.8485
OG_2426	30	32	32	1.0
OG_2427	52	103	139	0.9962
OG_2428	56	63	73	0.9969
OG_2429	73	81	91	1.0
OG_2430	66	70	77	1.0
OG_2431	76	110	158	0.776
OG_2432	61	67	75	1.0
OG_2433	68	69	73	1.0
OG_2434	77	87	103	1.0
OG_2435	71	2099	2300	0.091
OG_2436	80	107	134	0.9989
OG_2437	69	701	732	0.0592
OG_2438	76	111	123	0.9849
OG_2439	58	67	87	1.0
OG_2440	3	61	61	0.2781
OG_2441	8	295	327	0.0777
OG_2442	31	157	169	0.4134
OG_2443	74	232	289	0.8034
OG_2444	4	139	153	0.1238
OG_2445	3	6	6	1.0
OG_2446	79	125	156	0.969
OG_2447	45	49	53	0.9668
OG_2448	9	428	502	0.1094
OG_2449	76	93	113	0.8773
OG_2450	20	1024	1116	0.0363
OG_2451	4	51	52	0.4251
OG_2452	9	368	379	0.0643
OG_2453	8	9	9	1.0
OG_2454	66	70	73	0.9859
OG_2455	67	186	208	0.2288
OG_2456	50	62	68	0.8937
OG_2457	79	109	128	0.9149
OG_2458	3	14	14	0.5824
OG_2459	71	75	89	0.9683
OG_2460	57	89	110	0.9982
OG_2461	69	99	120	1.0
OG_2462	79	99	108	0.9256
OG_2463	65	76	85	1.0
OG_2464	30	379	408	0.1484
OG_2465	63	137	173	0.8359
OG_2466	50	74	78	0.7146
OG_2467	68	1095	1282	0.1653
OG_2468	61	157	183	0.3725
OG_2469	3	51	54	0.1725
OG_2470	9	130	134	0.1273
OG_2471	2	5	5	1.0
OG_2472	63	80	103	0.9449
OG_2473	50	55	62	0.9993
OG_2474	75	84	97	0.9507
OG_2475	54	270	311	0.5771
OG_2476	7	119	168	0.3042
OG_2477	71	108	151	0.9998
OG_2478	69	76	82	0.9937
OG_2479	8	189	222	0.1478
OG_2480	31	34	34	1.0
OG_2481	75	92	109	0.9565
OG_2482	2	52	56	0.2187
OG_2483	76	86	104	0.9907
OG_2484	81	111	145	0.9998
OG_2485	74	233	276	0.6507
OG_2486	40	911	1015	0.1812
OG_2487	2	14	15	0.7692
OG_2488	20	25	25	0.8533
OG_2489	2	5	5	0.4
OG_2490	77	91	107	0.8806
OG_2491	79	357	392	0.2983
OG_2492	62	98	114	0.8611
OG_2493	73	88	104	0.9997
OG_2494	74	90	107	0.8749
OG_2495	5	121	124	0.2018
OG_2496	77	103	128	0.9016
OG_2497	12	45	53	0.7293
OG_2498	52	65	77	0.7649
OG_2499	72	80	90	1.0
OG_2500	3	9	9	1.0
OG_2501	78	113	126	0.9796
OG_2502	61	83	95	0.8454
OG_2503	65	70	72	0.9536
OG_2504	28	29	31	0.9631
OG_2505	70	106	119	0.7684
OG_2506	59	144	173	0.9306
OG_2507	3	12	12	0.7273
OG_2508	53	60	68	0.9492
OG_2509	77	108	116	0.8648
OG_2510	45	287	346	0.4861
OG_2511	78	90	96	0.9863
OG_2512	76	92	110	0.951
OG_2513	4	39	42	0.3023
OG_2514	65	1019	1134	0.1693
OG_2515	4	4	4	1.0
OG_2516	79	115	150	0.9227
OG_2517	69	79	99	0.9757
OG_2518	79	104	125	0.9647
OG_2519	59	62	67	1.0
OG_2520	78	120	157	0.7997
OG_2521	79	109	117	0.8527
OG_2522	78	120	139	0.9333
OG_2523	73	87	100	0.9997
OG_2524	7	15	15	1.0
OG_2525	41	97	162	0.8273
OG_2526	38	39	41	1.0
OG_2527	13	51	58	0.2329
OG_2528	56	58	61	1.0
OG_2529	38	40	40	0.8872
OG_2530	41	987	1341	0.0629
OG_2531	67	72	79	1.0
OG_2532	27	51	62	0.9725
OG_2533	49	57	65	0.9023
OG_2534	40	58	66	0.9964
OG_2535	63	64	70	1.0
OG_2536	6	6	6	1.0
OG_2537	7	7	7	0.8095
OG_2538	22	32	34	0.9657
OG_2539	16	31	35	0.8925
OG_2540	41	44	50	1.0
OG_2541	62	69	79	0.994
OG_2542	50	58	65	0.7229
OG_2543	44	47	55	1.0
OG_2544	76	87	107	0.907
OG_2545	42	45	55	0.9576
OG_2546	11	16	18	0.8667
OG_2547	22	43	46	0.9867
OG_2548	2	8	9	0.7143
OG_2549	80	101	121	0.9984
OG_2550	77	90	110	1.0
OG_2551	71	79	97	1.0
OG_2552	70	134	148	0.8179
OG_2553	7	7	7	1.0
OG_2554	74	85	98	0.8034
OG_2555	11	15	16	0.6571
OG_2556	33	544	566	0.1603
OG_2557	52	54	56	1.0
OG_2558	43	45	45	1.0
OG_2559	48	71	85	0.9996
OG_2560	67	73	89	0.8779
OG_2561	44	45	47	1.0
OG_2562	74	80	97	1.0
OG_2563	70	80	82	0.9658
OG_2564	55	69	78	0.9497
OG_2565	54	64	64	0.9921
OG_2566	71	78	87	0.995
OG_2567	20	26	26	1.0
OG_2568	58	70	85	0.8195
OG_2569	74	89	92	0.9923
OG_2570	37	45	49	0.6727
OG_2571	47	52	52	1.0
OG_2572	6	10	10	0.9333
OG_2573	17	17	18	1.0
OG_2574	38	40	44	1.0
OG_2575	34	35	37	1.0
OG_2576	64	69	81	0.9787
OG_2577	32	39	39	0.9055
OG_2578	50	59	72	0.9345
OG_2579	56	62	80	1.0
OG_2580	58	62	70	1.0
OG_2581	35	36	37	1.0
OG_2582	11	74	79	0.5872
OG_2583	44	49	50	1.0
OG_2584	53	58	85	1.0
OG_2585	43	75	82	0.7326
OG_2586	77	87	118	0.9008
OG_2587	9	11	11	1.0
OG_2588	75	90	98	0.9526
OG_2589	77	88	97	0.9603
OG_2590	10	10	11	1.0
OG_2591	68	73	78	1.0
OG_2592	70	74	84	0.9015
OG_2593	29	30	31	1.0
OG_2594	50	57	62	0.9041
OG_2595	55	63	78	0.9457
OG_2596	29	30	34	1.0
OG_2597	9	9	10	1.0
OG_2598	3	7	7	1.0
OG_2599	58	109	119	0.9777
OG_2600	29	30	32	1.0
OG_2601	14	60	84	0.3876
OG_2602	58	69	89	0.9757
OG_2603	60	97	102	0.8073
OG_2604	43	60	64	1.0
OG_2605	22	22	33	1.0
OG_2606	31	32	37	1.0
OG_2607	13	16	17	0.7083
OG_2608	67	95	111	1.0
OG_2609	10	12	14	1.0
OG_2610	64	67	78	0.9439
OG_2611	78	93	107	0.9869
OG_2612	7	10	12	0.8667
OG_2613	20	21	21	1.0
OG_2614	5	5	6	1.0
OG_2615	54	63	70	1.0
OG_2616	13	17	19	1.0
OG_2617	79	109	127	0.9429
OG_2618	28	72	79	0.9996
OG_2619	7	7	7	1.0
OG_2620	57	63	77	0.9442
OG_2621	66	538	612	0.1875
OG_2622	67	72	73	0.973
OG_2623	27	27	30	1.0
OG_2624	9	12	12	1.0
OG_2625	23	23	23	1.0
OG_2626	12	13	14	0.9615
OG_2627	46	55	60	1.0
OG_2628	74	94	110	0.8563
OG_2629	8	8	9	0.8214
OG_2630	55	66	74	0.5571
OG_2631	45	56	61	0.9916
OG_2632	68	77	95	0.8698
OG_2633	4	9	10	0.9444
OG_2634	78	82	95	0.9898
OG_2635	77	89	101	0.9247
OG_2636	73	84	96	0.9963
OG_2637	27	33	43	0.9432
OG_2638	75	86	100	0.9839
OG_2639	38	125	146	0.7133
OG_2640	23	36	39	1.0
OG_2641	80	125	152	0.8581
OG_2642	31	43	57	1.0
OG_2643	76	947	1016	0.3463
OG_2644	20	22	24	1.0
OG_2645	50	52	74	0.9261
OG_2646	64	976	1073	0.1985
OG_2647	48	92	98	0.9759
OG_2648	13	13	15	1.0
OG_2649	32	33	35	1.0
OG_2650	54	484	514	0.3676
OG_2651	45	48	57	0.8856
OG_2652	11	11	12	1.0
OG_2653	10	12	12	1.0
OG_2654	23	25	28	1.0
OG_2655	17	17	18	1.0
OG_2656	39	120	129	0.8268
OG_2657	22	23	23	1.0
OG_2658	27	107	120	0.8436
OG_2659	77	1518	1761	0.1439
OG_2660	63	69	72	0.9898
OG_2661	4	29	37	0.3842
OG_2662	4	91	97	0.1653
OG_2663	12	20	21	1.0
OG_2664	55	228	240	0.7966
OG_2665	75	82	109	0.9091
OG_2666	63	68	81	0.9829
OG_2667	14	30	33	1.0
OG_2668	28	599	628	0.209
OG_2669	9	23	27	0.9684
OG_2670	11	12	13	1.0
OG_2671	55	59	61	1.0
OG_2672	34	43	45	1.0
OG_2673	45	46	48	1.0
OG_2674	44	79	88	0.9266
OG_2675	18	39	39	1.0
OG_2676	27	31	33	1.0
OG_2677	36	37	40	1.0
OG_2678	71	140	160	0.5637
OG_2679	24	24	25	1.0
OG_2680	55	97	98	0.8784
OG_2681	51	61	74	1.0
OG_2682	65	67	72	0.9878
OG_2683	59	340	398	0.5187
OG_2684	32	33	34	1.0
OG_2685	77	98	115	0.9009
OG_2686	24	26	27	1.0
OG_2687	23	24	24	1.0
OG_2688	22	24	24	1.0
OG_2689	68	91	117	0.928
OG_2690	53	57	62	0.9474
OG_2691	17	18	21	1.0
OG_2692	27	31	34	1.0
OG_2693	74	111	123	0.9142
OG_2694	10	37	41	0.8498
OG_2695	14	14	16	1.0
OG_2696	61	65	70	1.0
OG_2697	16	29	33	1.0
OG_2698	31	32	35	1.0
OG_2699	53	152	166	0.4936
OG_2700	28	30	32	1.0
OG_2701	22	22	25	1.0
OG_2702	19	22	24	1.0
OG_2703	11	13	13	0.8718
OG_2704	73	79	91	1.0
OG_2705	71	76	88	0.9993
OG_2706	16	21	21	0.919
OG_2707	21	22	22	0.6883
OG_2708	27	32	33	1.0
OG_2709	27	28	35	1.0
OG_2710	60	65	71	0.8832
OG_2711	60	72	90	0.9593
OG_2712	23	23	23	1.0
OG_2713	32	37	50	1.0
OG_2714	15	15	15	1.0
OG_2715	34	35	36	1.0
OG_2716	76	89	100	1.0
OG_2717	25	26	26	1.0
OG_2718	63	67	72	1.0
OG_2719	35	249	305	0.2371
OG_2720	29	31	31	0.9398
OG_2721	27	27	28	1.0
OG_2722	36	42	43	1.0
OG_2723	37	62	74	0.964
OG_2724	41	49	70	1.0
OG_2725	75	92	104	0.9854
OG_2726	66	70	76	0.9689
OG_2727	35	38	42	0.8293
OG_2728	6	6	7	1.0
OG_2729	19	19	21	1.0
OG_2730	11	12	13	1.0
OG_2731	60	73	91	0.9787
OG_2732	25	26	29	1.0
OG_2733	16	51	54	0.9255
OG_2734	30	37	39	1.0
OG_2735	16	16	19	1.0
OG_2736	16	16	16	1.0
OG_2737	29	44	49	1.0
OG_2738	78	116	147	0.9669
OG_2739	10	10	11	1.0
OG_2740	30	30	30	1.0
OG_2741	35	36	41	1.0
OG_2742	78	89	108	1.0
OG_2743	20	26	28	1.0
OG_2744	42	45	46	1.0
OG_2745	76	88	102	0.9255
OG_2746	72	82	106	0.9774
OG_2747	72	80	92	0.9829
OG_2748	74	89	119	0.9898
OG_2749	19	22	22	0.9437
OG_2750	10	11	12	1.0
OG_2751	44	46	49	1.0
OG_2752	23	67	69	0.5834
OG_2753	76	97	102	0.9985
OG_2754	44	45	50	1.0
OG_2755	46	55	64	0.9663
OG_2756	18	18	18	1.0
OG_2757	24	26	27	1.0
OG_2758	32	40	41	1.0
OG_2759	45	56	70	0.7208
OG_2760	20	20	20	1.0
OG_2761	35	37	44	1.0
OG_2762	20	21	21	1.0
OG_2763	42	69	73	0.9544
OG_2764	35	51	57	0.9318
OG_2765	9	9	9	1.0
OG_2766	33	34	35	1.0
OG_2767	77	432	516	0.6397
OG_2768	79	351	416	0.6371
OG_2769	68	151	173	0.989
OG_2770	26	31	31	0.7204
OG_2771	63	68	76	1.0
OG_2772	45	49	58	0.8988
OG_2773	46	69	75	0.9442
OG_2774	21	21	27	1.0
OG_2775	59	88	101	0.9689
OG_2776	27	27	30	1.0
OG_2777	79	191	208	0.5392
OG_2778	31	34	35	0.943
OG_2779	13	13	14	1.0
OG_2780	29	29	30	1.0
OG_2781	75	92	109	0.8631
OG_2782	50	53	76	1.0
OG_2783	34	36	37	1.0
OG_2784	4	4	4	1.0
OG_2785	11	20	22	1.0
OG_2786	22	44	45	0.5497
OG_2787	10	12	13	1.0
OG_2788	52	70	81	0.9536
OG_2789	39	54	54	1.0
OG_2790	43	46	57	0.9575
OG_2791	6	6	6	1.0
OG_2792	47	67	82	1.0
OG_2793	33	34	35	1.0
OG_2794	34	104	111	0.8284
OG_2795	20	22	28	1.0
OG_2796	26	35	41	0.9445
OG_2797	39	106	114	0.5193
OG_2798	48	48	52	1.0
OG_2799	23	29	35	1.0
OG_2800	48	58	67	1.0
OG_2801	66	70	77	1.0
OG_2802	27	34	36	0.7968
OG_2803	38	50	54	1.0
OG_2804	44	44	48	1.0
OG_2805	16	17	18	1.0
OG_2806	30	39	39	0.9676
OG_2807	59	94	103	0.7419
OG_2808	26	27	27	1.0
OG_2809	16	16	17	1.0
OG_2810	72	86	105	1.0
OG_2811	25	26	27	1.0
OG_2812	12	12	12	1.0
OG_2813	58	70	76	1.0
OG_2814	28	28	35	1.0
OG_2815	61	76	131	0.9986
OG_2816	74	114	140	0.9952
OG_2817	9	9	9	1.0
OG_2818	64	94	104	0.9929
OG_2819	68	80	89	0.9883
OG_2820	9	10	10	1.0
OG_2821	44	45	56	1.0
OG_2822	29	29	32	0.9409
OG_2823	28	49	64	0.7347
OG_2824	37	38	40	1.0
OG_2825	14	22	24	1.0
OG_2826	50	184	192	0.9338
OG_2827	18	22	22	1.0
OG_2828	16	160	183	0.1823
OG_2829	25	28	28	1.0
OG_2830	64	335	362	0.7336
OG_2831	56	4874	7439	0.0339
OG_2832	76	86	135	0.9543
OG_2833	51	68	72	0.996
OG_2834	7	8	8	1.0
OG_2835	55	284	329	0.6631
OG_2836	35	41	61	1.0
OG_2837	60	75	97	0.9268
OG_2838	6	6	7	1.0
OG_2839	22	42	45	0.921
OG_2840	15	15	15	1.0
OG_2841	35	53	57	0.7409
OG_2842	20	21	21	1.0
OG_2843	54	379	421	0.5452
OG_2844	4	6	6	1.0
OG_2845	44	153	258	0.2804
OG_2846	70	706	817	0.5147
OG_2847	2	13	13	0.6282
OG_2848	59	70	90	0.8762
OG_2849	53	79	104	0.7903
OG_2850	70	79	84	0.9994
OG_2851	6	7	7	1.0
OG_2852	21	64	68	0.3095
OG_2853	6	7	7	1.0
OG_2854	75	77	91	0.9949
OG_2855	6	6	6	1.0
OG_2856	10	12	12	1.0
OG_2857	73	97	122	0.7502
OG_2858	69	74	85	0.9985
OG_2859	74	102	129	0.9986
OG_2860	10	11	11	1.0
OG_2861	2	5	8	1.0
OG_2862	66	70	89	0.988
OG_2863	77	93	115	0.9792
OG_2864	76	84	90	0.998
OG_2865	4	4	4	1.0
OG_2866	55	73	77	0.8661
OG_2867	78	90	111	0.9436
OG_2868	77	91	99	0.9761
OG_2869	74	95	103	0.9953
OG_2870	34	56	57	0.9221
OG_2871	76	99	116	0.9573
OG_2872	6	12	13	0.9394
OG_2873	56	60	68	0.9955
OG_2874	16	35	47	0.9731
OG_2875	18	20	22	0.8263
OG_2876	79	106	136	1.0
OG_2877	59	73	97	0.9905
OG_2878	71	89	104	0.9244
OG_2879	77	97	117	0.9727
OG_2880	72	80	95	0.9551
OG_2881	62	113	152	0.9068
OG_2882	71	86	94	0.9401
OG_2883	48	185	217	0.5451
OG_2884	17	56	72	0.8019
OG_2885	5	13	14	0.8846
OG_2886	7	10	14	1.0
OG_2887	79	109	123	0.9832
OG_2888	21	37	38	0.9234
OG_2889	12	12	13	1.0
OG_2890	61	66	80	0.9958
OG_2891	21	253	278	0.3051
OG_2892	29	74	77	0.9467
OG_2893	3	3	3	1.0
OG_2894	38	41	48	0.9988
OG_2895	81	96	106	0.9961
OG_2896	12	13	14	1.0
OG_2897	75	119	129	0.5756
OG_2898	56	109	118	0.8709
OG_2899	67	82	98	0.9952
OG_2900	78	89	103	0.9962
OG_2901	2	38	43	0.2418
OG_2902	52	297	322	0.34
OG_2903	26	30	32	0.3241
OG_2904	68	84	96	0.9443
OG_2905	79	96	115	0.9928
OG_2906	81	105	138	0.7667
OG_2907	40	60	65	1.0
OG_2908	2	2	2	1.0
OG_2909	26	87	89	0.8621
OG_2910	50	142	155	0.6674
OG_2911	80	149	172	0.9854
OG_2912	69	81	107	0.9731
OG_2913	57	62	70	0.8562
OG_2914	50	53	58	0.9485
OG_2915	74	96	111	0.8241
OG_2916	69	83	91	1.0
OG_2917	4	19	20	0.8421
OG_2918	79	314	457	0.6217
OG_2919	34	40	41	0.9654
OG_2920	37	37	42	1.0
OG_2921	59	75	88	0.9964
OG_2922	38	72	88	0.7805
OG_2923	9	20	22	0.9895
OG_2924	71	84	98	0.9963
OG_2925	63	246	278	0.6897
OG_2926	70	111	127	0.9215
OG_2927	48	53	61	1.0
