#OG_name	Aque.fasta	Spis.fasta	Mmus.fasta	Hvul.fasta	Nvec.fasta	Spolac.fasta	Dmel.fasta	Mlei.fasta	HoiH23.fasta	TrH2.fasta	Hhon.fasta	Tadh.fasta
OG_2644	0	1	1	1	2	1	0	1	0	0	0	0
OG_2645	3	1	1	2	2	6	1	0	1	1	0	1
OG_2646	1	1	1	1	1	1	1	1	1	1	1	1
OG_2647	1	1	1	0	2	2	0	0	1	1	1	1
OG_2648	0	2	0	0	1	0	0	0	0	0	0	0
OG_2649	1	2	3	0	2	1	1	1	1	1	1	1
OG_2650	0	3	0	0	3	0	0	0	0	0	0	0
OG_2651	0	9	0	0	0	1	0	1	1	2	1	2
OG_2652	0	1	1	2	1	0	1	1	1	1	1	1
OG_2653	1	1	1	1	2	1	2	0	1	1	1	1
OG_2654	0	4	0	0	1	0	0	0	0	0	0	0
OG_2655	0	2	4	1	2	0	1	0	0	1	0	1
OG_2656	7	1	5	1	1	6	1	0	1	1	0	1
OG_2657	0	1	0	11	0	0	0	0	0	0	0	0
OG_2658	1	1	1	1	0	1	1	1	1	1	1	1
OG_2659	0	3	0	0	1	0	0	0	0	0	0	0
OG_2660	0	1	1	0	1	0	1	0	0	0	0	0
OG_2661	0	51	2	5	12	0	0	0	0	0	0	0
OG_2662	0	1	4	1	1	0	1	0	0	0	0	0
OG_2663	0	11	0	1	14	0	0	0	0	0	0	0
OG_2664	0	1	0	1	1	0	0	0	0	0	0	0
OG_2665	1	1	1	1	1	2	1	1	1	1	1	1
OG_2666	0	2	1	0	3	0	1	1	0	0	0	0
OG_2667	7	17	15	5	10	8	4	3	1	1	1	1
OG_2668	1	1	2	1	0	4	1	0	2	1	1	1
OG_2669	0	5	0	0	0	0	0	1	0	0	0	0
OG_2670	0	1	0	0	0	2	0	0	0	0	0	0
OG_2671	1	1	0	1	1	1	0	0	1	1	1	1
OG_2672	4	4	4	1	3	9	1	10	1	1	1	1
OG_2673	1	1	1	1	4	1	0	1	1	1	1	1
OG_2674	0	31	0	0	10	0	0	0	0	0	0	0
OG_2675	0	1	2	1	1	0	1	0	1	1	1	1
OG_2676	1	1	1	1	1	2	1	1	1	1	1	1
OG_2677	0	7	9	1	8	4	1	0	0	0	0	0
OG_2678	2	9	19	8	20	6	3	7	2	2	2	2
OG_2679	0	7	0	1	5	0	3	2	0	0	0	0
OG_2680	0	1	1	0	3	1	0	0	1	1	1	0
OG_2681	0	1	0	1	2	1	0	1	1	1	1	1
OG_2682	0	1	1	1	1	0	0	1	0	0	0	0
OG_2683	1	1	1	1	2	1	0	1	1	1	1	1
OG_2684	0	2	2	1	2	0	1	0	1	1	1	1
OG_2685	2	3	1	2	1	5	1	0	0	0	0	0
OG_2686	0	1	1	1	1	2	0	1	1	1	1	1
OG_2687	0	1	1	1	2	0	1	1	0	0	0	0
OG_2688	0	1	0	0	1	0	0	1	1	1	1	1
OG_2689	0	2	0	1	1	2	0	1	1	1	1	1
OG_2690	0	18	0	0	19	0	0	0	0	0	0	0
OG_2691	0	1	0	0	6	0	0	0	0	0	0	0
OG_2692	0	2	5	1	2	0	0	0	0	0	0	0
OG_2693	1	1	2	1	1	2	0	1	1	1	1	1
OG_2694	1	1	1	1	1	3	1	1	1	1	1	1
OG_2695	1	1	10	1	1	1	1	1	1	1	1	1
OG_2696	0	1	5	0	0	0	2	0	0	0	0	0
OG_2697	0	1	1	1	1	0	1	1	0	0	0	0
OG_2698	1	1	1	1	1	1	1	1	1	1	1	1
OG_2699	0	2	0	0	1	0	1	0	1	1	0	1
OG_2700	2	1	1	1	1	4	0	1	1	1	1	1
OG_2701	1	2	1	2	2	1	3	1	1	1	1	1
OG_2702	0	37	0	0	22	0	0	1	0	0	0	0
OG_2703	1	1	1	1	1	1	0	1	1	1	1	0
OG_2704	1	1	1	0	1	3	0	0	1	1	0	1
OG_2705	1	3	1	1	1	2	1	0	1	1	1	1
OG_2706	0	1	1	1	1	0	1	0	1	1	1	1
OG_2707	1	1	3	1	1	3	1	1	1	1	1	1
OG_2708	1	12	0	0	2	0	0	0	0	0	0	0
OG_2709	1	1	1	1	2	2	1	1	1	1	1	0
OG_2710	1	5	2	4	6	3	1	1	1	1	1	1
OG_2711	12	11	16	11	19	15	13	15	8	9	8	11
OG_2712	1	3	1	2	2	1	1	1	0	0	0	0
OG_2713	0	4	0	4	4	2	0	0	0	0	0	0
OG_2714	2	13	1	2	1	2	0	0	1	1	1	1
OG_2715	0	33	2	0	3	0	0	1	0	0	0	0
OG_2716	7	18	1	0	4	0	0	1	0	0	0	0
OG_2717	1	1	4	0	1	2	1	1	1	1	1	1
OG_2718	0	8	4	0	0	0	0	0	0	0	0	0
OG_2719	0	63	0	32	10	3	0	0	0	0	0	0
OG_2720	0	1	1	1	1	2	1	1	1	1	2	1
OG_2721	1	1	1	1	1	0	0	1	0	0	0	0
OG_2722	0	7	2	0	0	0	0	0	0	0	0	0
OG_2723	0	1	1	0	1	0	0	1	1	1	1	1
OG_2724	4	15	5	4	16	3	5	6	1	1	0	1
OG_2725	1	2	1	1	3	3	2	1	1	1	1	1
OG_2726	0	1	1	1	3	2	2	0	1	1	1	1
OG_2727	1	1	1	2	1	1	1	1	1	1	1	1
OG_2728	1	1	0	5	1	1	0	0	1	1	1	2
OG_2729	1	1	1	2	2	2	1	1	1	1	1	1
OG_2730	0	2	0	0	3	0	0	0	0	0	0	0
OG_2731	0	1	0	2	1	2	0	1	1	1	1	1
OG_2732	1	34	0	0	43	3	1	0	1	1	1	1
OG_2733	2	2	2	2	2	4	2	4	1	1	1	1
OG_2734	1	1	4	1	1	3	1	2	1	1	1	1
OG_2735	0	4	1	1	1	0	0	0	0	0	0	0
OG_2736	3	1	2	1	1	2	1	2	1	1	1	1
OG_2737	0	6	0	0	1	0	0	0	0	0	0	0
OG_2738	0	4	0	0	2	0	0	0	0	0	0	0
OG_2739	1	1	2	3	1	2	1	1	1	1	1	1
OG_2740	0	1	2	0	1	0	2	0	1	1	0	1
OG_2741	0	1	1	0	1	0	1	0	0	1	1	1
OG_2742	0	3	0	0	1	0	0	1	0	0	0	0
OG_2743	0	11	0	1	13	0	0	0	0	0	0	0
OG_2744	1	1	1	0	1	2	2	0	1	1	1	1
OG_2745	1	1	2	1	1	2	1	0	1	1	1	1
OG_2746	0	1	0	0	1	0	0	1	1	1	1	1
OG_2747	0	1	0	13	1	0	0	0	0	2	0	1
OG_2748	1	1	2	1	1	1	2	2	1	2	1	1
OG_2749	1	1	1	1	1	2	1	1	1	1	1	1
OG_2750	0	6	3	0	5	0	0	0	0	0	0	0
OG_2751	0	1	0	0	0	0	0	1	0	0	0	0
OG_2752	1	1	1	1	2	5	1	1	1	1	1	1
OG_2753	0	1	1	1	1	1	0	1	1	1	1	1
OG_2754	2	6	6	3	5	0	2	1	0	0	0	0
OG_2755	5	25	16	19	8	4	15	5	8	7	16	8
OG_2756	0	5	0	0	2	0	0	0	0	0	0	0
OG_2757	0	4	0	0	1	0	0	0	0	0	0	0
OG_2758	0	1	1	0	1	0	0	0	1	0	1	1
OG_2759	0	1	0	1	1	0	0	0	1	1	1	1
OG_2760	1	30	8	12	15	2	4	11	3	3	3	1
OG_2761	1	1	1	2	1	1	3	0	1	1	1	1
OG_2762	1	2	1	1	1	2	0	0	1	1	1	1
OG_2763	1	1	1	1	1	2	1	1	1	1	1	1
OG_2764	1	1	1	1	1	1	1	1	0	0	0	0
OG_2765	0	1	3	0	1	0	1	2	0	0	0	0
OG_2766	3	2	1	2	3	1	1	1	1	1	1	1
OG_2767	3	3	2	2	1	1	0	0	1	1	1	1
OG_2768	0	3	0	1	1	0	0	0	0	0	0	0
OG_2769	0	1	4	1	1	1	1	1	1	1	1	1
OG_2770	0	1	3	2	1	0	1	1	0	0	0	0
OG_2771	0	1	1	0	1	0	2	0	1	1	1	1
OG_2772	0	3	5	2	5	0	6	2	3	3	2	3
OG_2773	1	18	1	0	0	13	0	0	5	10	16	9
OG_2774	1	1	0	1	1	0	1	0	1	1	1	1
OG_2775	1	2	1	2	1	3	2	1	1	1	1	1
OG_2776	1	6	1	0	5	2	0	0	0	0	0	0
OG_2777	1	4	6	1	4	0	2	4	1	1	1	1
OG_2778	0	7	1	3	0	0	0	0	0	0	0	0
OG_2779	0	7	0	0	2	1	0	0	0	0	0	0
OG_2780	8	78	15	64	29	18	7	3	5	2	4	2
OG_2781	0	1	0	0	2	0	0	0	1	1	1	1
OG_2782	2	43	5	13	35	1	0	23	0	0	0	0
OG_2783	8	72	0	41	37	4	0	108	0	0	0	0
OG_2784	0	6	0	0	3	0	0	0	0	0	0	0
OG_2785	0	1	3	1	1	0	1	0	1	1	1	1
OG_2786	3	1	2	1	2	2	1	0	1	1	1	1
OG_2787	1	1	2	1	1	8	1	1	1	1	2	1
OG_2788	0	1	1	2	1	1	0	0	1	1	1	1
OG_2789	1	1	1	0	1	1	0	0	0	0	0	0
OG_2790	1	1	2	1	1	1	1	1	1	3	1	1
OG_2791	4	1	2	1	1	2	2	0	1	1	1	1
OG_2792	0	1	3	0	1	0	1	0	0	0	0	0
OG_2793	1	1	2	1	1	0	0	0	1	1	1	1
OG_2794	0	3	1	0	3	1	1	2	1	1	1	1
OG_2795	1	1	1	2	1	1	0	1	0	0	0	0
OG_2796	1	1	1	1	1	2	1	1	1	1	1	1
OG_2797	1	1	3	0	1	1	1	0	1	1	1	1
OG_2798	6	19	4	0	5	9	2	0	2	2	2	2
OG_2799	1	2	1	2	2	0	1	2	1	1	1	1
OG_2800	1	2	0	0	2	4	0	0	1	1	1	1
OG_2801	0	1	2	1	1	0	0	1	0	0	0	0
OG_2802	0	1	2	1	2	2	1	1	1	1	1	1
OG_2803	0	1	0	0	6	0	0	0	0	0	0	0
OG_2804	1	3	3	2	4	1	1	0	1	1	1	1
OG_2805	6	1	2	1	1	5	0	0	1	1	3	1
OG_2806	10	9	2	9	13	4	0	0	2	3	3	3
OG_2807	3	1	1	0	1	2	0	2	1	1	1	1
OG_2808	1	1	1	0	1	1	1	1	1	1	1	1
OG_2809	0	1	1	0	1	0	1	0	1	1	1	1
OG_2810	0	7	0	1	1	1	0	0	0	0	0	0
OG_2811	0	1	1	1	1	0	0	0	1	1	1	1
OG_2812	0	4	0	0	1	0	0	0	0	0	0	0
OG_2813	2	1	1	1	1	3	1	0	1	1	1	1
OG_2814	2	1	2	1	1	2	1	1	1	1	0	1
OG_2815	0	2	2	1	1	2	1	0	0	0	1	1
OG_2816	1	1	2	1	1	4	1	1	1	1	1	1
OG_2817	1	2	1	1	3	4	1	0	1	1	1	1
OG_2818	0	11	0	1	5	0	0	0	0	0	0	0
OG_2819	0	1	1	1	1	0	1	2	1	1	1	1
OG_2820	1	1	0	0	3	0	0	0	1	1	1	0
OG_2821	2	1	1	1	1	1	1	1	1	1	1	1
OG_2822	3	0	0	0	0	8	0	0	0	0	0	0
OG_2823	1	1	2	2	1	2	0	0	0	0	0	0
OG_2824	0	10	0	0	2	0	0	0	0	0	0	0
OG_2825	1	1	1	0	0	0	4	0	1	1	1	1
OG_2826	0	1	3	1	1	0	1	1	1	1	1	1
OG_2827	0	2	0	0	3	0	0	0	0	0	0	0
OG_2828	2	1	4	1	4	2	3	3	0	0	0	0
OG_2829	0	1	2	2	1	0	1	0	1	1	1	1
OG_2830	1	1	1	1	2	2	0	0	0	0	0	0
OG_2831	1	8	7	7	11	4	0	1	6	5	4	6
OG_2832	1	1	1	0	0	1	1	0	1	1	1	1
OG_2833	0	2	0	0	0	2	0	0	0	0	0	0
OG_2834	1	1	1	1	1	2	1	1	1	1	0	1
OG_2835	3	2	1	1	1	0	1	0	1	1	1	1
OG_2836	0	2	0	1	1	0	1	0	1	1	1	1
OG_2837	2	2	0	0	3	0	0	0	0	1	0	2
OG_2838	0	8	0	0	1	0	0	0	0	0	0	0
OG_2839	3	1	3	1	1	2	0	0	0	0	0	0
OG_2840	1	3	1	2	3	5	1	0	1	1	1	1
OG_2841	1	1	1	0	1	0	0	1	0	0	0	0
OG_2842	0	2	1	2	0	2	0	0	1	1	3	1
OG_2843	0	1	0	0	1	0	0	0	1	1	1	1
OG_2844	0	77	10	16	113	1	3	0	2	2	2	1
OG_2845	1	3	1	0	2	0	0	2	1	1	0	1
OG_2846	1	7	0	2	8	10	3	3	16	14	14	14
OG_2847	1	22	4	1	2	1	1	1	1	1	1	1
OG_2848	0	1	0	0	2	0	0	0	0	0	0	0
OG_2849	1	4	0	0	1	0	0	0	0	0	0	0
OG_2850	0	1	3	1	1	2	1	1	2	1	1	1
OG_2851	0	1	3	1	2	3	1	0	0	0	0	0
OG_2852	3	13	24	7	30	5	6	1	1	1	1	1
OG_2853	4	19	8	14	19	6	16	4	5	4	1	3
OG_2854	1	1	2	1	1	1	1	1	1	1	1	1
OG_2855	4	2	2	8	9	1	1	0	2	2	2	2
OG_2856	0	3	0	0	1	0	0	0	0	0	0	0
OG_2857	1	1	1	1	1	1	1	2	1	1	1	1
OG_2858	1	1	2	1	1	1	1	1	1	1	1	1
OG_2859	3	2	1	2	2	2	2	1	1	1	1	1
OG_2860	0	13	0	2	9	0	0	0	0	0	0	0
OG_2861	0	10	0	0	0	2	0	0	0	0	0	0
OG_2862	1	2	1	1	2	6	1	1	1	1	1	1
OG_2863	2	4	0	0	2	0	0	0	0	0	0	0
OG_2864	0	1	1	0	1	0	1	0	1	1	1	1
OG_2865	5	2	0	0	0	12	0	0	0	0	0	0
OG_2866	0	1	1	1	1	0	1	2	0	0	0	0
OG_2867	0	10	0	0	0	1	0	0	0	0	0	0
OG_2868	1	1	1	2	1	1	1	1	1	1	1	1
OG_2869	0	1	1	1	1	0	1	1	0	0	0	0
OG_2870	0	4	0	0	0	3	0	0	0	0	1	0
OG_2871	0	20	9	9	11	1	7	3	1	1	2	1
OG_2872	1	8	3	0	5	0	0	0	0	0	0	0
OG_2873	18	23	5	41	1	0	3	1	1	1	3	1
OG_2874	0	0	0	0	0	0	0	0	7	17	10	12
OG_2875	0	2	1	0	1	0	0	0	1	1	1	1
OG_2876	1	1	0	1	2	2	0	2	0	0	0	0
OG_2877	1	17	1	4	4	3	1	0	0	0	0	0
OG_2878	1	1	2	2	1	1	1	1	1	1	1	1
OG_2879	1	3	1	1	1	1	1	0	1	1	1	1
OG_2880	2	3	2	1	1	5	3	1	1	1	1	1
OG_2881	0	1	0	0	0	0	0	0	1	1	1	1
OG_2882	0	1	1	0	2	4	1	0	0	0	0	0
OG_2883	1	69	0	35	25	0	0	19	0	0	0	0
OG_2884	0	12	0	0	16	0	0	0	0	0	0	0
OG_2885	0	14	6	0	9	0	0	0	0	0	0	0
OG_2886	9	20	0	6	10	13	1	1	4	4	5	5
OG_2887	0	12	0	0	29	0	0	10	0	0	0	0
OG_2888	0	2	0	2	2	0	0	0	0	1	2	0
OG_2889	0	7	0	0	8	0	0	2	0	0	0	0
OG_2890	0	11	0	0	1	0	0	0	0	0	0	0
OG_2891	0	23	0	10	1	0	0	0	0	0	0	0
OG_2892	0	14	0	3	0	0	0	0	5	1	2	1
OG_2893	2	4	0	0	2	1	0	0	0	0	0	0
OG_2894	1	2	1	1	1	2	1	1	1	1	1	1
OG_2895	0	6	0	0	1	0	0	0	0	0	0	0
OG_2896	3	1	0	6	0	0	0	0	0	0	0	0
OG_2897	2	10	0	8	8	0	0	0	0	0	0	0
OG_2898	0	21	0	0	7	0	0	0	0	0	0	0
OG_2899	3	9	3	7	7	0	1	2	0	0	0	0
OG_2900	0	10	0	0	2	0	0	0	0	1	0	1
OG_2901	10	16	0	27	0	0	0	0	0	0	0	0
OG_2902	0	3	5	0	6	0	0	0	0	0	0	0
OG_2903	0	10	0	4	2	0	0	0	0	0	0	0
OG_2904	0	16	0	15	30	7	0	3	0	0	0	0
OG_2905	0	23	0	29	7	0	0	0	0	0	0	0
OG_2906	0	8	9	2	2	0	0	0	0	0	0	0
OG_2907	0	21	0	45	0	1	0	2	0	0	0	0
OG_2908	0	2	0	0	3	0	0	0	0	0	0	0
OG_2909	0	8	0	13	0	0	0	10	0	0	0	0
OG_2910	0	6	0	0	2	0	0	0	0	0	0	0
OG_2911	0	13	0	0	2	0	0	0	0	0	0	0
OG_2912	0	7	0	0	1	0	0	0	0	0	0	0
OG_2913	0	13	0	0	1	0	0	0	0	0	0	0
OG_2914	0	8	2	22	1	0	1	2	0	0	0	0
OG_2915	1	8	1	2	1	1	0	1	1	1	2	1
OG_2916	10	19	0	0	4	0	0	0	0	0	0	0
OG_2917	0	7	0	0	1	0	0	0	0	0	0	0
OG_2918	0	18	4	4	16	0	2	0	8	11	8	10
OG_2919	0	15	0	0	0	0	0	10	0	0	0	0
OG_2920	0	4	0	24	3	0	0	0	0	0	0	0
OG_2921	0	13	1	0	3	0	0	0	0	0	0	0
OG_2922	0	1	0	9	0	0	0	0	0	0	0	0
OG_2923	0	1	0	0	0	0	0	23	0	0	0	0
OG_2924	16	11	23	6	13	4	3	0	1	1	1	1
OG_2925	0	4	0	0	4	0	0	0	0	0	0	0
OG_2926	1	2	1	2	4	4	1	3	1	1	1	1
OG_2927	4	5	1	5	3	4	2	0	0	0	0	0
OG_2928	0	2	0	3	0	0	0	0	0	0	0	0
OG_2929	1	10	0	13	11	0	0	5	0	0	0	0
OG_2930	1	30	0	10	10	1	0	2	0	0	0	0
OG_2931	0	3	1	1	3	0	0	0	0	0	0	1
OG_2932	0	0	3	0	0	0	1	0	0	0	0	0
OG_2933	1	1	1	1	1	2	1	0	0	0	0	0
OG_2934	0	1	2	1	0	0	1	0	0	1	1	1
OG_2935	0	0	2	0	0	0	3	0	0	0	0	0
OG_2936	1	1	2	1	3	4	1	2	1	1	1	1
OG_2937	0	2	3	1	1	0	1	1	0	0	0	0
OG_2938	1	1	3	1	1	1	1	0	0	0	0	0
OG_2939	1	0	2	0	0	2	1	1	0	0	0	0
OG_2940	1	0	5	0	0	1	0	0	0	0	0	0
OG_2941	0	1	3	1	1	0	0	1	1	1	1	1
OG_2942	0	0	2	0	0	2	1	1	0	0	0	0
OG_2943	0	5	9	0	0	0	1	0	0	0	0	0
OG_2944	1	0	4	2	1	0	3	2	1	2	2	3
OG_2945	3	5	5	3	3	3	0	0	0	0	0	0
OG_2946	1	1	3	1	1	2	1	1	1	1	0	1
OG_2947	0	1	1	1	2	0	1	1	1	1	1	1
OG_2948	1	1	5	1	1	2	1	2	1	1	1	1
OG_2949	0	0	1	1	1	0	0	1	0	0	0	0
OG_2950	0	5	11	5	8	0	5	2	3	2	3	3
OG_2951	2	1	16	1	3	1	17	3	1	1	1	1
OG_2952	1	0	1	1	1	0	1	1	0	0	0	0
OG_2953	0	1	2	0	1	0	1	0	0	0	0	0
OG_2954	0	19	50	7	20	0	18	1	2	2	2	2
OG_2955	2	2	3	1	2	6	1	1	2	2	2	2
OG_2956	0	0	2	0	0	0	0	0	3	2	2	2
OG_2957	0	1	3	1	1	0	1	1	1	1	1	1
OG_2958	1	1	1	1	1	3	0	1	1	1	1	1
OG_2959	0	5	5	0	2	0	0	0	0	0	0	0
OG_2960	0	2	2	0	1	0	0	0	0	0	0	0
OG_2961	1	1	4	1	1	1	1	0	1	1	1	1
OG_2962	0	0	2	6	2	0	5	0	1	1	1	1
OG_2963	1	1	2	0	1	1	1	0	0	0	0	0
OG_2964	1	6	2	0	0	0	0	0	1	1	1	1
OG_2965	0	0	2	0	0	0	0	0	1	1	1	1
OG_2966	1	1	1	2	2	5	1	3	1	1	1	1
OG_2967	0	1	2	1	1	0	1	0	1	1	1	1
OG_2968	0	14	18	18	16	0	5	26	3	3	2	3
OG_2969	1	2	3	3	1	4	1	0	1	1	2	1
OG_2970	0	1	3	1	3	0	0	0	0	0	0	0
OG_2971	1	2	11	1	2	2	1	0	1	2	1	2
OG_2972	2	1	3	1	1	1	1	1	0	0	0	0
OG_2973	1	1	32	1	1	3	1	1	1	1	1	1
OG_2974	1	1	4	2	3	1	1	0	1	1	2	1
OG_2975	1	1	6	1	2	2	0	0	1	1	1	1
OG_2976	1	1	3	1	1	3	1	1	1	1	1	1
OG_2977	1	1	7	1	1	0	0	0	0	2	0	1
OG_2978	0	0	1	1	1	0	0	0	1	1	1	1
OG_2979	2	3	16	5	7	5	6	2	2	2	2	2
OG_2980	2	0	3	1	0	4	1	1	1	1	1	1
OG_2981	0	2	13	0	2	0	0	8	2	1	1	1
OG_2982	0	0	6	0	0	0	1	0	0	0	0	0
OG_2983	1	1	2	1	1	2	0	0	1	1	1	1
OG_2984	1	1	1	2	1	5	1	1	1	1	1	1
OG_2985	1	1	4	1	2	1	1	1	1	1	1	1
OG_2986	1	1	3	1	2	2	1	2	1	1	1	1
OG_2987	1	1	4	3	3	8	1	1	1	1	1	1
OG_2988	1	1	2	0	1	1	1	0	1	1	1	1
OG_2989	1	1	16	1	1	2	1	1	2	2	2	2
OG_2990	1	2	2	1	1	0	0	0	1	2	2	1
OG_2991	2	4	9	6	7	1	15	3	3	3	3	4
OG_2992	1	2	3	1	2	1	1	1	1	1	1	1
OG_2993	1	1	1	0	1	0	0	1	1	1	1	1
OG_2994	2	1	5	1	1	1	1	1	1	1	1	1
OG_2995	1	1	1	0	1	2	0	0	1	1	1	1
OG_2996	0	1	1	4	2	0	1	0	1	1	1	1
OG_2997	1	2	12	1	2	1	1	0	2	2	2	2
OG_2998	0	1	2	0	1	0	1	1	1	1	2	1
OG_2999	0	0	1	0	0	4	0	0	0	0	0	0
OG_3000	0	1	1	0	1	0	0	0	1	1	1	0
OG_3001	0	1	2	0	1	0	0	0	0	0	0	0
OG_3002	2	1	1	0	1	2	1	1	1	1	1	1
OG_3003	1	1	4	2	1	2	1	1	1	2	1	1
OG_3004	0	2	2	1	2	0	1	1	0	0	0	0
OG_3005	2	0	1	1	0	1	1	0	0	0	0	0
OG_3006	1	2	7	1	2	1	2	1	0	0	0	0
OG_3007	1	1	2	0	1	1	0	2	1	1	1	1
OG_3008	0	5	2	0	4	0	0	0	1	1	1	1
OG_3009	1	1	6	2	1	3	1	2	0	0	0	0
OG_3010	1	1	1	1	1	0	0	1	0	0	0	0
OG_3011	1	0	2	0	0	1	0	1	1	1	1	1
OG_3012	0	16	8	0	3	1	1	0	0	0	0	0
OG_3013	2	1	3	1	1	1	1	0	1	1	1	1
OG_3014	0	1	2	1	1	0	1	0	1	1	1	1
OG_3015	1	1	1	1	1	1	1	0	1	1	1	1
OG_3016	1	1	4	1	1	5	0	0	0	1	0	0
OG_3017	0	1	3	1	1	0	1	0	0	0	0	0
OG_3018	1	1	3	1	4	4	2	1	1	1	1	1
OG_3019	0	1	3	0	1	0	2	2	1	0	1	1
OG_3020	1	1	1	2	2	3	1	2	1	1	1	1
OG_3021	1	2	3	1	1	4	1	1	1	2	1	3
OG_3022	1	1	2	1	1	2	1	1	1	1	1	1
OG_3023	1	2	2	0	2	5	0	1	1	1	1	1
OG_3024	4	1	1	0	3	9	0	0	0	0	0	0
OG_3025	0	1	3	1	2	0	1	1	1	1	1	1
OG_3026	1	1	1	0	1	5	1	1	1	1	1	0
OG_3027	1	1	3	0	1	1	1	0	1	0	0	1
OG_3028	1	1	1	0	2	1	0	0	0	0	0	0
OG_3029	3	1	1	0	1	2	1	0	1	1	1	1
OG_3030	2	1	4	1	3	5	1	1	1	1	1	1
OG_3031	0	0	3	1	3	0	0	0	0	0	0	0
OG_3032	1	2	1	1	5	1	2	0	1	1	2	1
OG_3033	0	0	9	0	1	0	0	0	0	0	0	0
OG_3034	0	2	2	2	1	0	0	0	0	0	0	0
OG_3035	0	1	1	5	1	0	1	1	1	1	1	1
OG_3036	0	1	1	0	1	0	2	1	1	0	0	1
OG_3037	0	0	2	0	2	0	0	0	1	1	0	1
OG_3038	0	1	2	1	1	0	1	0	0	0	0	0
OG_3039	0	8	13	5	2	0	1	0	0	0	0	0
OG_3040	4	0	1	0	0	1	0	0	0	0	0	0
OG_3041	1	1	1	1	2	1	2	2	1	1	1	1
OG_3042	1	1	3	1	1	1	2	1	1	1	1	1
OG_3043	1	1	5	1	3	2	3	0	1	1	0	1
OG_3044	1	1	3	1	3	1	1	3	1	2	1	1
OG_3045	0	1	12	1	1	0	1	0	1	1	1	1
OG_3046	1	1	2	1	1	6	1	1	1	1	1	1
OG_3047	0	1	2	2	1	0	1	1	1	1	1	1
OG_3048	1	1	1	1	1	3	1	1	1	1	1	1
OG_3049	1	1	2	1	1	1	1	1	2	2	2	2
OG_3050	2	2	2	1	3	3	0	1	1	1	1	1
OG_3051	2	1	1	1	1	1	1	1	1	1	1	1
OG_3052	5	14	36	5	14	5	14	9	6	6	7	6
OG_3053	0	1	1	0	1	0	0	0	0	0	0	0
OG_3054	0	0	22	0	1	0	0	0	0	0	0	0
OG_3055	1	1	1	1	1	2	1	1	1	1	1	1
OG_3056	0	0	17	0	0	0	0	0	1	1	0	1
OG_3057	0	5	7	1	6	0	7	2	0	0	0	0
OG_3058	0	2	2	2	4	0	0	2	1	1	1	1
OG_3059	0	1	2	2	1	0	3	0	1	0	1	1
OG_3060	4	2	2	1	3	8	2	2	2	2	2	2
OG_3061	4	3	1	3	2	1	0	0	0	0	0	0
OG_3062	0	1	3	1	1	0	0	1	0	0	0	0
OG_3063	0	1	2	1	1	0	1	0	0	1	1	1
OG_3064	2	2	5	2	3	3	2	1	1	1	1	1
OG_3065	0	5	1	0	5	0	0	0	1	1	1	1
OG_3066	1	1	1	0	1	2	0	0	0	0	0	0
OG_3067	1	3	8	2	5	3	7	1	1	1	1	1
OG_3068	0	1	5	0	1	0	1	1	0	0	0	0
OG_3069	0	0	1	0	0	1	0	0	0	0	0	0
OG_3070	0	1	2	0	1	0	1	1	0	0	0	0
OG_3071	1	1	4	1	3	2	1	1	1	1	1	2
OG_3072	2	1	2	1	1	5	1	1	1	1	1	1
OG_3073	2	2	2	1	2	4	1	2	1	2	2	2
OG_3074	0	0	5	0	0	0	3	0	0	0	0	0
OG_3075	0	0	10	0	0	0	0	0	1	1	1	0
OG_3076	1	2	6	1	9	1	0	1	1	1	1	1
OG_3077	2	1	1	2	2	2	1	1	1	1	1	1
OG_3078	1	1	2	1	1	1	1	4	0	0	0	0
OG_3079	0	1	2	1	1	2	1	0	1	1	1	1
OG_3080	1	10	9	1	10	2	12	2	2	2	2	2
OG_3081	2	4	9	4	5	3	0	1	1	1	1	0
OG_3082	0	1	6	1	0	0	6	0	0	0	0	0
OG_3083	0	0	6	3	9	0	3	0	0	0	0	0
OG_3084	1	1	2	1	2	3	1	0	1	1	1	1
OG_3085	6	2	3	3	4	14	0	5	0	0	0	0
OG_3086	4	9	10	10	10	5	7	4	4	4	4	6
OG_3087	1	3	9	2	6	1	3	1	1	1	1	1
OG_3088	0	1	5	0	2	0	2	0	0	0	0	0
OG_3089	1	2	2	1	1	2	2	1	2	3	3	3
OG_3090	3	1	1	2	2	2	0	1	1	1	1	1
OG_3091	0	1	4	1	0	0	1	0	1	1	1	1
OG_3092	0	1	1	0	1	1	1	0	0	0	0	0
OG_3093	0	2	5	0	5	0	0	0	0	0	0	0
OG_3094	0	1	1	1	2	0	0	0	1	2	1	2
OG_3095	0	1	2	0	2	1	1	0	0	0	0	0
OG_3096	3	1	2	1	3	4	0	2	1	1	1	1
OG_3097	1	1	5	4	1	3	1	0	0	0	0	0
OG_3098	1	7	8	1	7	0	4	0	2	2	1	2
OG_3099	0	1	1	0	1	0	0	0	1	1	1	1
OG_3100	0	3	6	2	3	0	2	1	0	0	0	0
OG_3101	4	1	1	1	2	2	2	1	1	1	1	1
OG_3102	0	0	3	0	0	0	0	2	0	0	0	0
OG_3103	2	1	4	1	2	6	1	0	1	1	1	1
OG_3104	1	2	2	1	2	1	1	2	1	1	1	1
OG_3105	0	0	5	0	0	0	6	0	0	0	0	0
