#OG_name	Aque.fasta	Spis.fasta	Mmus.fasta	Hvul.fasta	Nvec.fasta	Spolac.fasta	Dmel.fasta	Mlei.fasta	HoiH23.fasta	TrH2.fasta	Hhon.fasta	Tadh.fasta
OG_9030		Spis_XP_022789516_1			Nvec_NVE898							
OG_9031		Spis_XP_022805423_1			Nvec_v1g243995							
OG_9032		Spis_XP_022806659_1			Nvec_v1g243998							
OG_9033		Spis_XP_022808695_1			Nvec_NVE725							
OG_9034		Spis_XP_022778115_1			Nvec_NVE1025							
OG_9035		Spis_XP_022801621_1			Nvec_v1g115577 Nvec_v1g25271							
OG_9036		Spis_XP_022779804_1			Nvec_NVE1087							
OG_9037		Spis_XP_022794329_1			Nvec_v1g227023							
OG_9038		Spis_Spis7585_1			Nvec_v1g244144							
OG_9039		Spis_XP_022786378_1			Nvec_v1g244159							
OG_9040		Spis_Spis2441_1			Nvec_v1g244133							
OG_9041		Spis_XP_022779989_1			Nvec_NVE1407							
OG_9042		Spis_XP_022790392_1			Nvec_v1g244175							
OG_9043		Spis_XP_022785520_1			Nvec_v1g244223							
OG_9044		Spis_XP_022785519_1			Nvec_NVE1651							
OG_9045		Spis_XP_022782820_1			Nvec_v1g209976							
OG_9046		Spis_XP_022782455_1			Nvec_v1g209988							
OG_9047		Spis_XP_022781340_1			Nvec_v1g112980							
OG_9048		Spis_XP_022797144_1			Nvec_v1g244272							
OG_9049		Spis_XP_022801003_1			Nvec_NVE2023							
OG_9050		Spis_XP_022803252_1			Nvec_NVE2401							
OG_9051		Spis_Spis19790_1 Spis_XP_022788062_1			Nvec_v1g210626 Nvec_NVE1130 Nvec_NVE178 Nvec_NVE179 Nvec_v1g208738 Nvec_NVE25963 Nvec_NVE2638	Spolac_c95904_g2_i1_m.12211c95904-g2NA						
OG_9052		Spis_XP_022780644_1			Nvec_v1g210758							
OG_9053		Spis_XP_022809339_1			Nvec_v1g188609							
OG_9054		Spis_XP_022790944_1			Nvec_NVE2626							
OG_9055		Spis_XP_022799543_1			Nvec_v1g211235							
OG_9056		Spis_XP_022807400_1			Nvec_NVE3320							
OG_9057		Spis_XP_022793432_1			Nvec_NVE3371							
OG_9058		Spis_XP_022785575_1			Nvec_NVE5854 Nvec_v1g245535							
OG_9059		Spis_XP_022800295_1			Nvec_NVE3296							
OG_9060		Spis_Spis6713_1			Nvec_NVE2831							
OG_9061		Spis_XP_022795366_1			Nvec_NVE2858							
OG_9062		Spis_XP_022803626_1			Nvec_v1g211464							
OG_9063		Spis_XP_022804144_1			Nvec_NVE3573							
OG_9064		Spis_Spis14584_1			Nvec_NVE3587							
OG_9065		Spis_XP_022785720_1			Nvec_v1g233126							
OG_9066		Spis_XP_022789952_1			Nvec_NVE4009							
OG_9067		Spis_XP_022789698_1			Nvec_v1g245050							
OG_9068		Spis_XP_022803486_1			Nvec_v1g244917							
OG_9069		Spis_XP_022782457_1			Nvec_v1g244940							
OG_9070		Spis_XP_022806209_1			Nvec_v1g237239							
OG_9071		Spis_XP_022798181_1			Nvec_NVE4317							
OG_9072		Spis_XP_022801279_1			Nvec_v1g245170							
OG_9073		Spis_XP_022782372_1			Nvec_v1g245241							
OG_9074		Spis_XP_022779045_1			Nvec_v1g245283							
OG_9075		Spis_XP_022794538_1			Nvec_NVE5013							
OG_9076		Spis_XP_022790058_1			Nvec_v1g119283							
OG_9077		Spis_XP_022790605_1			Nvec_v1g245017							
OG_9078		Spis_XP_022798885_1			Nvec_v1g245029							
OG_9079		Spis_XP_022793395_1			Nvec_NVE5650							
OG_9080		Spis_XP_022799565_1			Nvec_v1g245483							
OG_9081		Spis_XP_022805688_1			Nvec_v1g245471							
OG_9082		Spis_XP_022799405_1 Spis_XP_022795986_1			Nvec_v1g245520							
OG_9083	Aque_Aqu2.1.34829_001	Spis_Spis4213_1 Spis_XP_022800229_1 Spis_XP_022808760_1 Spis_XP_022801590_1	Mmus_ENSMUST00000039725	Hvul_g5210_1	Nvec_v1g245324 Nvec_v1g12162 Nvec_v1g218321 Nvec_v1g211009	Spolac_c87682_g1_i1_m.4402c86027-g1	Dmel_FBtr0081131	Mlei_ML2795.g15.i1	HoiH23_PlH23_004459-RA	TrH2_TrispH2_003244-RA	Hhon_g04601.t1	Tadh_TriadT26121
OG_9084		Spis_Spis3636_1			Nvec_v1g245327							
OG_9085		Spis_XP_022786498_1			Nvec_v1g245328							
OG_9086		Spis_XP_022789914_1			Nvec_v1g245592							
OG_9087		Spis_XP_022793550_1			Nvec_NVE6067							
OG_9088		Spis_XP_022784809_1			Nvec_NVE6294							
OG_9089		Spis_XP_022796012_1			Nvec_v1g245652							
OG_9090		Spis_XP_022801454_1			Nvec_v1g233305							
OG_9091		Spis_XP_022790406_1			Nvec_NVE6698							
OG_9092		Spis_XP_022779591_1	Mmus_ENSMUST00000223789		Nvec_v1g213449							
OG_9093		Spis_XP_022790039_1			Nvec_v1g245815							
OG_9094		Spis_XP_022805658_1			Nvec_v1g245824							
OG_9095		Spis_XP_022801475_1			Nvec_v1g42342							
OG_9096		Spis_XP_022790594_1			Nvec_NVE6980							
OG_9097		Spis_XP_022805696_1			Nvec_NVE1424 Nvec_NVE7251							
OG_9098		Spis_XP_022807980_1			Nvec_v1g246153							
OG_9099		Spis_XP_022786796_1			Nvec_v1g246164							
OG_9100		Spis_XP_022806033_1			Nvec_v1g214501							
OG_9101		Spis_XP_022795044_1			Nvec_v1g246185							
OG_9102		Spis_XP_022808438_1			Nvec_v1g246248							
OG_9103		Spis_XP_022808437_1			Nvec_NVE8676							
OG_9104		Spis_XP_022810269_1			Nvec_v1g214612							
OG_9105		Spis_XP_022782453_1			Nvec_v1g191317							
OG_9106		Spis_XP_022800090_1			Nvec_v1g246104	Spolac_c92032_g1_i1_m.7459c53153-g1NA						
OG_9107		Spis_Spis25621_1			Nvec_NVE8746							
OG_9108		Spis_XP_022789845_1			Nvec_v1g246334							
OG_9109		Spis_XP_022789635_1			Nvec_v1g246352							
OG_9110		Spis_Spis2490_1			Nvec_NVE9156							
OG_9111		Spis_XP_022786444_1			Nvec_v1g215066							
OG_9112		Spis_XP_022801825_1			Nvec_NVE9292							
OG_9113		Spis_XP_022782850_1			Nvec_v1g246508							
OG_9114		Spis_XP_022788936_1			Nvec_NVE9719 Nvec_v1g246553							
OG_9115		Spis_Spis3362_1			Nvec_v1g246632							
OG_9116		Spis_XP_022785437_1			Nvec_v1g235787							
OG_9117		Spis_XP_022781550_1			Nvec_NVE10526							
OG_9118		Spis_XP_022804410_1			Nvec_NVE10698							
OG_9119		Spis_XP_022808974_1			Nvec_v1g246829							
OG_9120		Spis_Spis13_1			Nvec_NVE10639							
OG_9121		Spis_Spis4337_1			Nvec_NVE10979							
OG_9122		Spis_XP_022779861_1			Nvec_v1g247165							
OG_9123		Spis_XP_022783344_1			Nvec_v1g246327 Nvec_NVE25524 Nvec_v1g246982 Nvec_v1g248558							
OG_9124		Spis_XP_022807675_1			Nvec_v1g247194							
OG_9125		Spis_XP_022788105_1			Nvec_v1g216943							
OG_9126		Spis_XP_022804290_1			Nvec_NVE12042							
OG_9127		Spis_XP_022789913_1			Nvec_v1g216953							
OG_9128		Spis_XP_022802037_1			Nvec_v1g217242							
OG_9129		Spis_XP_022802495_1			Nvec_v1g131218							
OG_9130		Spis_XP_022806148_1 Spis_XP_022794838_1			Nvec_v1g247220							
OG_9131		Spis_XP_022802572_1			Nvec_v1g247347							
OG_9132		Spis_XP_022796661_1			Nvec_v1g247348							
OG_9133		Spis_XP_022799842_1			Nvec_v1g247389							
OG_9134		Spis_XP_022782219_1			Nvec_NVE12736							
OG_9135		Spis_XP_022786471_1			Nvec_NVE13268							
OG_9136		Spis_XP_022785087_1			Nvec_v1g247465							
OG_9137		Spis_XP_022795685_1			Nvec_v1g247552							
OG_9138	Aque_Aqu2.1.28939_001	Spis_XP_022802703_1	Mmus_ENSMUST00000052209	Hvul_g27772_1 Hvul_g27773_1		Spolac_c100743_g1_i1_m.23405c100743-g1	Dmel_FBtr0330180 Dmel_FBtr0072760	Mlei_ML3560.g13.i1	HoiH23_PlH23_001895-RA	TrH2_TrispH2_000111-RA	Hhon_g06160.t1	Tadh_TriadT52457
OG_9139		Spis_XP_022794839_1			Nvec_NVE13788							
OG_9140		Spis_XP_022801289_1			Nvec_v1g247625							
OG_9141		Spis_XP_022796401_1			Nvec_NVE13353							
OG_9142		Spis_XP_022788670_1			Nvec_v1g247672							
OG_9143		Spis_XP_022804640_1 Spis_XP_022804635_1 Spis_XP_022807615_1 Spis_XP_022804627_1 Spis_XP_022800897_1 Spis_XP_022804648_1 Spis_XP_022804654_1 Spis_XP_022804668_1 Spis_XP_022804620_1 Spis_XP_022804618_1			Nvec_NVE14424 Nvec_v1g247679 Nvec_v1g247680 Nvec_v1g232243 Nvec_v1g222210							
OG_9144		Spis_XP_022799663_1			Nvec_v1g247708							
OG_9145		Spis_Spis3387_1			Nvec_NVE14765							
OG_9146		Spis_XP_022787133_1			Nvec_v1g247740							
OG_9147		Spis_XP_022787152_1			Nvec_v1g194134							
OG_9148		Spis_XP_022781553_1			Nvec_v1g247602							
OG_9149		Spis_XP_022784605_1			Nvec_v1g218755							
OG_9150		Spis_Spis17362_1			Nvec_NVE15555							
OG_9151		Spis_XP_022784942_1			Nvec_NVE15666							
OG_9152		Spis_XP_022798745_1			Nvec_v1g247969							
OG_9153		Spis_XP_022780457_1			Nvec_NVE15728							
OG_9154		Spis_XP_022796361_1			Nvec_NVE16183							
OG_9155		Spis_Spis23273_1			Nvec_v1g248008 Nvec_v1g233708							
OG_9156		Spis_XP_022810374_1			Nvec_v1g233723							
OG_9157		Spis_XP_022804251_1			Nvec_v1g248068							
OG_9158		Spis_XP_022787585_1			Nvec_v1g219438							
OG_9159	Aque_Aqu2.1.31393_001	Spis_XP_022794159_1	Mmus_ENSMUST00000015501	Hvul_g9772_1	Nvec_NVE6483 Nvec_v1g133	Spolac_c104624_g1_i1_m.41910c104624-g1	Dmel_FBtr0344261	Mlei_ML1080.g14.i1 Mlei_ML0317.g10.i1	HoiH23_PlH23_000577-RA	TrH2_TrispH2_001277-RA	Hhon_g05934.t1	Tadh_TriadT50037
OG_9160	Aque_Aqu2.1.07123_001 Aque_Aqu2.1.40137_001 Aque_Aqu2.1.15646_001	Spis_XP_022786092_1 Spis_Spis25323_1	Mmus_ENSMUST00000092033 Mmus_ENSMUST00000164147 Mmus_ENSMUST00000239475	Hvul_g30359_1	Nvec_v1g80463 Nvec_v1g238935	Spolac_c102749_g1_i1_m.30786c102749-g1 Spolac_c102749_g1_i3_m.30788c102749-g1	Dmel_FBtr0308859	Mlei_ML0317.g10.i1	HoiH23_PlH23_008839-RA	TrH2_TrispH2_010924-RA	Hhon_g10615.t1	Tadh_TriadT35097
OG_9161		Spis_XP_022779880_1			Nvec_v1g248180							
OG_9162		Spis_XP_022778489_1			Nvec_v1g248197							
OG_9163		Spis_XP_022803507_1			Nvec_NVE17938							
OG_9164		Spis_XP_022789880_1			Nvec_v1g248189							
OG_9165		Spis_XP_022799395_1			Nvec_v1g248162							
OG_9166		Spis_XP_022798655_1			Nvec_v1g233740							
OG_9167		Spis_XP_022790969_1			Nvec_NVE18454							
OG_9168			Mmus_ENSMUST00000000608	Hvul_g4466_1	Nvec_v1g212847 Nvec_NVE19266 Nvec_NVE17138 Nvec_v1g99353 Nvec_NVE17133							
OG_9169		Spis_XP_022804593_1			Nvec_v1g248334							
OG_9170		Spis_XP_022797786_1			Nvec_v1g140703							
OG_9171		Spis_Spis17009_1			Nvec_NVE21171							
OG_9172		Spis_XP_022778096_1	Mmus_ENSMUST00000207676		Nvec_v1g248414							
OG_9173		Spis_XP_022790188_1			Nvec_NVE23229							
OG_9174		Spis_XP_022803666_1			Nvec_NVE23619 Nvec_v1g202967							
OG_9175		Spis_XP_022807406_1			Nvec_v1g221519							
OG_9176		Spis_XP_022809920_1			Nvec_v1g221545							
OG_9177	Aque_Aqu2.1.23418_001	Spis_XP_022794151_1	Mmus_ENSMUST00000022040 Mmus_ENSMUST00000156166	Hvul_g18324_1	Nvec_v1g246621 Nvec_v1g8433 Nvec_v1g247711			Mlei_ML4490.g4.i1	HoiH23_PlH23_000542-RA	TrH2_TrispH2_001313-RA	Hhon_g05899.t1	Tadh_TriadT22351
OG_9178		Spis_XP_022809018_1			Nvec_v1g222014							
OG_9179	Aque_Aqu2.1.10436_001 Aque_Aqu2.1.30400_001				Nvec_v1g216132 Nvec_NVE20879							
OG_9180		Spis_XP_022778753_1			Nvec_v1g226064							
OG_9181		Spis_XP_022779463_1			Nvec_NVE4797 Nvec_NVE6918							
OG_9182		Spis_XP_022778003_1			Nvec_v1g222376							
OG_9183		Spis_XP_022803901_1			Nvec_v1g222497							
OG_9184		Spis_XP_022801852_1	Mmus_ENSMUST00000040962	Hvul_g29031_1	Nvec_v1g125165	Spolac_c100162_g1_i3_m.21678c100162-g1	Dmel_FBtr0302930 Dmel_FBtr0081285 Dmel_FBtr0081243	Mlei_ML0323.g1.i1	HoiH23_PlH23_000666-RA HoiH23_PlH23_000667-RA HoiH23_PlH23_006172-RA	TrH2_TrispH2_005958-RA TrH2_TrispH2_005959-RA TrH2_TrispH2_005960-RA	Hhon_g02646.t1 Hhon_g02647.t1 Hhon_g02648.t1	Tadh_TriadT59074 Tadh_TriadT59075
OG_9185	Aque_Aqu2.1.36152_001	Spis_XP_022806215_1 Spis_XP_022806211_1	Mmus_ENSMUST00000170795	Hvul_g1459_1	Nvec_v1g221333 Nvec_NVE16655 Nvec_v1g223141 Nvec_v1g41021 Nvec_v1g247979	Spolac_c93486_g1_i1_m.8927c111896-g1 Spolac_c111896_g1_i1_m.45967c111896-g1 Spolac_c93653_g1_i1_m.9104c111896-g1 Spolac_c89431_g2_i1_m.5646c111896-g1	Dmel_FBtr0474624	Mlei_ML0125.g13.i1	HoiH23_PlH23_003822-RA	TrH2_TrispH2_003687-RA	Hhon_g07707.t1	Tadh_TriadT58920
OG_9186		Spis_XP_022808412_1			Nvec_v1g223345							
OG_9187		Spis_XP_022809308_1			Nvec_NVE9905 Nvec_NVE10751							
OG_9188		Spis_XP_022803881_1			Nvec_v1g223484							
OG_9189		Spis_XP_022795657_1			Nvec_v1g149991							
OG_9190		Spis_XP_022778601_1			Nvec_v1g223774							
OG_9191		Spis_XP_022805291_1			Nvec_NVE3125 Nvec_NVE15625							
OG_9192		Spis_XP_022809227_1			Nvec_v1g224077							
OG_9193	Aque_Aqu2.1.09013_001 Aque_Aqu2.1.42252_001	Spis_XP_022801183_1										
OG_9194		Spis_Spis7642_1			Nvec_NVE17808 Nvec_NVE6907							
OG_9195		Spis_Spis22781_1			Nvec_v1g224427							
OG_9196		Spis_XP_022783522_1			Nvec_v1g6436 Nvec_v1g58476							
OG_9197		Spis_XP_022807719_1			Nvec_v1g225597							
OG_9198		Spis_XP_022807711_1			Nvec_v1g225622							
OG_9199		Spis_XP_022778899_1			Nvec_v1g156025							
OG_9200		Spis_XP_022795637_1			Nvec_v1g224788 Nvec_v1g225874							
OG_9201		Spis_XP_022794303_1			Nvec_NVE4655 Nvec_v1g224928							
OG_9202		Spis_XP_022808921_1			Nvec_v1g225818							
OG_9203		Spis_XP_022808554_1			Nvec_v1g225887							
OG_9204		Spis_XP_022800565_1	Mmus_ENSMUST00000026485		Nvec_v1g158248		Dmel_FBtr0079651		HoiH23_PlH23_004420-RA	TrH2_TrispH2_009992-RA	Hhon_g07217.t1	Tadh_TriadT24696
OG_9205		Spis_Spis25382_1 Spis_XP_022803876_1		Hvul_g12970_1 Hvul_g13575_1 Hvul_g15499_1	Nvec_v1g224462							Tadh_TriadT9762
OG_9206		Spis_XP_022778529_1										Tadh_TriadT62687
OG_9207		Spis_XP_022808565_1			Nvec_v1g157247							
OG_9208		Spis_Spis21360_1			Nvec_v1g225960							
OG_9209		Spis_Spis25061_1			Nvec_v1g225965							
OG_9210		Spis_XP_022809017_1			Nvec_v1g225969							
OG_9211		Spis_XP_022809847_1			Nvec_v1g157388							
OG_9212	Aque_Aqu2.1.44332_001	Spis_XP_022791774_1 Spis_XP_022778004_1	Mmus_ENSMUST00000022176	Hvul_g7052_1	Nvec_NVE21480 Nvec_v1g211859	Spolac_c99103_g1_i1_m.18817c99103-g1 Spolac_c99103_g2_i1_m.18818c99103-g1 Spolac_c99103_g2_i3_m.18820c99103-g1	Dmel_FBtr0084450	Mlei_ML0691.g28.i1	HoiH23_PlH23_006238-RA	TrH2_TrispH2_008025-RA	Hhon_g02462.t1	Tadh_TriadT37359
OG_9213		Spis_XP_022779996_1 Spis_Spis25040_1			Nvec_NVE19236							
OG_9214	Aque_Aqu2.1.38140_001	Spis_XP_022806634_1	Mmus_ENSMUST00000094324 Mmus_ENSMUST00000028804 Mmus_ENSMUST00000060710	Hvul_g30405_1	Nvec_NVE14768 Nvec_v1g109363	Spolac_c103730_g3_i1_m.35826c103730-g3 Spolac_c103730_g3_i2_m.35829c103730-g3	Dmel_FBtr0080855 Dmel_FBtr0085397	Mlei_ML3506.g2.i1	HoiH23_PlH23_003697-RA	TrH2_TrispH2_007078-RA	Hhon_g04394.t1	Tadh_TriadT58617
OG_9215	Aque_Aqu2.1.39825_001	Spis_XP_022793443_1	Mmus_ENSMUST00000018315	Hvul_g10690_1	Nvec_v1g101920	Spolac_c101947_g1_i1_m.27372c101947-g1 Spolac_c101947_g1_i2_m.27374c101947-g1	Dmel_FBtr0076117 Dmel_FBtr0071500	Mlei_ML0021.g37.i1 Mlei_ML1113.g5.i1	HoiH23_PlH23_003779-RA	TrH2_TrispH2_002843-RA	Hhon_g07583.t1	Tadh_TriadT27759
OG_9216	Aque_Aqu2.1.22165_001	Spis_XP_022792038_1	Mmus_ENSMUST00000084947	Hvul_g6814_1	Nvec_v1g82127	Spolac_c93536_g1_i1_m.8978c93536-g1	Dmel_FBtr0084969		HoiH23_PlH23_010951-RA	TrH2_TrispH2_008446-RA	Hhon_g01753.t1	Tadh_TriadT50434
OG_9217		Spis_XP_022794032_1	Mmus_ENSMUST00000052708 Mmus_ENSMUST00000046916		Nvec_v1g201274							
OG_9218		Spis_XP_022799975_1	Mmus_ENSMUST00000118174 Mmus_ENSMUST00000063717	Hvul_g24481_1	Nvec_v1g89701 Nvec_NVE10470 Nvec_NVE9461 Nvec_v1g239957		Dmel_FBtr0086125	Mlei_ML1080.g2.i1 Mlei_ML0953.g4.i1				
OG_9219	Aque_Aqu2.1.20932_001 Aque_Aqu2.1.37167_001 Aque_Aqu2.1.34885_001	Spis_XP_022787545_1 Spis_XP_022787548_1	Mmus_ENSMUST00000023832		Nvec_v1g119370 Nvec_v1g97576	Spolac_c99560_g1_i1_m.19991c99560-g1	Dmel_FBtr0336877 Dmel_FBtr0073578		HoiH23_PlH23_004112-RA	TrH2_TrispH2_010615-RA TrH2_TrispH2_007276-RA	Hhon_g04579.t1	Tadh_TriadT62677 Tadh_TriadT54463
OG_9220	Aque_Aqu2.1.20494_001	Spis_XP_022804240_1 Spis_XP_022804214_1 Spis_XP_022804218_1	Mmus_ENSMUST00000046399	Hvul_g13288_1 Hvul_g13281_1 Hvul_g13285_1	Nvec_v1g99165	Spolac_c102504_g2_i2_m.29629c102504-g2 Spolac_c102504_g2_i3_m.29630c102504-g2 Spolac_c102562_g1_i1_m.29920c102562-g1 Spolac_c100555_g1_i2_m.22822c100555-g1 Spolac_c102562_g1_i2_m.29921c102562-g1	Dmel_FBtr0345060 Dmel_FBtr0085164	Mlei_ML1207.g30.i1 Mlei_ML2732.g9.i1 Mlei_ML0534.g9.i1 Mlei_ML0467.g11.i1				
OG_9221		Spis_XP_022793388_1	Mmus_ENSMUST00000029369 Mmus_ENSMUST00000076989	Hvul_g6658_1	Nvec_v1g239453							
OG_9222		Spis_XP_022783505_1			Nvec_v1g204200							
OG_9223		Spis_XP_022778803_1			Nvec_v1g224114							
OG_9224		Spis_XP_022808356_1			Nvec_NVE16933 Nvec_NVE14287							
OG_9225	Aque_Aqu2.1.39721_001	Spis_XP_022803719_1	Mmus_ENSMUST00000048073		Nvec_v1g86429	Spolac_c97193_g2_i1_m.14480c97193-g2 Spolac_c97193_g2_i1_m.14481c97193-g2 Spolac_c97193_g2_i2_m.14483c97193-g2	Dmel_FBtr0339112	Mlei_ML2057.g8.i1	HoiH23_PlH23_005147-RA	TrH2_TrispH2_006649-RA	Hhon_g03629.t1	Tadh_TriadT57269
OG_9226	Aque_Aqu2.1.42239_001	Spis_XP_022790267_1	Mmus_ENSMUST00000079791 Mmus_ENSMUST00000045898	Hvul_g20122_1	Nvec_v1g157211 Nvec_v1g110742	Spolac_c103328_g1_i1_m.33687c103328-g1 Spolac_c103328_g1_i2_m.33688c103328-g1	Dmel_FBtr0072738 Dmel_FBtr0072742	Mlei_ML1169.g24.i1	HoiH23_PlH23_010107-RA HoiH23_PlH23_010109-RA	TrH2_TrispH2_006710-RA TrH2_TrispH2_006712-RA	Hhon_g10278.t1 Hhon_g10280.t1	Tadh_TriadT19832 Tadh_TriadT19304
OG_9227		Spis_XP_022780612_1			Nvec_v1g243523 Nvec_NVE17179							
OG_9228		Spis_XP_022784633_1			Nvec_NVE17244 Nvec_NVE7866							
OG_9229	Aque_Aqu2.1.04095_001 Aque_Aqu2.1.41630_001	Spis_XP_022806500_1			Nvec_NVE13824							
OG_9230		Spis_XP_022790134_1			Nvec_v1g216044 Nvec_NVE18657							
OG_9231	Aque_Aqu2.1.33093_001 Aque_Aqu2.1.33094_001	Spis_XP_022783537_1			Nvec_v1g62749	Spolac_c101742_g1_i3_m.26618c101742-g1NA Spolac_c101742_g1_i2_m.26616c101742-g1NA Spolac_c101742_g1_i1_m.26615c101742-g1NA Spolac_c101742_g1_i3_m.26620c101742-g1NA						
OG_9232	Aque_Aqu2.1.00834_001 Aque_Aqu2.1.23402_001 Aque_Aqu2.1.05062_001	Spis_XP_022777745_1	Mmus_ENSMUST00000111114		Nvec_NVE4425							
OG_9233		Spis_XP_022799661_1			Nvec_v1g221252							
OG_9234		Spis_XP_022780940_1			Nvec_NVE22664 Nvec_v1g239297							
OG_9235	Aque_Aqu2.1.27567_001 Aque_Aqu2.1.20472_001	Spis_XP_022788925_1 Spis_XP_022788943_1	Mmus_ENSMUST00000033121	Hvul_g28188_1	Nvec_NVE15349 Nvec_NVE15350 Nvec_v1g13339	Spolac_c103637_g1_i1_m.35303c103637-g1 Spolac_c103637_g1_i2_m.35304c103637-g1	Dmel_FBtr0088428	Mlei_ML0590.g1.i1 Mlei_ML1658.g1.i1	HoiH23_PlH23_008204-RA	TrH2_TrispH2_009098-RA	Hhon_g01842.t1	Tadh_TriadT56039
OG_9236		Spis_XP_022786458_1 Spis_XP_022786415_1			Nvec_v1g240563 Nvec_NVE3132 Nvec_NVE23479							
OG_9237		Spis_Spis7790_1			Nvec_NVE24552							
OG_9238		Spis_XP_022800774_1 Spis_Spis25426_1 Spis_XP_022786449_1 Spis_XP_022796313_1 Spis_XP_022778712_1 Spis_XP_022808296_1 Spis_XP_022794582_1 Spis_XP_022796326_1 Spis_XP_022794818_1	Mmus_ENSMUST00000051416	Hvul_g7997_1	Nvec_v1g209806 Nvec_v1g176185 Nvec_v1g103969 Nvec_v1g202302 Nvec_v1g203316 Nvec_v1g213424							
OG_9239	Aque_Aqu2.1.36011_001	Spis_XP_022799140_1	Mmus_ENSMUST00000026151	Hvul_g4722_1	Nvec_v1g126404	Spolac_c4652_g1_i1_m.153c100072-g1	Dmel_FBtr0078140	Mlei_ML0192.g21.i1	HoiH23_PlH23_002911-RA	TrH2_TrispH2_009293-RA	Hhon_g01425.t1	Tadh_TriadT21776
OG_9240	Aque_Aqu2.1.43783_001	Spis_XP_022778461_1	Mmus_ENSMUST00000208634 Mmus_ENSMUST00000127305 Mmus_ENSMUST00000179936	Hvul_g15393_1	Nvec_v1g118171	Spolac_c100117_g2_i1_m.21558c100117-g1	Dmel_FBtr0076795	Mlei_ML0358.g3.i1	HoiH23_PlH23_008081-RA	TrH2_TrispH2_010753-RA	Hhon_g08903.t1	Tadh_TriadT33326
OG_9241	Aque_Aqu2.1.32609_001	Spis_XP_022786298_1	Mmus_ENSMUST00000102503	Hvul_g871_1	Nvec_v1g176292	Spolac_c100313_g1_i1_m.22085c100313-g1	Dmel_FBtr0088425	Mlei_ML1051.g1.i1	HoiH23_PlH23_007443-RA	TrH2_TrispH2_009789-RA	Hhon_g08171.t1	Tadh_TriadT51180
OG_9242	Aque_Aqu2.1.06026_001 Aque_Aqu2.1.05523_001 Aque_Aqu2.1.32151_001	Spis_XP_022783734_1	Mmus_ENSMUST00000041364	Hvul_g10722_1 Hvul_g10723_1	Nvec_v1g178433 Nvec_NVE16248	Spolac_c100426_g1_i1_m.22400c100426-g1 Spolac_c100426_g2_i1_m.22402c100426-g1	Dmel_FBtr0083504	Mlei_ML2044.g27.i1	HoiH23_PlH23_003700-RA	TrH2_TrispH2_007081-RA	Hhon_g04398.t1	Tadh_TriadT58621
OG_9243	Aque_Aqu2.1.30864_001					Spolac_c100440_g1_i1_m.22441c100440-g1NA Spolac_c100440_g1_i3_m.22442c100440-g1NA Spolac_c98221_g1_i1_m.16731c98221-g1NA Spolac_c98221_g1_i2_m.16733c98221-g1NA Spolac_c98221_g1_i3_m.16734c98221-g1NA						
OG_9244	Aque_Aqu2.1.24287_001	Spis_XP_022782654_1	Mmus_ENSMUST00000012104 Mmus_ENSMUST00000027587	Hvul_g8690_1	Nvec_v1g99661	Spolac_c100528_g1_i1_m.22726c100528-g1 Spolac_c100528_g1_i2_m.22727c100528-g1 Spolac_c100528_g1_i5_m.22731c100528-g1	Dmel_FBtr0075205	Mlei_ML2679.g12.i1	HoiH23_PlH23_009763-RA	TrH2_TrispH2_008783-RA	Hhon_g10587.t1	Tadh_TriadT31077
OG_9245	Aque_Aqu2.1.28536_001 Aque_Aqu2.1.24288_001	Spis_XP_022785647_1	Mmus_ENSMUST00000049343	Hvul_g31261_1	Nvec_v1g233970	Spolac_c95116_g1_i1_m.10987c95116-g1 Spolac_c99411_g4_i2_m.19612c99411-g2 Spolac_c99411_g2_i1_m.19609c99411-g2 Spolac_c95116_g1_i2_m.10988c95116-g1 Spolac_c99411_g3_i1_m.19610c99411-g2 Spolac_c99411_g3_i2_m.19611c99411-g2 Spolac_c98958_g1_i2_m.18424c98958-g1	Dmel_FBtr0075522	Mlei_ML0597.g1.i1	HoiH23_PlH23_003667-RA	TrH2_TrispH2_010900-RA	Hhon_g01992.t1	Tadh_TriadT18979
OG_9246	Aque_Aqu2.1.36454_001 Aque_Aqu2.1.03392_001	Spis_XP_022797767_1	Mmus_ENSMUST00000007296	Hvul_g13811_1 Hvul_g13812_1	Nvec_v1g119951	Spolac_c100536_g3_i1_m.22768c100536-g1 Spolac_c102337_g1_i1_m.28927c100536-g1 Spolac_c98013_g1_i1_m.16225c100536-g1 Spolac_c100536_g1_i1_m.22765c100536-g1 Spolac_c100536_g2_i1_m.22766c100536-g1 Spolac_c100536_g4_i1_m.22772c100536-g1	Dmel_FBtr0084408	Mlei_ML0407.g4.i1	HoiH23_PlH23_000394-RA	TrH2_TrispH2_000341-RA	Hhon_g06961.t1	Tadh_TriadT30078
OG_9247		Spis_XP_022798112_1	Mmus_ENSMUST00000055984 Mmus_ENSMUST00000107423 Mmus_ENSMUST00000121645	Hvul_g22241_1	Nvec_v1g56219	Spolac_c99172_g1_i1_m.19002c99172-g1 Spolac_c91885_g1_i1_m.7331c91885-g1 Spolac_c100537_g2_i3_m.22778c100537-g1		Mlei_ML0125.g20.i1	HoiH23_PlH23_001998-RA	TrH2_TrispH2_007880-RA	Hhon_g03239.t1	Tadh_TriadT5070
