gene	orthogroup
Mmus_ENSMUST00000031122	OG_3478
Mmus_ENSMUST00000031038	OG_10547
Mmus_ENSMUST00000087195	OG_10547
Mmus_ENSMUST00000068058	OG_2736
Mmus_ENSMUST00000051937	OG_612
Mmus_ENSMUST00000113403	OG_3315
Mmus_ENSMUST00000198965	OG_3883
Mmus_ENSMUST00000164378	OG_3747
Mmus_ENSMUST00000112848	OG_7232
Mmus_ENSMUST00000031249	OG_2678
Mmus_ENSMUST00000049146	OG_1017
Mmus_ENSMUST00000049628	OG_6491
Mmus_ENSMUST00000031291	OG_10068
Mmus_ENSMUST00000212480	OG_2002
Mmus_ENSMUST00000094452	OG_3987
Mmus_ENSMUST00000112311	OG_6432
Mmus_ENSMUST00000058472	OG_2224
Mmus_ENSMUST00000031538	OG_8744
Mmus_ENSMUST00000081497	OG_5940
Mmus_ENSMUST00000040154	OG_7733
Mmus_ENSMUST00000102560	OG_9445
Mmus_ENSMUST00000111973	OG_10384
Mmus_ENSMUST00000111959	OG_3796
Mmus_ENSMUST00000031304	OG_963
Mmus_ENSMUST00000079204	OG_2053
Mmus_ENSMUST00000118830	OG_5941
Mmus_ENSMUST00000031423	OG_1375
Mmus_ENSMUST00000111668	OG_544
Mmus_ENSMUST00000036206	OG_3126
Mmus_ENSMUST00000031390	OG_3218
Mmus_ENSMUST00000094280	OG_2382
Mmus_ENSMUST00000086029	OG_5262
Mmus_ENSMUST00000187544	OG_6804
Mmus_ENSMUST00000005509	OG_4373
Mmus_ENSMUST00000019323	OG_2701
Mmus_ENSMUST00000055808	OG_9776
Mmus_ENSMUST00000150603	OG_1177
Mmus_ENSMUST00000024099	OG_1022
Mmus_ENSMUST00000139395	OG_10239
Mmus_ENSMUST00000026973	OG_10715
Mmus_ENSMUST00000110865	OG_1450
Mmus_ENSMUST00000042661	OG_7003
Mmus_ENSMUST00000031565	OG_11297
Mmus_ENSMUST00000161741	OG_6536
Mmus_ENSMUST00000031654	OG_9766
Mmus_ENSMUST00000201452	OG_2256
Mmus_ENSMUST00000177456	OG_2745
Mmus_ENSMUST00000115555	OG_1650
Mmus_ENSMUST00000204714	OG_962
Mmus_ENSMUST00000115474	OG_10429
Mmus_ENSMUST00000090601	OG_1776
Mmus_ENSMUST00000081542	OG_2968
Mmus_ENSMUST00000018122	OG_9313
Mmus_ENSMUST00000023851	OG_5960
Mmus_ENSMUST00000004396	OG_9950
Mmus_ENSMUST00000115096	OG_948
Mmus_ENSMUST00000119379	OG_6978
Mmus_ENSMUST00000114641	OG_216
Mmus_ENSMUST00000203011	OG_10386
Mmus_ENSMUST00000161401	OG_9633
Mmus_ENSMUST00000049152	OG_3034
Mmus_ENSMUST00000132855	OG_6851
Mmus_ENSMUST00000019268	OG_12681
Mmus_ENSMUST00000044767	OG_7248
Mmus_ENSMUST00000041401	OG_4474
Mmus_ENSMUST00000059539	OG_9936
Mmus_ENSMUST00000212792	OG_2536
Mmus_ENSMUST00000144337	OG_2977
Mmus_ENSMUST00000032069	OG_4218
Mmus_ENSMUST00000095753	OG_3059
Mmus_ENSMUST00000089519	OG_5852
Mmus_ENSMUST00000113581	OG_4570
Mmus_ENSMUST00000032172	OG_3037
Mmus_ENSMUST00000041736	OG_9833
Mmus_ENSMUST00000040835	OG_10647
Mmus_ENSMUST00000113324	OG_10429
Mmus_ENSMUST00000066905	OG_341
Mmus_ENSMUST00000032192	OG_1339
Mmus_ENSMUST00000088373	OG_121
Mmus_ENSMUST00000162280	OG_4540
Mmus_ENSMUST00000101044	OG_3324
Mmus_ENSMUST00000032454	OG_6038
Mmus_ENSMUST00000009538	OG_12394
Mmus_ENSMUST00000203804	OG_10207
Mmus_ENSMUST00000019354	OG_10286
Mmus_ENSMUST00000046373	OG_9261
Mmus_ENSMUST00000032476	OG_3772
Mmus_ENSMUST00000032477	OG_295
Mmus_ENSMUST00000008297	OG_7837
Mmus_ENSMUST00000004378	OG_2122
Mmus_ENSMUST00000239432	OG_10030
Mmus_ENSMUST00000046893	OG_3008
Mmus_ENSMUST00000032214	OG_309
Mmus_ENSMUST00000055168	OG_2968
Mmus_ENSMUST00000040751	OG_2968
Mmus_ENSMUST00000032264	OG_9602
Mmus_ENSMUST00000053880	OG_3588
Mmus_ENSMUST00000074556	OG_2852
Mmus_ENSMUST00000163065	OG_11985
Mmus_ENSMUST00000239395	OG_2696
Mmus_ENSMUST00000032419	OG_6538
Mmus_ENSMUST00000204947	OG_1285
Mmus_ENSMUST00000079415	OG_7003
Mmus_ENSMUST00000065957	OG_2345
Mmus_ENSMUST00000239104	OG_3723
Mmus_ENSMUST00000054055	OG_767
Mmus_ENSMUST00000211649	OG_1383
Mmus_ENSMUST00000019514	OG_3635
Mmus_ENSMUST00000117338	OG_3672
Mmus_ENSMUST00000102858	OG_8643
Mmus_ENSMUST00000003468	OG_3588
Mmus_ENSMUST00000005583	OG_2489
Mmus_ENSMUST00000079439	OG_7166
Mmus_ENSMUST00000117095	OG_10
Mmus_ENSMUST00000008088	OG_660
Mmus_ENSMUST00000056078	OG_12096
Mmus_ENSMUST00000014065	OG_4754
Mmus_ENSMUST00000006828	OG_1335
Mmus_ENSMUST00000075738	OG_8490
Mmus_ENSMUST00000107938	OG_4631
Mmus_ENSMUST00000107906	OG_2459
Mmus_ENSMUST00000107843	OG_1037
Mmus_ENSMUST00000209634	OG_4091
Mmus_ENSMUST00000003971	OG_916
Mmus_ENSMUST00000003360	OG_2755
Mmus_ENSMUST00000080885	OG_8777
Mmus_ENSMUST00000160433	OG_2459
Mmus_ENSMUST00000033142	OG_2941
Mmus_ENSMUST00000064395	OG_2514
Mmus_ENSMUST00000032710	OG_4091
Mmus_ENSMUST00000068456	OG_3478
Mmus_ENSMUST00000085240	OG_3478
Mmus_ENSMUST00000200758	OG_228
Mmus_ENSMUST00000059305	OG_10035
Mmus_ENSMUST00000038775	OG_2973
Mmus_ENSMUST00000032732	OG_2327
Mmus_ENSMUST00000058771	OG_2026
Mmus_ENSMUST00000085164	OG_4341
Mmus_ENSMUST00000195262	OG_4828
Mmus_ENSMUST00000085077	OG_2786
Mmus_ENSMUST00000155358	OG_1018
Mmus_ENSMUST00000231777	OG_662
Mmus_ENSMUST00000032882	OG_6539
Mmus_ENSMUST00000033040	OG_1866
Mmus_ENSMUST00000054436	OG_1079
Mmus_ENSMUST00000032963	OG_1580
Mmus_ENSMUST00000032946	OG_1052
Mmus_ENSMUST00000209537	OG_10420
Mmus_ENSMUST00000096639	OG_4467
Mmus_ENSMUST00000081165	OG_781
Mmus_ENSMUST00000036992	OG_11985
Mmus_ENSMUST00000037991	OG_3926
Mmus_ENSMUST00000038791	OG_4025
Mmus_ENSMUST00000033198	OG_6025
Mmus_ENSMUST00000033157	OG_10409
Mmus_ENSMUST00000064989	OG_3566
Mmus_ENSMUST00000084615	OG_6641
Mmus_ENSMUST00000038614	OG_10707
Mmus_ENSMUST00000087566	OG_10198
Mmus_ENSMUST00000079423	OG_6131
Mmus_ENSMUST00000032924	OG_2847
Mmus_ENSMUST00000106333	OG_2002
Mmus_ENSMUST00000106267	OG_4373
Mmus_ENSMUST00000033133	OG_484
Mmus_ENSMUST00000043138	OG_472
Mmus_ENSMUST00000211496	OG_2044
Mmus_ENSMUST00000016125	OG_11445
Mmus_ENSMUST00000211179	OG_6380
Mmus_ENSMUST00000019226	OG_2446
Mmus_ENSMUST00000003038	OG_10206
Mmus_ENSMUST00000069399	OG_2476
Mmus_ENSMUST00000179233	OG_10988
Mmus_ENSMUST00000042352	OG_3134
Mmus_ENSMUST00000036631	OG_3394
Mmus_ENSMUST00000167992	OG_9824
Mmus_ENSMUST00000034049	OG_1380
Mmus_ENSMUST00000033915	OG_8795
Mmus_ENSMUST00000093480	OG_2678
Mmus_ENSMUST00000048967	OG_4626
Mmus_ENSMUST00000210166	OG_1272
Mmus_ENSMUST00000110256	OG_12035
Mmus_ENSMUST00000212960	OG_9260
Mmus_ENSMUST00000006435	OG_1732
Mmus_ENSMUST00000110167	OG_6064
Mmus_ENSMUST00000002412	OG_2229
Mmus_ENSMUST00000045286	OG_7631
Mmus_ENSMUST00000049908	OG_11569
Mmus_ENSMUST00000034301	OG_3003
Mmus_ENSMUST00000008094	OG_4038
Mmus_ENSMUST00000177517	OG_3912
Mmus_ENSMUST00000034244	OG_364
Mmus_ENSMUST00000081506	OG_6075
Mmus_ENSMUST00000163837	OG_11223
Mmus_ENSMUST00000005606	OG_1832
Mmus_ENSMUST00000238701	OG_3362
Mmus_ENSMUST00000109764	OG_11160
Mmus_ENSMUST00000034198	OG_10868
Mmus_ENSMUST00000041318	OG_1860
Mmus_ENSMUST00000003754	OG_4638
Mmus_ENSMUST00000049509	OG_4398
Mmus_ENSMUST00000034300	OG_6956
Mmus_ENSMUST00000098363	OG_12395
Mmus_ENSMUST00000034281	OG_6750
Mmus_ENSMUST00000034276	OG_10743
Mmus_ENSMUST00000026357	OG_1247
Mmus_ENSMUST00000170857	OG_6095
Mmus_ENSMUST00000015157	OG_2105
Mmus_ENSMUST00000037900	OG_4481
Mmus_ENSMUST00000057934	OG_507
Mmus_ENSMUST00000071134	OG_5363
Mmus_ENSMUST00000140012	OG_950
Mmus_ENSMUST00000046765	OG_3739
Mmus_ENSMUST00000034689	OG_3810
Mmus_ENSMUST00000019616	OG_3705
Mmus_ENSMUST00000010348	OG_521
Mmus_ENSMUST00000039413	OG_10997
Mmus_ENSMUST00000003501	OG_10454
Mmus_ENSMUST00000115269	OG_3971
Mmus_ENSMUST00000073822	OG_2222
Mmus_ENSMUST00000075069	OG_2222
Mmus_ENSMUST00000072634	OG_1335
Mmus_ENSMUST00000174641	OG_12265
Mmus_ENSMUST00000034630	OG_7255
Mmus_ENSMUST00000065668	OG_3104
Mmus_ENSMUST00000015800	OG_1774
Mmus_ENSMUST00000060989	OG_2931
Mmus_ENSMUST00000065080	OG_7211
Mmus_ENSMUST00000152459	OG_3105
Mmus_ENSMUST00000194252	OG_2528
Mmus_ENSMUST00000044051	OG_9806
Mmus_ENSMUST00000034562	OG_5787
Mmus_ENSMUST00000065496	OG_3908
Mmus_ENSMUST00000048409	OG_11027
Mmus_ENSMUST00000118163	OG_2445
Mmus_ENSMUST00000041901	OG_4815
Mmus_ENSMUST00000217484	OG_1689
Mmus_ENSMUST00000046587	OG_8319
Mmus_ENSMUST00000080514	OG_8312
Mmus_ENSMUST00000000090	OG_6137
Mmus_ENSMUST00000163200	OG_3012
Mmus_ENSMUST00000177292	OG_2503
Mmus_ENSMUST00000118549	OG_1919
Mmus_ENSMUST00000026267	OG_2031
Mmus_ENSMUST00000005066	OG_2787
Mmus_ENSMUST00000153700	OG_7385
Mmus_ENSMUST00000042824	OG_1481
Mmus_ENSMUST00000215784	OG_1511
Mmus_ENSMUST00000034766	OG_10933
Mmus_ENSMUST00000034749	OG_7753
Mmus_ENSMUST00000034720	OG_6146
Mmus_ENSMUST00000169492	OG_7068
Mmus_ENSMUST00000155282	OG_3600
Mmus_ENSMUST00000064433	OG_4547
Mmus_ENSMUST00000001402	OG_534
Mmus_ENSMUST00000034881	OG_7105
Mmus_ENSMUST00000074468	OG_9642
Mmus_ENSMUST00000034912	OG_3594
Mmus_ENSMUST00000034927	OG_3619
Mmus_ENSMUST00000079597	OG_10322
Mmus_ENSMUST00000035027	OG_7837
Mmus_ENSMUST00000035155	OG_1052
Mmus_ENSMUST00000057742	OG_4481
Mmus_ENSMUST00000059802	OG_11282
Mmus_ENSMUST00000044532	OG_1802
Mmus_ENSMUST00000164988	OG_2313
Mmus_ENSMUST00000010198	OG_6156
Mmus_ENSMUST00000035700	OG_4449
Mmus_ENSMUST00000068700	OG_4608
Mmus_ENSMUST00000060711	OG_3335
Mmus_ENSMUST00000070218	OG_10435
Mmus_ENSMUST00000239475	OG_9160
Mmus_ENSMUST00000007139	OG_2082
Mmus_ENSMUST00000215007	OG_4047
Mmus_ENSMUST00000069520	OG_2178
Mmus_ENSMUST00000076354	OG_5050
Mmus_ENSMUST00000033313	OG_6669
Mmus_ENSMUST00000001155	OG_3216
Mmus_ENSMUST00000081893	OG_12394
Mmus_ENSMUST00000073339	OG_11545
Mmus_ENSMUST00000016571	OG_6506
Mmus_ENSMUST00000076349	OG_3588
Mmus_ENSMUST00000033473	OG_3039
Mmus_ENSMUST00000101509	OG_539
Mmus_ENSMUST00000015361	OG_5221
Mmus_ENSMUST00000002087	OG_4449
Mmus_ENSMUST00000102871	OG_341
Mmus_ENSMUST00000015435	OG_11589
Mmus_ENSMUST00000026142	OG_2973
Mmus_ENSMUST00000113884	OG_4425
Mmus_ENSMUST00000151528	OG_1022
Mmus_ENSMUST00000044475	OG_10058
Mmus_ENSMUST00000033578	OG_2973
Mmus_ENSMUST00000113144	OG_6577
Mmus_ENSMUST00000113136	OG_6577
Mmus_ENSMUST00000033800	OG_8795
Mmus_ENSMUST00000033640	OG_1866
Mmus_ENSMUST00000033642	OG_3113
Mmus_ENSMUST00000087258	OG_2973
Mmus_ENSMUST00000026297	OG_116
Mmus_ENSMUST00000026750	OG_4791
Mmus_ENSMUST00000198931	OG_12251
Mmus_ENSMUST00000101102	OG_10859
Mmus_ENSMUST00000069041	OG_1177
Mmus_ENSMUST00000112229	OG_8795
Mmus_ENSMUST00000112175	OG_2977
Mmus_ENSMUST00000074072	OG_10599
Mmus_ENSMUST00000006629	OG_863
Mmus_ENSMUST00000238898	OG_2655
Mmus_ENSMUST00000100334	OG_10191
Mmus_ENSMUST00000042035	OG_124
Mmus_ENSMUST00000142105	OG_6439
Mmus_ENSMUST00000008991	OG_863
Mmus_ENSMUST00000129241	OG_3840
Mmus_ENSMUST00000046371	OG_3067
Mmus_ENSMUST00000094639	OG_9280
Mmus_ENSMUST00000034834	OG_577
Mmus_ENSMUST00000125153	OG_2655
Mmus_ENSMUST00000004173	OG_6852
Mmus_ENSMUST00000113607	OG_10641
Mmus_ENSMUST00000165561	OG_6545
Mmus_ENSMUST00000166750	OG_7745
Mmus_ENSMUST00000101018	OG_2436
Mmus_ENSMUST00000239213	OG_12675
Mmus_ENSMUST00000053681	OG_1152
Mmus_ENSMUST00000152978	OG_124
Mmus_ENSMUST00000107165	OG_4800
Mmus_ENSMUST00000030571	OG_124
Mmus_ENSMUST00000061071	OG_3067
Mmus_ENSMUST00000045628	OG_6047
Mmus_ENSMUST00000026572	OG_1549
Mmus_ENSMUST00000027781	OG_5758
Mmus_ENSMUST00000100301	OG_3566
Mmus_ENSMUST00000057207	OG_4800
Mmus_ENSMUST00000029722	OG_10548
Mmus_ENSMUST00000115628	OG_11050
Mmus_ENSMUST00000042869	OG_6324
Mmus_ENSMUST00000057503	OG_6653
Mmus_ENSMUST00000107975	OG_2457
Mmus_ENSMUST00000095550	OG_7166
Mmus_ENSMUST00000008350	OG_1724
Mmus_ENSMUST00000022828	OG_10066
Mmus_ENSMUST00000169612	OG_6803
Mmus_ENSMUST00000064762	OG_9280
Mmus_ENSMUST00000026548	OG_3017
Mmus_ENSMUST00000239436	OG_7820
Mmus_ENSMUST00000028551	OG_5794
Mmus_ENSMUST00000023086	OG_6937
Mmus_ENSMUST00000110612	OG_7689
Mmus_ENSMUST00000035725	OG_9844
Mmus_ENSMUST00000025045	OG_6341
Mmus_ENSMUST00000041838	OG_124
Mmus_ENSMUST00000094276	OG_2476
Mmus_ENSMUST00000239015	OG_614
Mmus_ENSMUST00000163701	OG_250
Mmus_ENSMUST00000027853	OG_9654
Mmus_ENSMUST00000167504	OG_10644
Mmus_ENSMUST00000022694	OG_495
Mmus_ENSMUST00000002655	OG_6739
Mmus_ENSMUST00000030935	OG_1786
Mmus_ENSMUST00000021558	OG_4029
