gene	orthogroup
Tadh_TriadT58557	OG_2469
Tadh_TriadT28334	OG_2469
Tadh_TriadT58606	OG_6837
Tadh_TriadT64121	OG_2565
Tadh_TriadT58648	OG_4785
Tadh_TriadT58663	OG_5405
Tadh_TriadT58697	OG_7392
Tadh_TriadT28248	OG_3771
Tadh_wf_g7591.t1	OG_962
Tadh_TriadT58722	OG_4966
Tadh_wf_g7610.t1	OG_4966
Tadh_TriadT58723	OG_4966
Tadh_TriadT58725	OG_4966
Tadh_TriadT50617	OG_500
Tadh_wf_g7623.t1	OG_1350
Tadh_TriadT58739	OG_7994
Tadh_TriadT28339	OG_3180
Tadh_TriadT58781	OG_4586
Tadh_TriadT17956	OG_2319
Tadh_TriadT58493	OG_10361
Tadh_wf_g7388.t1	OG_1192
Tadh_wf_g7405.t1	OG_8522
Tadh_TriadT58533	OG_8613
Tadh_TriadT58536	OG_8370
Tadh_TriadT28247	OG_11445
Tadh_TriadT58578	OG_2469
Tadh_TriadT58580	OG_4453
Tadh_TriadT50603	OG_10379
Tadh_TriadT58605	OG_6837
Tadh_wf_g7537.t1	OG_11729
Tadh_TriadT64123	OG_2892
Tadh_TriadT62489	OG_11515
Tadh_TriadT28582	OG_512
Tadh_TriadT58829	OG_513
Tadh_TriadT28500	OG_513
Tadh_TriadT58832	OG_6575
Tadh_TriadT58834	OG_7567
Tadh_TriadT58847	OG_2575
Tadh_TriadT58861	OG_6934
Tadh_TriadT58901	OG_3103
Tadh_wf_g7794.t1	OG_8001
Tadh_TriadT58904	OG_8004
Tadh_TriadT58938	OG_693
Tadh_wf_g7884.t1	OG_2293
Tadh_TriadT64156	OG_550
Tadh_TriadT58808	OG_2457
Tadh_TriadT58844	OG_2293
Tadh_TriadT28602	OG_10165
Tadh_TriadT59008	OG_3117
Tadh_TriadT59025	OG_693
Tadh_TriadT28568	OG_693
Tadh_TriadT28937	OG_693
Tadh_wf_g7919.t1	OG_8019
Tadh_TriadT64159	OG_3275
Tadh_TriadT28648	OG_4373
