gene	orthogroup
Hhon_g11667.t1	OG_2293
Hhon_g11699.t1	OG_2293
Hhon_g11719.t1	OG_11635
Hhon_g11799.t1	OG_6422
Hhon_g11805.t1	OG_11886
Hhon_g11810.t1	OG_8409
Hhon_g11823.t1	OG_804
Hhon_g11838.t1	OG_2874
Hhon_g11845.t1	OG_5088
Hhon_g11866.t1	OG_9815
Hhon_g11927.t1	OG_7359
