gene	orthogroup
TrH2_TrispH2_008362-RA	OG_4171
TrH2_TrispH2_008365-RA	OG_5107
TrH2_TrispH2_008321-RA	OG_4191
TrH2_TrispH2_008322-RA	OG_5063
TrH2_TrispH2_008318-RA	OG_850
TrH2_TrispH2_008320-RA	OG_4190
TrH2_TrispH2_008332-RA	OG_2090
TrH2_TrispH2_008333-RA	OG_2090
TrH2_TrispH2_008345-RA	OG_11762
TrH2_TrispH2_008680-RA	OG_10138
TrH2_TrispH2_008967-RA	OG_8588
TrH2_TrispH2_008975-RA	OG_3189
TrH2_TrispH2_008953-RA	OG_10240
TrH2_TrispH2_008977-RA	OG_4241
TrH2_TrispH2_009021-RA	OG_785
TrH2_TrispH2_008258-RA	OG_4432
TrH2_TrispH2_008259-RA	OG_11087
TrH2_TrispH2_008271-RA	OG_9946
TrH2_TrispH2_008270-RA	OG_2858
TrH2_TrispH2_008150-RA	OG_7908
TrH2_TrispH2_008831-RA	OG_3737
TrH2_TrispH2_008829-RA	OG_7563
TrH2_TrispH2_010067-RA	OG_5155
TrH2_TrispH2_010077-RA	OG_304
TrH2_TrispH2_010086-RA	OG_3050
TrH2_TrispH2_010103-RA	OG_622
TrH2_TrispH2_010104-RA	OG_5832
TrH2_TrispH2_008028-RA	OG_1192
TrH2_TrispH2_009981-RA	OG_63
TrH2_TrispH2_008600-RA	OG_1769
TrH2_TrispH2_008612-RA	OG_3094
TrH2_TrispH2_008617-RA	OG_5176
TrH2_TrispH2_008619-RA	OG_5176
TrH2_TrispH2_008626-RA	OG_870
TrH2_TrispH2_010184-RA	OG_6565
TrH2_TrispH2_010185-RA	OG_1007
TrH2_TrispH2_010187-RA	OG_6635
TrH2_TrispH2_010174-RA	OG_10431
TrH2_TrispH2_008985-RA	OG_10496
TrH2_TrispH2_008996-RA	OG_3896
TrH2_TrispH2_009001-RA	OG_2413
TrH2_TrispH2_009523-RA	OG_2293
TrH2_TrispH2_009602-RA	OG_3278
TrH2_TrispH2_009611-RA	OG_108
TrH2_TrispH2_009595-RA	OG_2874
TrH2_TrispH2_009610-RA	OG_802
TrH2_TrispH2_009448-RA	OG_2611
TrH2_TrispH2_009450-RA	OG_11671
TrH2_TrispH2_007645-RA	OG_2345
TrH2_TrispH2_007646-RA	OG_8361
TrH2_TrispH2_007647-RA	OG_3470
TrH2_TrispH2_008195-RA	OG_6837
TrH2_TrispH2_008194-RA	OG_6837
TrH2_TrispH2_008576-RA	OG_341
TrH2_TrispH2_010694-RA	OG_7650
TrH2_TrispH2_010700-RA	OG_2954
TrH2_TrispH2_008917-RA	OG_4336
TrH2_TrispH2_008206-RA	OG_7605
TrH2_TrispH2_009515-RA	OG_6591
TrH2_TrispH2_007822-RA	OG_7518
TrH2_TrispH2_008667-RA	OG_10151
TrH2_TrispH2_008669-RA	OG_10150
TrH2_TrispH2_008670-RA	OG_10150
TrH2_TrispH2_008665-RA	OG_10151
TrH2_TrispH2_009583-RA	OG_10165
TrH2_TrispH2_009070-RA	OG_11890
TrH2_TrispH2_008384-RA	OG_3823
TrH2_TrispH2_008387-RA	OG_870
TrH2_TrispH2_009664-RA	OG_10089
TrH2_TrispH2_009673-RA	OG_754
TrH2_TrispH2_009940-RA	OG_9447
TrH2_TrispH2_009943-RA	OG_3260
TrH2_TrispH2_009352-RA	OG_6040
TrH2_TrispH2_009355-RA	OG_7920
TrH2_TrispH2_009365-RA	OG_4225
TrH2_TrispH2_009188-RA	OG_2069
TrH2_TrispH2_009192-RA	OG_9375
TrH2_TrispH2_009191-RA	OG_5992
TrH2_TrispH2_008557-RA	OG_9965
TrH2_TrispH2_010288-RA	OG_495
TrH2_TrispH2_010289-RA	OG_7392
TrH2_TrispH2_010291-RA	OG_3771
TrH2_TrispH2_010295-RA	OG_962
TrH2_TrispH2_010302-RA	OG_10229
TrH2_TrispH2_010476-RA	OG_5064
TrH2_TrispH2_010483-RA	OG_5064
TrH2_TrispH2_009641-RA	OG_7576
TrH2_TrispH2_009842-RA	OG_3081
TrH2_TrispH2_009844-RA	OG_12750
TrH2_TrispH2_009377-RA	OG_3427
TrH2_TrispH2_009841-RA	OG_2293
TrH2_TrispH2_009805-RA	OG_3504
TrH2_TrispH2_009810-RA	OG_8572
TrH2_TrispH2_009804-RA	OG_7241
TrH2_TrispH2_009809-RA	OG_4880
TrH2_TrispH2_009797-RA	OG_11850
TrH2_TrispH2_009798-RA	OG_7469
TrH2_TrispH2_009788-RA	OG_3225
TrH2_TrispH2_009862-RA	OG_4340
TrH2_TrispH2_009242-RA	OG_875
TrH2_TrispH2_009250-RA	OG_10569
TrH2_TrispH2_009408-RA	OG_11751
TrH2_TrispH2_009417-RA	OG_11778
TrH2_TrispH2_009412-RA	OG_6887
TrH2_TrispH2_009415-RA	OG_7932
TrH2_TrispH2_009416-RA	OG_11782
TrH2_TrispH2_008631-RA	OG_854
TrH2_TrispH2_008632-RA	OG_854
TrH2_TrispH2_009567-RA	OG_4060
TrH2_TrispH2_010619-RA	OG_2293
TrH2_TrispH2_010622-RA	OG_11526
TrH2_TrispH2_010623-RA	OG_2293
TrH2_TrispH2_010268-RA	OG_802
TrH2_TrispH2_010264-RA	OG_10497
TrH2_TrispH2_010269-RA	OG_802
TrH2_TrispH2_010415-RA	OG_216
TrH2_TrispH2_009161-RA	OG_7807
TrH2_TrispH2_010668-RA	OG_11719
TrH2_TrispH2_010661-RA	OG_991
TrH2_TrispH2_010664-RA	OG_991
TrH2_TrispH2_010210-RA	OG_1769
TrH2_TrispH2_010441-RA	OG_2209
TrH2_TrispH2_011312-RA	OG_2293
TrH2_TrispH2_011311-RA	OG_4830
TrH2_TrispH2_010019-RA	OG_1898
TrH2_TrispH2_010556-RA	OG_7809
TrH2_TrispH2_010560-RA	OG_10869
TrH2_TrispH2_010561-RA	OG_10869
TrH2_TrispH2_010508-RA	OG_6739
TrH2_TrispH2_009632-RA	OG_2579
TrH2_TrispH2_009738-RA	OG_10238
TrH2_TrispH2_010857-RA	OG_11948
TrH2_TrispH2_010856-RA	OG_4258
TrH2_TrispH2_010311-RA	OG_2979
TrH2_TrispH2_010404-RA	OG_11603
TrH2_TrispH2_010091-RA	OG_124
TrH2_TrispH2_010379-RA	OG_3231
TrH2_TrispH2_010386-RA	OG_922
TrH2_TrispH2_010028-RA	OG_804
TrH2_TrispH2_010963-RA	OG_11799
TrH2_TrispH2_010223-RA	OG_124
TrH2_TrispH2_010523-RA	OG_8458
TrH2_TrispH2_011045-RA	OG_7972
TrH2_TrispH2_011048-RA	OG_2293
TrH2_TrispH2_010782-RA	OG_2293
TrH2_TrispH2_010792-RA	OG_6576
TrH2_TrispH2_010230-RA	OG_8522
TrH2_TrispH2_010238-RA	OG_8613
TrH2_TrispH2_010240-RA	OG_8370
TrH2_TrispH2_010570-RA	OG_1022
TrH2_TrispH2_010885-RA	OG_2954
TrH2_TrispH2_010892-RA	OG_749
TrH2_TrispH2_010399-RA	OG_2293
TrH2_TrispH2_010761-RA	OG_341
TrH2_TrispH2_010723-RA	OG_155
TrH2_TrispH2_010285-RA	OG_11934
TrH2_TrispH2_010435-RA	OG_804
TrH2_TrispH2_010065-RA	OG_4263
TrH2_TrispH2_009952-RA	OG_6362
TrH2_TrispH2_010841-RA	OG_7709
TrH2_TrispH2_010254-RA	OG_2774
TrH2_TrispH2_009461-RA	OG_3740
TrH2_TrispH2_010836-RA	OG_155
TrH2_TrispH2_010602-RA	OG_4271
TrH2_TrispH2_011168-RA	OG_11762
TrH2_TrispH2_011175-RA	OG_870
TrH2_hyp_clust5245.t1	OG_11642
TrH2_TrispH2_011386-RA	OG_10435
TrH2_TrispH2_011307-RA	OG_802
TrH2_TrispH2_010138-RA	OG_693
TrH2_TrispH2_010970-RA	OG_12155
TrH2_TrispH2_011416-RA	OG_2985
TrH2_TrispH2_011084-RA	OG_7983
TrH2_TrispH2_010821-RA	OG_6612
TrH2_TrispH2_010712-RA	OG_3739
TrH2_TrispH2_011116-RA	OG_693
TrH2_TrispH2_011090-RA	OG_341
TrH2_TrispH2_011376-RA	OG_2777
TrH2_TrispH2_010534-RA	OG_9996
TrH2_TrispH2_010681-RA	OG_2559
TrH2_TrispH2_010919-RA	OG_7294
TrH2_TrispH2_010922-RA	OG_7293
TrH2_TrispH2_010806-RA	OG_11198
TrH2_TrispH2_010807-RA	OG_11197
TrH2_TrispH2_010924-RA	OG_9160
TrH2_TrispH2_011295-RA	OG_5144
TrH2_TrispH2_011413-RA	OG_870
TrH2_TrispH2_011257-RA	OG_12072
TrH2_TrispH2_011772-RA	OG_3189
TrH2_TrispH2_011487-RA	OG_8484
TrH2_TrispH2_011535-RA	OG_11729
TrH2_TrispH2_010944-RA	OG_200
TrH2_TrispH2_011980-RA	OG_5005
TrH2_TrispH2_011981-RA	OG_5005
TrH2_TrispH2_010797-RA	OG_437
TrH2_TrispH2_011343-RA	OG_190
TrH2_TrispH2_011527-RA	OG_6038
TrH2_TrispH2_011556-RA	OG_8410
TrH2_TrispH2_011557-RA	OG_7998
TrH2_TrispH2_011346-RA	OG_870
TrH2_TrispH2_011290-RA	OG_7337
TrH2_TrispH2_011294-RA	OG_2293
TrH2_TrispH2_010880-RA	OG_5782
TrH2_TrispH2_011811-RA	OG_4830
TrH2_TrispH2_011812-RA	OG_4830
TrH2_TrispH2_011813-RA	OG_4830
TrH2_TrispH2_011814-RA	OG_4830
TrH2_TrispH2_011438-RA	OG_1641
TrH2_TrispH2_011546-RA	OG_11785
TrH2_TrispH2_011547-RA	OG_11786
TrH2_TrispH2_011411-RA	OG_2275
TrH2_TrispH2_011587-RA	OG_3253
TrH2_TrispH2_011220-RA	OG_6422
TrH2_TrispH2_011221-RA	OG_6422
TrH2_TrispH2_011580-RA	OG_693
TrH2_TrispH2_011427-RA	OG_7549
TrH2_TrispH2_011704-RA	OG_4333
TrH2_TrispH2_011898-RA	OG_4259
TrH2_TrispH2_011552-RA	OG_4199
TrH2_TrispH2_011431-RA	OG_4245
TrH2_TrispH2_011685-RA	OG_2234
TrH2_TrispH2_011719-RA	OG_11194
TrH2_TrispH2_011720-RA	OG_11195
TrH2_TrispH2_012131-RA	OG_11870
TrH2_TrispH2_011920-RA	OG_11818
TrH2_TrispH2_011655-RA	OG_11870
TrH2_TrispH2_012183-RA	OG_4586
TrH2_TrispH2_011927-RA	OG_12032
TrH2_TrispH2_011893-RA	OG_3636
TrH2_TrispH2_011841-RA	OG_124
TrH2_TrispH2_011840-RA	OG_11951
TrH2_TrispH2_011751-RA	OG_8415
TrH2_TrispH2_011752-RA	OG_8046
TrH2_TrispH2_011839-RA	OG_1092
TrH2_TrispH2_011982-RA	OG_11748
TrH2_TrispH2_012005-RA	OG_11870
TrH2_TrispH2_012159-RA	OG_2874
TrH2_TrispH2_012040-RA	OG_11870
TrH2_TrispH2_011753-RA	OG_8415
TrH2_TrispH2_012225-RA	OG_4830
TrH2_TrispH2_012006-RA	OG_11197
TrH2_TrispH2_012214-RA	OG_2874
TrH2_TrispH2_012039-RA	OG_12163
TrH2_TrispH2_012100-RA	OG_693
