gene	orthogroup
HoiH23_PlH23_011449-RA	OG_11948
HoiH23_PlH23_010481-RA	OG_2313
HoiH23_PlH23_010884-RA	OG_4209
HoiH23_PlH23_004726-RA	OG_2524
HoiH23_PlH23_004748-RA	OG_4238
HoiH23_PlH23_010494-RA	OG_6422
HoiH23_PlH23_011060-RA	OG_4200
HoiH23_PlH23_010708-RA	OG_10133
HoiH23_PlH23_003915-RA	OG_7345
HoiH23_PlH23_003937-RA	OG_4173
HoiH23_PlH23_003927-RA	OG_7347
HoiH23_PlH23_003935-RA	OG_4173
HoiH23_PlH23_010597-RA	OG_4260
HoiH23_PlH23_010741-RA	OG_4452
HoiH23_PlH23_003443-RA	OG_11007
HoiH23_PlH23_011581-RA	OG_4794
HoiH23_PlH23_003656-RA	OG_2755
HoiH23_PlH23_003673-RA	OG_5717
HoiH23_PlH23_003664-RA	OG_4242
HoiH23_PlH23_011144-RA	OG_693
HoiH23_PlH23_011145-RA	OG_693
HoiH23_PlH23_010942-RA	OG_4091
HoiH23_PlH23_010327-RA	OG_2341
HoiH23_PlH23_005261-RA	OG_4033
HoiH23_PlH23_005274-RA	OG_1638
HoiH23_PlH23_005283-RA	OG_1769
HoiH23_PlH23_010565-RA	OG_6479
HoiH23_PlH23_010476-RA	OG_11515
HoiH23_PlH23_010521-RA	OG_7376
HoiH23_PlH23_004496-RA	OG_11810
HoiH23_PlH23_004506-RA	OG_2954
HoiH23_PlH23_004518-RA	OG_11196
HoiH23_PlH23_004521-RA	OG_751
HoiH23_PlH23_001260-RA	OG_4880
HoiH23_PlH23_001242-RA	OG_3047
HoiH23_PlH23_001259-RA	OG_8572
HoiH23_PlH23_001264-RA	OG_3504
HoiH23_PlH23_001268-RA	OG_4459
HoiH23_PlH23_003481-RA	OG_8613
HoiH23_PlH23_003483-RA	OG_8370
HoiH23_PlH23_003488-RA	OG_8522
HoiH23_PlH23_003456-RA	OG_2469
HoiH23_PlH23_003482-RA	OG_8370
HoiH23_PlH23_010506-RA	OG_2672
HoiH23_PlH23_004107-RA	OG_7645
HoiH23_PlH23_004106-RA	OG_1001
HoiH23_PlH23_004108-RA	OG_1092
HoiH23_PlH23_006603-RA	OG_12102
HoiH23_PlH23_006616-RA	OG_5176
HoiH23_PlH23_006618-RA	OG_5176
HoiH23_PlH23_006606-RA	OG_802
HoiH23_PlH23_006611-RA	OG_2559
HoiH23_PlH23_006623-RA	OG_3094
HoiH23_PlH23_011478-RA	OG_4233
HoiH23_PlH23_011479-RA	OG_4233
HoiH23_PlH23_010970-RA	OG_11635
HoiH23_PlH23_011119-RA	OG_11453
HoiH23_PlH23_011121-RA	OG_2771
HoiH23_PlH23_011120-RA	OG_1427
HoiH23_PlH23_011333-RA	OG_7379
HoiH23_PlH23_007689-RA	OG_882
HoiH23_PlH23_007692-RA	OG_10696
HoiH23_PlH23_007705-RA	OG_4393
HoiH23_PlH23_007710-RA	OG_884
HoiH23_PlH23_010992-RA	OG_7538
HoiH23_PlH23_005848-RA	OG_9596
HoiH23_PlH23_011250-RA	OG_4263
HoiH23_PlH23_010969-RA	OG_11089
HoiH23_PlH23_005220-RA	OG_405
HoiH23_PlH23_005240-RA	OG_7616
HoiH23_PlH23_010861-RA	OG_4785
HoiH23_PlH23_003222-RA	OG_6678
HoiH23_PlH23_011806-RA	OG_3045
HoiH23_PlH23_011596-RA	OG_8415
HoiH23_PlH23_011957-RA	OG_4333
HoiH23_PlH23_003839-RA	OG_693
HoiH23_PlH23_003840-RA	OG_693
HoiH23_PlH23_003833-RA	OG_1769
HoiH23_PlH23_011312-RA	OG_693
HoiH23_PlH23_011313-RA	OG_693
HoiH23_PlH23_006549-RA	OG_802
HoiH23_PlH23_006555-RA	OG_9635
HoiH23_PlH23_006564-RA	OG_3650
HoiH23_PlH23_006569-RA	OG_4152
HoiH23_PlH23_006571-RA	OG_2389
HoiH23_PlH23_011665-RA	OG_7777
HoiH23_PlH23_011666-RA	OG_2469
HoiH23_PlH23_011477-RA	OG_4245
HoiH23_PlH23_002341-RA	OG_7337
HoiH23_PlH23_002321-RA	OG_190
HoiH23_PlH23_002322-RA	OG_2403
HoiH23_PlH23_002328-RA	OG_4199
HoiH23_PlH23_002340-RA	OG_7998
HoiH23_PlH23_002344-RA	OG_2293
HoiH23_PlH23_002345-RA	OG_2293
HoiH23_PlH23_002361-RA	OG_9447
HoiH23_PlH23_002365-RA	OG_3260
HoiH23_PlH23_002385-RA	OG_7341
HoiH23_PlH23_002397-RA	OG_11588
HoiH23_PlH23_011462-RA	OG_11585
HoiH23_PlH23_002609-RA	OG_9850
HoiH23_PlH23_002627-RA	OG_1208
HoiH23_PlH23_002645-RA	OG_3362
HoiH23_PlH23_011014-RA	OG_3231
HoiH23_PlH23_011029-RA	OG_6932
HoiH23_PlH23_011028-RA	OG_6933
HoiH23_PlH23_004789-RA	OG_3189
HoiH23_PlH23_004764-RA	OG_10240
HoiH23_PlH23_004770-RA	OG_10240
HoiH23_PlH23_003849-RA	OG_717
HoiH23_PlH23_003854-RA	OG_1769
HoiH23_PlH23_011243-RA	OG_980
HoiH23_PlH23_011242-RA	OG_804
HoiH23_PlH23_003281-RA	OG_3059
HoiH23_PlH23_003284-RA	OG_155
HoiH23_PlH23_002992-RA	OG_9678
HoiH23_PlH23_011659-RA	OG_1444
HoiH23_PlH23_011971-RA	OG_802
HoiH23_PlH23_005918-RA	OG_3404
HoiH23_PlH23_005928-RA	OG_4827
HoiH23_PlH23_005930-RA	OG_3080
HoiH23_PlH23_005936-RA	OG_4461
HoiH23_PlH23_004202-RA	OG_11592
HoiH23_PlH23_004203-RA	OG_6339
HoiH23_PlH23_003715-RA	OG_8387
HoiH23_PlH23_011703-RA	OG_5065
HoiH23_PlH23_004653-RA	OG_11200
HoiH23_PlH23_000611-RA	OG_4373
HoiH23_PlH23_000654-RA	OG_8538
HoiH23_PlH23_000692-RA	OG_3275
HoiH23_PlH23_000605-RA	OG_8368
HoiH23_PlH23_000647-RA	OG_566
HoiH23_PlH23_003872-RA	OG_4245
HoiH23_PlH23_011225-RA	OG_8392
HoiH23_PlH23_011941-RA	OG_4580
HoiH23_PlH23_003571-RA	OG_15
HoiH23_PlH23_003590-RA	OG_3771
HoiH23_PlH23_011821-RA	OG_2469
HoiH23_PlH23_011139-RA	OG_2040
HoiH23_PlH23_004804-RA	OG_9318
HoiH23_PlH23_011836-RA	OG_3636
HoiH23_PlH23_005744-RA	OG_7406
HoiH23_PlH23_005750-RA	OG_9739
HoiH23_PlH23_005756-RA	OG_5405
HoiH23_PlH23_005742-RA	OG_7405
HoiH23_PlH23_005743-RA	OG_11729
HoiH23_PlH23_005757-RA	OG_1802
HoiH23_PlH23_006071-RA	OG_10869
HoiH23_PlH23_006072-RA	OG_10869
HoiH23_PlH23_006085-RA	OG_5144
HoiH23_PlH23_006081-RA	OG_11603
HoiH23_PlH23_006086-RA	OG_10567
HoiH23_PlH23_004381-RA	OG_2457
HoiH23_PlH23_003678-RA	OG_10379
HoiH23_PlH23_011791-RA	OG_1769
HoiH23_PlH23_004935-RA	OG_922
HoiH23_PlH23_004937-RA	OG_4439
HoiH23_PlH23_004942-RA	OG_4081
HoiH23_PlH23_004900-RA	OG_3145
HoiH23_PlH23_011922-RA	OG_4433
HoiH23_PlH23_005053-RA	OG_8493
HoiH23_PlH23_005055-RA	OG_302
HoiH23_PlH23_005062-RA	OG_6724
HoiH23_PlH23_001356-RA	OG_7835
HoiH23_PlH23_001359-RA	OG_10587
HoiH23_PlH23_001366-RA	OG_2293
HoiH23_PlH23_001376-RA	OG_290
HoiH23_PlH23_001390-RA	OG_3812
HoiH23_PlH23_001387-RA	OG_7838
HoiH23_PlH23_001394-RA	OG_1977
HoiH23_PlH23_006441-RA	OG_7421
HoiH23_PlH23_006433-RA	OG_4479
HoiH23_PlH23_006438-RA	OG_6739
HoiH23_PlH23_003608-RA	OG_11604
HoiH23_PlH23_003633-RA	OG_872
HoiH23_PlH23_003635-RA	OG_4407
HoiH23_PlH23_003636-RA	OG_4206
HoiH23_PlH23_007626-RA	OG_2469
HoiH23_PlH23_007620-RA	OG_11445
HoiH23_PlH23_007630-RA	OG_2469
HoiH23_PlH23_007634-RA	OG_4453
HoiH23_PlH23_007642-RA	OG_12037
HoiH23_PlH23_004052-RA	OG_3987
HoiH23_PlH23_004030-RA	OG_1001
HoiH23_PlH23_011884-RA	OG_11785
HoiH23_PlH23_007215-RA	OG_4586
HoiH23_PlH23_011400-RA	OG_7631
HoiH23_PlH23_005690-RA	OG_4779
HoiH23_PlH23_005704-RA	OG_3671
HoiH23_PlH23_011750-RA	OG_5242
HoiH23_PlH23_005065-RA	OG_2461
HoiH23_PlH23_005068-RA	OG_4223
HoiH23_PlH23_005064-RA	OG_7428
HoiH23_PlH23_005075-RA	OG_2353
HoiH23_PlH23_011546-RA	OG_11752
HoiH23_PlH23_005456-RA	OG_2678
HoiH23_PlH23_005435-RA	OG_867
HoiH23_PlH23_004156-RA	OG_1092
