	Tadh_epithelia_dorsal	Tadh_epithelia_gland_like	Tadh_epithelia_unknown_1	Tadh_epithelia_unknown_2	Tadh_epithelia_unknown_3	Tadh_epithelia_ventral	Tadh_fibre	Tadh_gland_1	Tadh_lipophil	Tadh_peptidergic_alpha	Tadh_peptidergic_beta	Tadh_peptidergic_delta	Tadh_peptidergic_epsilon	Tadh_peptidergic_eta	Tadh_peptidergic_gamma	Tadh_peptidergic_gamma_like	Tadh_peptidergic_iota	Tadh_peptidergic_kappa	Tadh_peptidergic_lambda	Tadh_peptidergic_mu	Tadh_peptidergic_mu_like	Tadh_peptidergic_nu	Tadh_peptidergic_omicron	Tadh_peptidergic_progenitors	Tadh_peptidergic_theta	Tadh_peptidergic_zeta	Tadh_trans_epithelia_dorsal_ventral	Tadh_trans_fibre_gland	Tadh_trans_gland_epithelia	Tadh_trans_lipophil_1_epithelia	Tadh_trans_lipophil_1_gland	Tadh_unknown_2.1	Tadh_unknown_2.2	TrH2_epithelia_dorsal	TrH2_epithelia_dorsal_like	TrH2_epithelia_gland_like	TrH2_epithelia_unknown_1	TrH2_epithelia_ventral	TrH2_fibre	TrH2_gland_1	TrH2_lipophil	TrH2_peptidergic_alpha	TrH2_peptidergic_beta	TrH2_peptidergic_delta	TrH2_peptidergic_epsilon	TrH2_peptidergic_eta	TrH2_peptidergic_gamma	TrH2_peptidergic_gamma_like	TrH2_peptidergic_iota	TrH2_peptidergic_iota_like	TrH2_peptidergic_kappa	TrH2_peptidergic_lambda	TrH2_peptidergic_mu	TrH2_peptidergic_mu_like	TrH2_peptidergic_nu	TrH2_peptidergic_omicron	TrH2_peptidergic_progenitors	TrH2_peptidergic_theta	TrH2_peptidergic_zeta	TrH2_trans_epithelia_dorsal_ventral	TrH2_trans_epithelia_ventral_peptidergic	TrH2_trans_fibre_epithelia	TrH2_trans_fibre_gland	TrH2_trans_lipophil_1_epithelia	TrH2_trans_lipophil_1_fibre	TrH2_trans_lipophil_1_gland	TrH2_unknown_1	TrH2_unknown_2.1	TrH2_unknown_2.2	TrH2_unknown_2.3	TrH2_unknown_2.4	Hhon_epithelia_dorsal	Hhon_epithelia_gland_like	Hhon_epithelia_unknown	Hhon_epithelia_ventral	Hhon_fibre	Hhon_gland_1	Hhon_gland_1_like	Hhon_lipophil_1	Hhon_lipophil_2	Hhon_peptidergic_alpha	Hhon_peptidergic_beta	Hhon_peptidergic_delta	Hhon_peptidergic_epsilon	Hhon_peptidergic_epsilon_like	Hhon_peptidergic_eta	Hhon_peptidergic_gamma	Hhon_peptidergic_gamma_like	Hhon_peptidergic_iota	Hhon_peptidergic_iota_like	Hhon_peptidergic_kappa	Hhon_peptidergic_lambda	Hhon_peptidergic_mu	Hhon_peptidergic_mu_like	Hhon_peptidergic_omicron	Hhon_peptidergic_other_1	Hhon_peptidergic_other_2	Hhon_peptidergic_progenitors	Hhon_peptidergic_theta	Hhon_peptidergic_theta_like	Hhon_peptidergic_zeta	Hhon_trans_epithelia_dorsal_ventral	Hhon_trans_fibre_gland	Hhon_trans_gland_epithelia_dorsal	Hhon_trans_gland_epithelia_ventral	Hhon_trans_lipophil_1_epithelia	Hhon_trans_lipophil_1_gland	Hhon_trans_lipophil_2_epithelia	Hhon_unknown_1	HoiH23_epithelia_dorsal	HoiH23_epithelia_gland_like	HoiH23_epithelia_unknown	HoiH23_epithelia_ventral	HoiH23_fibre_1	HoiH23_fibre_2	HoiH23_gland_1	HoiH23_lipophil_1	HoiH23_lipophil_2	HoiH23_peptidergic_alpha	HoiH23_peptidergic_beta	HoiH23_peptidergic_epsilon	HoiH23_peptidergic_eta	HoiH23_peptidergic_gamma	HoiH23_peptidergic_gamma_like	HoiH23_peptidergic_iota	HoiH23_peptidergic_kappa	HoiH23_peptidergic_lambda	HoiH23_peptidergic_mu	HoiH23_peptidergic_mu_like	HoiH23_peptidergic_nu	HoiH23_peptidergic_progenitors	HoiH23_peptidergic_theta	HoiH23_peptidergic_zeta	HoiH23_peptidergic_zeta_like	HoiH23_trans_fibre_gland	HoiH23_trans_gland_epithelia_dorsal	HoiH23_trans_gland_epithelia_ventral	HoiH23_trans_lipophil_1_epithelia	HoiH23_trans_lipophil_1_fibre	HoiH23_trans_lipophil_1_gland	HoiH23_trans_lipophil_1_lipophil_2	HoiH23_trans_lipophil_2_epithelia	HoiH23_trans_lipophil_2_gland	HoiH23_unknown_1
Tadh_trans_epithelia_dorsal_ventral	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.791413897295653	0.1184604604787079	0.014050031059505644	0.0	0.9335945862334091	0.2604287321137747	0.0239513687681054	0.0037191364894861496	0.0	0.01505907479651341	0.0	0.0	0.0	0.0	0.00967663905434208	0.0	0.0	0.0	0.013436890102006114	0.0	0.0	0.0	0.0	0.07086135360549557	0.0	0.0	0.6824718322478276	0.11503102817622612	0.0016953506446722138	0.0	0.00030817265415269675	0.0	0.0	0.0	0.0	0.002568259937119507	0.0005663888915244575	0.0013827619145923668	0.6188878179745239	0.011608356386597693	0.04087947243211023	0.9324888676368381	0.0	0.008918268727546698	0.1001055245836653	0.00487007280208708	0.0	0.0	0.01737940983368624	0.0	0.0	0.0	0.0	0.0	0.005173943443637723	0.00039763526303284466	0.0	0.0	0.0112937302058904	0.0	0.0	0.0	0.0	0.0	0.0022646722242136673	0.0	0.0	0.0	0.20762609961710732	0.0	0.0	0.0	0.0	0.0	0.007558128346179489	0.0	0.7831142864169656	0.27276528273702433	0.43750195148417836	0.8754017613809326	0.0038083567101502135	0.0	0.008781320942524675	0.0025466554985189137	0.010318706748600491	0.000127302149943037	0.018346219139619407	0.0	0.0	0.011448997840677537	0.08145270347119088	0.0	0.0	0.00535944261436171	0.006739889917180351	0.0	0.0	0.0032862261370326436	0.0026931626871412565	0.0	0.010149894986263407	0.0	0.0039982312463562285	0.00424785895046368	0.0	0.0	0.0	0.0012182593938167164	0.08137849108072384	0.0	0.006556972288290974
Tadh_trans_fibre_gland	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012261792866079941	0.0153557000025464	0.0	0.0	0.015294468273630187	0.9890635796040568	0.008458442200363334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003639314296497303	0.0002714043035495318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026967973341452504	0.0	0.06703031837483578	0.10148143771001963	0.0	0.0302151974860358	0.00035486256813854994	0.002177472685446555	0.0	0.0	0.0	0.0004990567258183152	0.0018603956189752063	0.0	0.0	0.0	0.9750088010505671	0.008673817813415955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18280527726981258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009264036509514951	0.003444317434095554	0.0	0.9560266876815717	0.1177967960391526	0.010539849907827702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06908216177685607	0.0	0.00032347676667584635	0.0	0.0038708102465730074	0.009466373185796703	0.0	0.00038223972342021006	0.0015888985596373998	0.000970355216239692
Tadh_trans_gland_epithelia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05668544859483059	0.01912298216853391	0.07008698203093308	0.0011093704457860744	0.06278840263284112	0.000367190517555773	0.9666248251461182	0.0	0.0	0.03805642774126686	0.0	0.0	0.0	0.0	0.0	0.0	0.008760103266733217	0.0	0.0	0.0	0.003291471135862361	0.0	0.0	0.0	0.0	0.0	0.0006608077487983348	0.0	0.0	0.028976106899161108	0.0	0.0	0.01072050998443713	0.0	0.0	0.0	0.0	0.0	0.03452362290555737	0.04398465070228898	0.030358942830498267	0.006526901679304637	0.00046136253513267883	0.9659550323735435	0.008852019507611449	0.0	0.0	0.0	0.03138744694868545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018675977751372091	0.004134300794664637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010538503975374657	0.009844160860295256	0.028917761497842344	0.07839906043181682	0.0	0.004949856775377561	0.0031735877435421604	0.0	0.03938964026946634	0.02799583280647496	0.02404261852215584	0.0	0.0004903172044544716	0.0	0.9603524687177387	0.0	0.0	0.0	0.032632380027151235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004629839144497784	0.0	0.0	0.0	0.0055932444303572245	0.005490827515364364	0.07026820821711087	0.0	0.0017010525629996198	0.0022886381991025864	0.0	0.000947645397268357	0.004696577161253742	0.0
Tadh_trans_lipophil_1_epithelia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04192083763515269	0.016903450233764966	0.0	0.08987326437604634	0.0004481964713007938	0.00041603004040844754	0.6662899943936544	0.0	0.0	0.0	0.0	0.0	0.0	0.009592347120286155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010718382962695765	0.0021376010102319588	0.0	0.0	0.07858425625026083	0.0005821399813159007	0.000590993913970563	0.0	0.0	0.0	0.0	0.0	0.00024363603923321643	0.02549602803007036	0.0	0.10093169034905002	0.0	0.0006292449976248722	0.0	0.5693496578526333	0.00032308401926519844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004939002906534833	0.0	0.0	0.0	0.0	0.03531360208036555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004208847736606548	0.0	0.0	0.0	0.042592951029533865	0.0009763224336128875	0.0	0.0	0.0	0.01399929928313872	0.01067616913630114	0.09153004774012778	0.0	0.0	0.0	0.6014219695531091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050928734786228735	0.03920782786133591	0.0	0.0034347584123461004	0.0043178553531582975	0.011085308371680114	0.0004307081085496235	0.0
Tadh_trans_lipophil_1_gland	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008939289853562338	0.0	0.0011116323845710816	0.005203579449974299	0.00320226737527491	0.19011397357378135	0.9145680348272471	0.0	0.0	0.0	0.0	0.0	0.008206276667605157	0.03279725575934327	0.0	0.027034772092493907	0.0	0.0	0.0	0.0008538902713339277	0.0	0.0	0.0	0.0	0.0	0.0012293643847196968	0.0	0.0	0.0010775060344164436	0.021355506471509387	0.003624964074009708	0.40111684307792367	0.0	0.0	0.0	0.0	0.0	0.0	0.0012793087811750778	0.00570376110100518	0.005419951666076941	0.00818239993333802	0.3237995284125852	0.00853065008894021	0.8467736200888041	0.023748927352764567	0.0	0.0	0.0	0.0	0.0	0.0	0.006963134256029214	0.03968456710296936	0.0	0.0	0.0	0.0	0.0	0.021191757620748552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003181804460916385	0.0	0.0009342186985245417	0.0022016624584786275	0.0017669563510636214	0.22568193403188205	0.01346280329424884	0.0	0.0	0.0010012057013265366	0.006958344576150104	0.00021186890702801486	0.0022607556123131704	0.0	0.26468382263717244	0.8530495409671909	0.0	0.0	0.0	0.0	0.0	0.00028145235430167867	0.012162551155740796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004225268077991945	0.0008625409996716089	0.0017365036510148205	0.02444677216499984	0.01005910784785198	0.004035343880351731	0.6971443747844273	0.0010449664719518453	0.0021138733431217737	0.0	0.0
Tadh_unknown_2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004964586577051405	0.0	0.0	0.0	0.004036318526903976	0.010260579396345455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9885192980278708	0.012772866642623905	0.2028834524758198	0.829936085996166	0.012305433027590976	0.01991964841988859	0.0002375028309042686	0.07714754275890162	0.0	0.0009738875106775555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0453989711648386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026447092916423217	0.0	0.0	0.0	0.0	0.0	0.0	0.012658922943584783	0.013951478588464695	0.0846069203493633	0.0066721830604682605	0.0034606105321689654	0.0009210333134246828	0.0	0.013146407689385752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006949449900128052	0.0	0.0	0.00029537377665931936	0.0	0.0	0.0005528696910545687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tadh_unknown_2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00998087996931618	0.009984191646299235	0.008923038898308401	0.0	0.0	0.015388098901005703	0.006777223600094473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039613213022045866	0.9980784115285578	0.0001259936828268814	0.012990037032897472	0.015195694804760275	0.08991121683778464	0.016012292669259614	0.1719261727017064	0.0	0.024839054182930167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004734523110816127	0.0	0.0	0.0	0.0028780903203695124	0.0	0.0	0.0	0.0	0.0	0.0024694908387793923	0.19139943443237858	0.00829082735612196	0.16013779244779097	0.0	0.00340824616899369	0.004489836821744725	0.0	0.41571144428125034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003687574550588317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_epithelia_dorsal	0.9994247199657493	0.0005641936904856338	0.0003626097710211308	0.0008800576758719878	0.10873198884093445	0.19978418262424374	0.04120627019821238	0.07773330582103918	0.0	0.0	0.04151220260707423	0.0	0.0066048439566082015	0.0	0.009916629696105517	0.0	0.04349860875152746	0.0	0.014192253793401149	0.0	0.008484115264493962	0.0	0.00986065164487921	0.004175733325816812	0.0	0.019168739479990687	0.791413897295653	0.012261792866079941	0.05668544859483059	0.0	0.0	0.004964586577051405	0.00998087996931618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9808419098102584	0.03712362660374318	0.05069797915813825	0.2772281951032525	0.04925519087772243	0.12695641688878773	0.7622794795839059	0.0	0.0	0.0	0.04787198759304204	0.0	0.0007193846315503582	0.007687215341905224	0.0	0.018736559374338727	0.028009152915403252	0.005791640039446713	0.0005000939150104724	0.0	0.012797848898160836	0.0008493672828096416	0.008024160182040578	0.008913143333267579	0.0	0.0	0.0006174778062865456	0.00045679541637194736	0.0	0.019891084930906845	0.8466300590751834	0.006886133342086544	0.0009345706138664105	0.0038815717173435577	0.0	0.0	0.0677529975096732	0.0	0.9717887843005404	0.0753349979208767	0.4954215404586273	0.15292939596093424	0.046466464853192	0.00041792618667025087	0.13986022686094188	0.0	0.0006729912371465209	0.0	0.051059977974975676	0.00877179528584778	0.0	0.01742126059257472	0.0167806024817419	0.0	0.0	0.012434390943266508	0.004666009150173231	0.0	0.0	0.0009700091393234605	0.0010800056563183827	0.01995948596659275	0.08323805779653794	0.006595205416929	0.1268831459912751	0.002922099785371059	0.0	0.0	0.0015638700084071278	0.0	0.04832680728450857	0.002825958819921038	0.0011154434373421853
TrH2_epithelia_dorsal_like	0.99863029587799	0.0029119158141105695	0.0005186468809482093	0.0022265001115633056	0.16835178094859374	0.02553265011687615	0.209933020546539	0.024904490817804555	0.44726199848455694	0.0	0.00866807901579612	0.0066736757990224745	0.0	0.016504701271932886	0.0	0.007811465348123209	0.006961680057105134	0.00990686039870513	0.02890277405358113	0.0	0.00035364484822589606	0.0	0.019023389736102254	0.003729856746330718	0.008409212229485291	0.08629529039253847	0.1184604604787079	0.0153557000025464	0.01912298216853391	0.04192083763515269	0.008939289853562338	0.0	0.009984191646299235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8011377964195401	0.017026260393057473	0.056642041702837154	0.08622780716420478	0.2362601504143848	0.040186809657066266	0.6390545804721779	0.26885194993898276	0.9381282251823257	0.0	0.011432423436731268	0.007452332403641526	0.00019180830695137699	0.0	0.019383662930501484	0.0	0.0	0.0021067979369128013	0.0	0.0	0.0557390786526938	0.0	0.0	0.016782871814904537	0.0	0.0001864591828518851	0.00014323639691790749	0.00020755598427985435	0.009032661693173183	0.1185842427252917	0.09840093846089144	0.008550785726653092	0.05571306000425637	0.00018849358787962944	0.0025886795065623537	0.0	0.8967491929679126	0.024509329256556536	0.8434097762190724	0.047114266767470256	0.1820820400498328	0.0008280541738299704	0.2030565559877154	0.0	0.03692737152477313	0.22961337336144316	0.9594678095792948	0.0	0.01110452659635531	0.0	0.00030664170660614433	0.005095930636822854	0.007267824793117308	0.0	0.0065962940371681105	0.020561965660183062	0.0013874421395228518	0.0	0.0	0.0	0.0011060095180610303	0.1063654757636904	0.06066021642057524	0.0017770937571719501	0.027837669643520403	0.0026404799798523293	0.004248148000554222	0.012448390373763482	0.008097286789517648	0.14173027019618234	0.9418738214340452	0.33711428037919716	0.02244047660819784
TrH2_epithelia_gland_like	0.0034734627725838962	0.9967217862191071	0.0035345443909396727	0.9839277059574385	0.019194045990618913	0.956108055834252	0.00987197858187837	0.2004627716721315	0.0	0.023844860250065353	0.008834701127636232	0.0	0.00997347191535492	0.014337638341132766	0.0	0.0	0.0	0.0	0.004038215075858827	0.0	0.03015196431673837	0.007961794318009877	0.0	0.004015019412331684	0.0	0.0	0.014050031059505644	0.0	0.07008698203093308	0.016903450233764966	0.0	0.0	0.008923038898308401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020593325377013093	0.8750051227125162	0.9076806280043774	0.8230644458520207	0.009733576653983653	0.4766475678904752	0.0	0.0	0.0	0.02637789963755651	0.007636670128316708	0.0	0.0003487221446700984	0.0	0.016074109119172328	0.0	0.0	0.012640634302910451	0.001478163155092931	0.0	0.008039711555093528	0.00048282460722737274	0.0035132705913306474	0.0	0.0	0.015560585606624029	0.007044706911776086	0.0	0.0	0.009854439515547559	0.08055640647661387	0.0	0.008936563983921746	0.019973155871199667	0.0004304994469250376	0.0005541247101894621	0.008339814781092539	0.01775520027573878	0.01740653191225374	0.9265266755447306	0.7504968821546039	0.9212619096218562	0.009800435779845382	0.0	0.4908241835401032	0.0	0.0	0.0284889190234084	0.008069484640297296	0.0	0.01476764714913259	0.0	0.0	0.0	0.003786931069958828	0.004435948837572009	0.0	0.006157348667955743	0.0	0.013959482981523075	0.0	0.009424402397185151	0.0017596879773975657	0.0	0.030503083925141478	0.04058693674611552	0.009040170829540181	0.0	0.0010873944072398007	0.0	0.002347335965080661	0.0012966159757113384	0.012541401498466654
TrH2_epithelia_unknown_1	0.0022653891187754695	0.001097051789851234	0.869269411096736	0.018996010464246593	0.01495886976027864	0.004273118200743732	0.0	0.0	0.0	0.0	0.04126443227669026	0.007396901174934335	0.0067454137466832235	0.0	0.0	0.017589230213536696	0.0	0.0	0.0	0.021239631192581043	0.0	0.0	0.0	0.0011493825458816645	0.0	0.0	0.0	0.0	0.0011093704457860744	0.0	0.0011116323845710816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002641350722830497	0.0	0.7556370563698331	0.011960175579149798	0.0	0.0008125558709344018	0.0	0.0	0.0	0.0	0.036471224037723224	0.0	0.0007323161419971525	0.0	0.0	0.0	0.014311857673041306	0.006107498739600855	0.0	0.0	0.0	0.02169288737994755	0.0	0.0	0.0	0.021504009363521905	0.00026805392871790665	0.0	0.0	0.0	0.00114194488670931	0.0	0.0	0.0	0.0	0.0	0.0011120588646264132	0.0	0.0	0.0	0.8187939760998861	0.001674146337965093	0.0	0.0	0.0	0.0	0.0	0.0	0.04528409361837987	0.008518778247897556	0.0	0.0	0.0	0.0	0.0	0.0	0.020833594791058847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037780203433454063	0.0	0.0	0.0	0.0	0.013887517868450987	0.0	0.0
TrH2_epithelia_ventral	0.14493626409701293	0.33448353956208193	0.03106455104482906	0.9958789977654231	0.9975539449508953	0.9984534616374148	0.031339298998083194	0.09830028853274739	0.023692697301719808	0.033497019534832397	0.04395487728194885	0.024056260601016004	0.009476242571422828	0.02798048888463105	0.0	0.01603509882531591	0.009592389075453386	0.0	0.010161374629262723	0.007757316214405514	0.02748924133400455	0.016758661974374353	0.008269963948735828	0.11370301656621391	0.00526031630360158	0.006637110770590189	0.9335945862334091	0.015294468273630187	0.06278840263284112	0.08987326437604634	0.005203579449974299	0.004036318526903976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11810761106592453	0.9315541152893565	0.9374001517339656	0.9913554209239026	0.04100083765456121	0.1591377602077607	0.01945469667490955	0.016481241450003715	0.05968287963558341	0.032034478078125	0.1065700090517254	0.024044354480854194	0.0	0.006401963294147751	0.028168418488437458	0.0	0.01250758043238186	0.02260112657784611	0.00087852083426467	0.0	0.03311363548786744	0.00660864861395912	0.027139119949832764	0.01340074881440069	0.0	0.045160116965933035	0.1590676955447787	0.0	0.02554104784502519	0.025032101898275174	0.7293854967097964	0.012911050339677238	0.000953767466879423	0.03596103238957059	0.008189162249042925	0.00044569612582045083	0.033518388371909014	0.00833259738341371	0.18272063685457965	0.6992157493520303	0.9617300351305871	0.9936229309730672	0.0378576099948105	0.045512128115101406	0.218575475032389	0.018877454823553734	0.06765329572841383	0.03372849247353601	0.0433933159906553	0.013001613465206847	0.015068525946510501	0.0065815176752723695	0.015161019964928569	0.009524218597222828	0.0	0.021997339422930164	0.011555947886086815	0.0	0.0	0.139370261961709	0.0	0.018881278583934312	0.04561543146910657	0.006809674129711127	0.0015235956156232013	0.20328507845912078	0.045279714468476374	0.0015702584157514317	0.0006549484816498249	0.0	0.13845309278889378	0.0011720158403676134	0.006649102786650592
TrH2_fibre	0.5065625211006236	0.04022307594694438	0.0	0.021057498794615787	0.19048678203398453	0.03654837791244943	0.9998022170616497	0.012566752645542752	0.1545332307962796	0.009321217084900982	0.028328210602154215	0.009742049996148468	0.0	0.007575685096702525	0.00987225462099341	0.041470430806198055	0.006092899565767743	0.0	0.0011225512553983455	0.0	0.018350011775168082	0.007131389626425282	0.0	0.002837362957523301	0.0	0.01899465609555052	0.2604287321137747	0.9890635796040568	0.000367190517555773	0.0004481964713007938	0.00320226737527491	0.010260579396345455	0.015388098901005703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13908387306559608	0.013649675151402354	0.009293955346956921	0.15941952058364803	0.9995279701377555	0.019261398700208373	0.0	0.14251886003237177	0.00043034063202957877	0.019000345548002267	0.02924642074828411	0.0	0.0	0.0	0.01461177683461588	0.027214239739275423	0.022778637069983163	0.008149170703877452	0.003916773620139757	0.0	0.0	0.0	0.02474440736964307	0.0	0.0	0.0075586235106332375	0.0006793421587445803	0.0	0.0	0.01973997569610912	0.0008185648001726986	0.4938707398412572	0.00019261212944761367	0.0	0.0	0.0009469269586055341	0.0004859362743180024	0.0	0.07920159890454069	0.42369120702006746	0.059594611207870476	0.027415711643884455	0.9994198500761836	0.8262407723263394	0.029723297859877713	0.1493026897502486	0.03240457531683031	0.01839263915141987	0.03044261216424622	0.001080840647838349	0.00838155368771638	0.04859195452785536	0.31742104526659726	0.0	0.0	0.0027247854126711004	0.014896991915038545	0.0	0.008642560637449339	0.0005360062588780301	0.005895572239471573	0.008837484539423299	0.0298205333036154	0.775989559952027	0.0	0.016957148473893655	0.0	0.36086434058424477	0.005603668052922119	0.0	0.011538405642542715	0.00031949194259933743	0.022055197234679913
