	Tadh_epithelia_dorsal	Tadh_epithelia_gland_like	Tadh_epithelia_unknown_1	Tadh_epithelia_unknown_2	Tadh_epithelia_unknown_3	Tadh_epithelia_ventral	Tadh_fibre	Tadh_gland_1	Tadh_lipophil	Tadh_peptidergic_alpha	Tadh_peptidergic_beta	Tadh_peptidergic_delta	Tadh_peptidergic_epsilon	Tadh_peptidergic_eta	Tadh_peptidergic_gamma	Tadh_peptidergic_gamma_like	Tadh_peptidergic_iota	Tadh_peptidergic_kappa	Tadh_peptidergic_lambda	Tadh_peptidergic_mu	Tadh_peptidergic_mu_like	Tadh_peptidergic_nu	Tadh_peptidergic_omicron	Tadh_peptidergic_progenitors	Tadh_peptidergic_theta	Tadh_peptidergic_zeta	Tadh_trans_epithelia_dorsal_ventral	Tadh_trans_fibre_gland	Tadh_trans_gland_epithelia	Tadh_trans_lipophil_1_epithelia	Tadh_trans_lipophil_1_gland	Tadh_unknown_2.1	Tadh_unknown_2.2	HoiH23_epithelia_dorsal	HoiH23_epithelia_gland_like	HoiH23_epithelia_unknown	HoiH23_epithelia_ventral	HoiH23_fibre_1	HoiH23_fibre_2	HoiH23_gland_1	HoiH23_lipophil_1	HoiH23_lipophil_2	HoiH23_peptidergic_alpha	HoiH23_peptidergic_beta	HoiH23_peptidergic_epsilon	HoiH23_peptidergic_eta	HoiH23_peptidergic_gamma	HoiH23_peptidergic_gamma_like	HoiH23_peptidergic_iota	HoiH23_peptidergic_kappa	HoiH23_peptidergic_lambda	HoiH23_peptidergic_mu	HoiH23_peptidergic_mu_like	HoiH23_peptidergic_nu	HoiH23_peptidergic_progenitors	HoiH23_peptidergic_theta	HoiH23_peptidergic_zeta	HoiH23_peptidergic_zeta_like	HoiH23_trans_fibre_gland	HoiH23_trans_gland_epithelia_dorsal	HoiH23_trans_gland_epithelia_ventral	HoiH23_trans_lipophil_1_epithelia	HoiH23_trans_lipophil_1_fibre	HoiH23_trans_lipophil_1_gland	HoiH23_trans_lipophil_1_lipophil_2	HoiH23_trans_lipophil_2_epithelia	HoiH23_trans_lipophil_2_gland	HoiH23_unknown_1
HoiH23_epithelia_dorsal	0.9979175915068252	0.0013502126851902719	0.0	0.003094161824467889	0.03320162344960999	0.09265935722742567	0.0	0.016903706826269498	0.0	0.009866174643127484	0.0	0.0003069568847869789	0.0	0.0	0.000279168002422199	0.0	0.021325172375621513	0.028274952271982408	0.008285636610676082	0.0	0.0	0.00044626467323060135	0.0	0.0002788181368904408	0.0	0.0	0.7224314002365998	0.0	0.039748859340739705	0.0	0.0008768643068020386	0.011478260138421917	0.010121350663796099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_epithelia_gland_like	0.13655797412974846	0.9929504812191752	0.0	0.7039145296148007	0.08028660226727215	0.9587589934928827	0.00797637378582408	0.8510294203173258	0.0389410264088969	0.0	0.0	0.0	0.006147245486016915	0.0	0.0	0.0	0.0008008299027613493	0.0	0.0015609191438721135	0.0	0.050771306559261084	0.0030230228169520275	0.0	0.0007427937709911499	0.0	0.0	0.2579424746143347	0.0008836147522388998	0.029500155259445604	0.014267861860370204	0.0004601380901082556	0.05785137473155574	0.1597077968984581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_epithelia_unknown	0.5637608142290845	0.12412147628098794	0.8698098731872017	0.9272737039046148	0.9943077200470885	0.9649673771340987	0.045219063009537916	0.003372279159190289	0.007256505760764707	0.0	0.008909026970801428	0.00011871519370530454	0.09989163229859406	0.044589690728885814	0.009596246379250429	0.0	0.010513248431389188	0.0	0.2778831632384696	0.009424812765934818	0.004297962580881964	0.006785791648635966	0.04255105221734528	0.11330902269319838	0.030339313326775186	0.009634903638872943	0.571784097724118	0.0038830430747609467	0.025708072549985778	0.01388048610351457	0.0016754055496063596	0.005376164940683393	0.0001827349572795316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_epithelia_ventral	0.03906442148328037	0.6932730676384231	0.0	0.8934866442826752	0.2519045949093738	0.9992074957995228	0.0	0.0014280168787825058	0.0	0.06064993988834718	0.0	0.0	0.003407927140707304	0.008760596000079713	0.0	0.0	0.009607218596046945	0.028081267939577808	0.008797564699081701	0.006713620695663979	0.0009560932772786672	0.0	0.0	0.056727298895911625	0.0	0.0	0.8896013104140069	0.0	0.0	0.09235207788202976	0.0	0.0036162431928347554	0.0035852412298687302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_fibre_1	0.003432027159177392	0.0	0.0	0.0003179527325824946	0.004094377758143894	0.00035951097517293264	0.9997944612242249	0.0	0.0	0.0	0.029875262177010607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020296394931490824	0.0	0.0	0.0	0.0	0.0	0.0	0.9584557572094636	0.0012758813950060211	0.0	0.001427421089646008	0.0009240494239047775	0.019628616551735305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_fibre_2	0.0003673733519643878	0.0	0.0018742143003982533	0.0	0.0013298418431956875	0.0	0.7627472872700563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13301417003691257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_gland_1	0.0009564629164348016	0.5215053871774449	0.0	0.05634245391314946	0.0006762756398857912	0.1936446179603373	0.005727274432128745	0.9997694226071024	0.004812100362411056	0.016606040527137135	0.008179045465328704	0.0	0.000474599685540042	0.0054048276713206545	0.016185931095837276	0.0	0.0	0.0	0.0	0.0	0.1462794553291769	0.0	0.0	0.0	0.0	0.0	0.008691769781885846	0.012782602036104587	0.9572304459577976	0.0	0.2654449780782656	0.013472297036766837	0.5144699295895332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_lipophil_1	0.009538562327825144	0.006928870015207847	0.0	0.0	0.0	0.0	0.021702053870002826	0.0	0.9997723159881643	0.0	0.0	0.008029282289526051	0.0	0.0	0.0	0.0	0.0	0.0	0.009667588677863412	0.0	0.011618937049108543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5311305778966551	0.8396647453683501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_lipophil_2	0.040924508614762004	0.002399945995166465	0.0	0.0028281537681904218	0.021308424269290784	0.0005759760600443432	0.023569944264361414	0.0004886521622036011	0.06943346458675603	0.0	0.0	0.006983128925956099	0.0	0.0	0.0	0.00036931907570135405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004944160051883545	0.0	0.03934748363607983	0.005323168348044636	0.0	0.0	0.015418580922493185	0.023335773947460097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_alpha	0.0	0.027312891816181805	0.0	0.005155458481397937	0.015116714415304636	0.021123256301503333	0.0	0.0	0.0	0.9881612024851385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03044116846854992	0.0	0.0	0.0026280050650687487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_beta	0.009652529309663756	0.0011542537299131825	0.01665246608352448	0.0007540965263299979	0.009401793489830066	0.02660012305278091	0.0	0.009983744237831894	0.009704187546364316	0.0	0.9969080972555833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019870427875163583	0.0	0.0	0.017792657242358116	0.0	0.04225945168453049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_epsilon	0.0	0.008719244292623036	0.0	0.0	0.0	0.011699697575214555	0.0	0.006621553767321903	0.0	0.0	0.011574399830517584	0.0	0.8498537169082183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012379972177959293	0.0	0.09570524627310215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_eta	0.0	0.0	0.0	0.01840747024934702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9687665750350112	0.0	0.0	0.008657944824586192	0.0	0.0	0.0	0.0	0.0	0.0	0.16969719005260356	0.0017944078793774413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_gamma	0.018828170998277955	0.0028636966411461863	0.0	0.018508601042803847	0.017722853951631486	0.010032057248918846	0.0	0.021085164422770575	0.0	0.0	0.013637294847331411	0.0	0.0	0.0	0.9729586496017358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009671754808163405	0.0	0.0	0.011721524604173921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_gamma_like	0.771017074509358	0.007718883216646705	0.0	0.004096502040396622	0.1184561392532838	0.01613474585226508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.698293548647313	0.0	0.0	0.0	0.0	0.44282472054223465	0.0	0.0	0.0	0.0	0.0	0.09845357593284505	0.0	0.0	0.0	0.00606007342730013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_iota	0.0	0.0	0.0	0.007073454068224204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9989573643188807	0.0	0.0	0.0	0.0	0.0	0.0	0.002161774491083994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_kappa	0.0	0.0	0.0	0.00020230162014789354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066611956332207805	0.0	0.0	0.0	0.0	0.0	0.9595106950594671	0.0	0.0	0.0	0.0	0.0	0.003564421358868764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_lambda	0.01871780931022128	0.0003278388014351488	0.0	0.0006123560474711117	0.009584184505208971	0.011619700101137971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006811325916020368	0.0	0.0	0.0	0.9564141503876767	0.0	0.0002875843827963183	0.0	0.0	0.006336510390033828	0.0	0.0	0.005430374353804946	0.0	0.0	0.0	0.0	0.00018880189551646152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_mu	0.010725394004415354	0.0021290700872973497	0.0	0.010905818010980742	0.006501727907020413	0.00029627768306299734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9683962518464091	0.0	0.31194996225259986	0.0	0.007216456765346831	0.0	0.0	0.0036192490833240193	0.0	0.0	0.006328637434123855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_mu_like	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006179723132078875	0.0	0.0	0.0	0.9899084085140915	0.0	0.0	0.016624826355554147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_nu	0.0	0.009593582917581864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019269873014789943	0.04250396363311119	0.0208575573315412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05410775132387587	0.8598784067797614	0.0	0.009642584088774147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_progenitors	0.0	0.0050532601528632485	0.0	0.004366497637657741	0.009234748285811854	0.18514327737480324	0.0	0.003209729414189808	0.0	0.02366594000168595	0.0	0.0	0.0	0.0038541402679790615	0.00025418938957825457	0.0	0.0040616325598250656	0.004554381677165713	0.00946117740626369	0.01873026355036931	0.015449842945877862	0.002636244824716245	0.0	0.4414008706513208	0.0	0.0	0.0039635425394056786	0.0	0.00018745090670992996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_theta	0.0028320118591609843	0.0	0.0	0.0003893385441454846	0.002662644702723962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9686264728957104	0.0	0.0015168908584881206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_zeta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009276485893652304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012442913784142032	0.0	0.9985687883533408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_peptidergic_zeta_like	0.1977684081071876	0.00835620825426327	0.0	0.005868434490722323	0.013744634486901563	0.0008195909759340641	0.008419879855072492	0.0	0.0	0.0	0.009760370801845587	0.6884271196543839	0.0	0.8527454285754181	0.0	0.0	0.2225334898868221	0.0	0.008767407527034829	0.0	0.03399339148196294	0.0	0.9722511477134697	0.06380338723022756	0.3369369587531426	0.0	0.009215528383067991	0.0009427298723065043	0.0004797137801363801	0.0	0.0	0.0004491375103945291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_trans_fibre_gland	0.0	0.0	0.0	0.0	0.0	0.0	0.7301070616130747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06512113641182556	0.004764388151440752	0.0	0.0007929043182643546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_trans_gland_epithelia_dorsal	0.18095660821694765	0.04257013522401991	0.0	0.002389673427921762	0.0	0.0012417048892288437	0.0	0.2751874961351181	0.0057867276635927365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004227655822860709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036524973666341137	0.0	0.0029165173993535845	0.0	0.0010789777207600461	0.0	0.0018875880472999055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_trans_gland_epithelia_ventral	7.347941707141058e-05	0.021904712747975976	0.0	0.01133680632101559	0.006077192873985037	0.2265103644243351	0.014575049347370006	0.5564872482626306	0.010548774177713337	0.0	0.005907282226072155	0.0	0.0020648867231148863	0.0	0.0	0.0	0.0	0.0	0.0	0.004291787165329462	0.018174864755111132	0.0	0.0	0.002192457924835112	0.0	0.0	0.0022037133506962485	0.0012609008994489716	0.06303344842694728	0.0055681641957551495	0.021098672060073244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_trans_lipophil_1_epithelia	0.0	0.005526953891739027	0.0	0.0	0.0	0.06764944818908747	0.0	0.0	0.5203046203601359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027274717075514744	0.009654809372893813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_trans_lipophil_1_fibre	0.0	0.0	0.0008262898320437837	0.0	0.0	0.0008023643074732857	0.48130638159492845	0.0	0.07608415001590782	0.0	0.012766316941620004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009350418215384564	0.001672469010689159	0.0	0.003682142269092384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_trans_lipophil_1_gland	0.0	0.001177594778246791	0.0	0.0	0.0	0.0	0.0038447153288767195	0.4123033933732422	0.6710540095401806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030237535815606045	0.0	0.0	0.0	0.0	0.0	0.0	0.005755304574862239	0.002037109268817615	0.002837988327621635	0.61985714658282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_trans_lipophil_1_lipophil_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.527891379729392	0.0	0.0	0.000732333487431826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010089699695127119	0.0	0.0	0.0	0.0	0.0	0.0003532373270092687	0.0	0.0	0.007698501405121942	0.0014142796959436387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_trans_lipophil_2_epithelia	0.3506660933809587	0.0023896322792705876	0.00937256033090534	0.004652514644979184	0.18942501534925701	0.2027333615381087	0.02614471183032257	0.0045469553719475544	0.06628418136577978	0.0	0.006185460848201313	0.00842644200380278	0.0011456046636211742	0.017871867145463786	0.0	0.0	0.0007887570512668095	0.0	0.014539150185360705	0.007000870515339795	0.009949086124189103	0.0	0.0	0.00593612150967445	0.01904373252858056	0.027127774276284204	0.05410542642420069	0.0	0.001276421942164405	0.04284537834365383	0.01818248014398984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_trans_lipophil_2_gland	0.0	0.0	0.0	0.0	0.0	0.0	0.00951650540724353	0.03946318700156677	0.01407819310079031	0.0	0.031592497589938776	0.0002193634218761631	0.0	0.0	0.0	0.0	0.00039614985981099843	0.0	0.0	0.0	0.018715054122990883	0.0	0.0	0.0	0.0	0.0	0.0	0.000977776147992349	0.005719207811152205	0.0004438194423061785	0.00126117503252083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HoiH23_unknown_1	0.011917664355272181	0.006105823431455777	0.0	0.0008718421473289661	0.002705404031137687	0.0007808555248442905	0.040912917837581456	0.0	0.03141711721898998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004248512745419658	0.0004873372757705823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
