	TrH2_epithelia_dorsal	TrH2_epithelia_dorsal_like	TrH2_epithelia_gland_like	TrH2_epithelia_unknown_1	TrH2_epithelia_ventral	TrH2_fibre	TrH2_gland_1	TrH2_lipophil	TrH2_peptidergic_alpha	TrH2_peptidergic_beta	TrH2_peptidergic_delta	TrH2_peptidergic_epsilon	TrH2_peptidergic_eta	TrH2_peptidergic_gamma	TrH2_peptidergic_gamma_like	TrH2_peptidergic_iota	TrH2_peptidergic_iota_like	TrH2_peptidergic_kappa	TrH2_peptidergic_lambda	TrH2_peptidergic_mu	TrH2_peptidergic_mu_like	TrH2_peptidergic_nu	TrH2_peptidergic_omicron	TrH2_peptidergic_progenitors	TrH2_peptidergic_theta	TrH2_peptidergic_zeta	TrH2_trans_epithelia_dorsal_ventral	TrH2_trans_epithelia_ventral_peptidergic	TrH2_trans_fibre_epithelia	TrH2_trans_fibre_gland	TrH2_trans_lipophil_1_epithelia	TrH2_trans_lipophil_1_fibre	TrH2_trans_lipophil_1_gland	TrH2_unknown_1	TrH2_unknown_2.1	TrH2_unknown_2.2	TrH2_unknown_2.3	TrH2_unknown_2.4	Hhon_epithelia_dorsal	Hhon_epithelia_gland_like	Hhon_epithelia_unknown	Hhon_epithelia_ventral	Hhon_fibre	Hhon_gland_1	Hhon_gland_1_like	Hhon_lipophil_1	Hhon_lipophil_2	Hhon_peptidergic_alpha	Hhon_peptidergic_beta	Hhon_peptidergic_delta	Hhon_peptidergic_epsilon	Hhon_peptidergic_epsilon_like	Hhon_peptidergic_eta	Hhon_peptidergic_gamma	Hhon_peptidergic_gamma_like	Hhon_peptidergic_iota	Hhon_peptidergic_iota_like	Hhon_peptidergic_kappa	Hhon_peptidergic_lambda	Hhon_peptidergic_mu	Hhon_peptidergic_mu_like	Hhon_peptidergic_omicron	Hhon_peptidergic_other_1	Hhon_peptidergic_other_2	Hhon_peptidergic_progenitors	Hhon_peptidergic_theta	Hhon_peptidergic_theta_like	Hhon_peptidergic_zeta	Hhon_trans_epithelia_dorsal_ventral	Hhon_trans_fibre_gland	Hhon_trans_gland_epithelia_dorsal	Hhon_trans_gland_epithelia_ventral	Hhon_trans_lipophil_1_epithelia	Hhon_trans_lipophil_1_gland	Hhon_trans_lipophil_2_epithelia	Hhon_unknown_1
TrH2_trans_lipophil_1_epithelia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007151375408432023	0.058906754109268246	0.0005750083615892235	0.07970511151645995	0.0	0.003793516477917118	0.0	0.31169305329854274	0.0	0.0	0.03858182302433825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03577589894604098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036067400976572364	0.006284174643501754	0.0	0.0
TrH2_trans_lipophil_1_fibre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012407871516591704	0.0002135183480192103	0.0	0.001187190124293796	0.48604613916040396	0.0	0.0	0.09325281226489397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05331508484551913	0.0	0.0	0.0009282009544100049	0.0	0.0	0.0
TrH2_trans_lipophil_1_gland	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009537236891168166	0.0	0.0	0.0	0.7583343068008942	0.0005491180480159803	0.12769409354006844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062463096328679805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006952017674328935	0.00809511844134747	0.019872813273106502	0.0006962078094552456	0.19237494692164023	0.0	0.0
TrH2_unknown_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178923638367015	0.008112855487179401	0.0	0.008172088431220224	0.007283227083876976	0.01886556710967126	0.0	0.0	0.013357568940852854	0.009394537756497384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008236343323209563	0.0	0.0	0.0	0.016447429246090647	0.0004206936585414029	0.011575300430865573	0.0	0.0	0.007677591226303089	0.044700283927464265	0.9927160325391284
TrH2_unknown_2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04108465529493723	0.057787335424815664	0.0	0.12972949166343314	0.0	0.0009013397757038856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006454767082496449	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_unknown_2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012383057696260497	0.6923903646649361	0.01900090494283421	0.24104312227627891	0.0	0.1747943793163193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009622543608389095	0.0	0.0	0.0	0.00041202549286956493	0.011263155967915911	0.0	0.0	0.0	0.0	0.0	0.004834442564648511	0.0	0.0	0.0	0.017329724645002174	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_unknown_2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009197445696654679	0.010378431086117457	8.784770840074953e-05	0.06284562296281984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_unknown_2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3992064532385054	0.07954470742059919	0.0026584096624637657	0.3406931776902712	0.009366226310294521	0.02334339614315137	0.0	0.0	0.0	0.0	0.0	0.0	0.04174722995980773	0.0	0.0	0.0	0.0	0.004324028678488192	0.0	0.0	0.0	0.0	0.015648871662799813	0.0	0.0	0.0	0.021886028872734463	0.0	0.0	0.0	0.004383356403345045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_epithelia_dorsal	0.9946754361625496	0.8482542231990559	0.01982711905549658	0.002744518806439183	0.12806857303271388	0.3171891367196269	0.007391896238588923	0.018618312390643967	0.006314278740139604	0.019523555877384177	0.05316828063140083	0.05070837244578352	0.27417338620159076	0.0	0.0	0.058126656207216444	0.0005561651059342568	0.015541536783464838	0.0494963927060338	0.01146806680486642	0.0	0.0003411203502943742	0.07049067552670976	0.007224821981133204	0.04305680631993502	0.013430197537847985	0.41097877108429204	0.041099304579207525	0.013726790759230842	0.0	0.0007151375408432023	0.0012407871516591704	0.0	0.0178923638367015	0.04108465529493723	0.012383057696260497	0.009197445696654679	0.3992064532385054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_epithelia_gland_like	0.046045181215640954	0.0497793219734431	0.9438068383806542	0.0	0.9544142526111171	0.020765231720740643	0.5201268551075342	0.05180314433165019	0.017515642629961723	0.018852181243676262	0.0	0.0047879350482445985	0.009351535990425304	0.018927450865405888	0.0	0.0	0.008768215266840067	0.0006537578614168856	0.0	0.0	0.01636128951340799	0.00032315484192827425	0.0	0.0011114119004037607	0.0	0.0	0.004990969875192287	0.002059154998303321	0.0004916673858646189	0.0	0.058906754109268246	0.0002135183480192103	0.0009537236891168166	0.008112855487179401	0.057787335424815664	0.6923903646649361	0.010378431086117457	0.07954470742059919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_epithelia_unknown	0.0506874134115833	0.057999949084419744	0.9707555369558506	0.9455357047774594	0.981498527565849	0.01335790507138922	0.006665945153785822	0.0	0.0	0.008304346024633754	0.018500442008710545	0.0	0.0	0.0	0.0	0.0	0.009197300426223238	0.0009233790582122281	0.006428632251993377	0.014256913721637097	0.00834568892280687	0.0	0.0	0.001826667901831201	0.0	0.009617270528150507	0.0030638803015898175	0.009835862858833939	0.0001823316392718837	0.0	0.0005750083615892235	0.0	0.0	0.0	0.0	0.01900090494283421	8.784770840074953e-05	0.0026584096624637657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_epithelia_ventral	0.3059410599480435	0.07472611925029925	0.8641261995979501	0.019138607941139137	0.9973874297121382	0.21950761208996136	0.05129247363101613	0.004297255985485787	0.11017932397369554	0.1129902419416396	0.06932790017515968	0.044968024822414354	0.0	0.014526887774976172	0.043645745213583234	0.025078746908614585	0.017112410321157425	0.0006842876262851876	0.0	0.04066155272874157	0.08726367962133368	0.0	0.012101968250843207	0.45551375473742056	0.019355215840683875	0.0	0.9125920890092765	0.19681229084100027	0.0041025608485310335	0.0	0.07970511151645995	0.001187190124293796	0.0	0.008172088431220224	0.12972949166343314	0.24104312227627891	0.06284562296281984	0.3406931776902712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_fibre	0.052197172950868134	0.2665532762948344	0.009119954886661345	0.0	0.044819283334768326	0.9997584257825899	0.05457017465228686	0.009786407455723945	0.0	0.01044001151738787	0.0	0.0	0.0	0.01858506866664003	0.0	0.0	0.009241975183669673	0.008579502894075235	0.005603110829019924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027990786710265197	0.0	0.7253657751553699	0.24397946710213225	0.0	0.48604613916040396	0.0	0.007283227083876976	0.0	0.0	0.0	0.009366226310294521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_gland_1	0.1336333859998911	0.05618382602780801	0.5117328030579482	0.0	0.17050058510823304	0.018609353011434692	0.9998854748569759	0.010332428883170163	0.009344019095905582	0.008176884163693788	0.0	0.0	0.0	0.024011085081334923	0.029703380746763264	0.0	0.07864093239618218	0.0	0.0	0.0	0.02484777513611349	0.0	0.0	0.0	0.0	0.0	0.00014781838557859816	0.0	0.0	0.15098277345093172	0.003793516477917118	0.0	0.7583343068008942	0.01886556710967126	0.0009013397757038856	0.1747943793163193	0.0	0.02334339614315137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_gland_1_like	0.8472080386256596	0.6875069133709432	0.0	0.0	0.03626636043504695	0.0	0.009698408510411722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03634483139493098	0.0	0.0	0.0	0.0	0.0	0.0005491180480159803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_lipophil_1	0.0	0.2727550346122691	0.0	0.0	0.017475926019443443	0.14150133489384312	0.015202518785903668	0.9996605795424871	0.0	0.017646875546194755	0.0	0.007258666824884727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039104659819083864	0.0	0.0	0.31169305329854274	0.09325281226489397	0.12769409354006844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_lipophil_2	0.0	0.9826969742660336	0.0	0.0	0.04808209720870486	0.00048219475486216586	0.0	0.00036137170287495245	0.0	0.0	0.009481007331216587	0.0	0.0	0.0	0.008698569806693568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04526435178940428	0.0	0.005104501911087073	0.0	0.0	0.0	0.0	0.013357568940852854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_alpha	0.0	0.0	0.027348862246521118	0.0	0.03422848200843211	0.019760781729941123	0.00012978203710117066	0.0	0.9994267199624103	0.0	0.0	0.0	0.0	0.00998848329109236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04108032904055904	0.0	0.0	0.009475204224128331	0.05155575514306615	0.0	0.0	0.0	0.0	0.0	0.009394537756497384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_beta	0.04709010213820965	0.013203958820622716	0.007341735418365884	0.03653697455477832	0.12859909836980787	0.028869742948737575	0.008647657114751815	0.034166177085583956	0.0	0.943688125502306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10630036988541776	0.0	0.014885991195601902	0.0	0.000664258816569335	0.0	0.0	0.0	0.03692822818364123	0.0	0.0	0.03858182302433825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_delta	0.0	0.006961767775963615	0.0	0.0	0.02497852141947691	0.0	0.0	0.0	0.0	0.0	0.9619692128860274	0.0	0.0	0.0	0.0	0.0	0.0	0.2503836415992951	0.0	0.0	0.0	0.0	0.0	0.010133193651142371	0.0	0.0	0.0	0.01691759959852537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_epsilon	0.0	0.0	0.00017604080393478555	0.0007118826224962201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.832765383283515	0.0	0.0	0.0	0.0	0.0	0.0069524900684507385	0.0	0.0	0.002072667658172655	0.0	0.009113944286827857	0.0	0.0	0.0	0.0	0.045383559580931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04174722995980773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_epsilon_like	0.007688433081571971	0.0	0.0	0.0	0.006293272506183123	0.0	0.0	0.0	0.0	0.0	0.0	0.8315662856860071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13180239080974376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_eta	0.0	0.03187039660719698	0.016144872451268874	0.0	0.02654286553402267	0.013503829705604884	0.0	0.0	0.0	0.0	0.0	0.0	0.9968978459881237	0.0	0.0	0.0	0.007909165117458001	0.042047951391307084	0.0	0.0	0.0	0.0	0.0	0.025762747831351622	0.001324818348422045	0.0	0.05016876692689557	0.07844346879422595	0.008384760251683237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_gamma	0.01812741903467269	0.0	0.0	0.0	0.0	0.027183042728607176	0.008630754574480103	0.007800010794341769	0.0	0.0	0.0	0.0	0.0	0.9651383260918294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062463096328679805	0.0	0.0	0.009622543608389095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_gamma_like	0.03921857858319103	0.0	0.0	0.019764973845952577	0.014467010640160701	0.018345914565714824	0.012502955329439078	0.0	0.0	0.0	0.0	0.0	0.0	0.011575932006623432	0.8820923535723374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_iota	0.007012886479381397	0.001882254036907944	0.013732537542472889	0.009825048818910703	0.020803034991774112	0.007000997398510425	0.0	0.0	0.0	0.0	0.0	0.0	0.03727763385051116	0.0	0.0	0.9992029514048548	0.006972367219639711	0.00020682828894812012	0.0	0.0	0.0	0.0	0.0092019435694864	0.002797566302979941	0.015345187263717083	0.0	0.022631108767198017	0.08277340390194157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004324028678488192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_iota_like	0.006759460177442672	0.0	0.0013811969223849938	0.0	0.003987274267349939	0.0029923770861918562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7850669114618815	0.0	0.0	0.0	0.0	0.06021179851348944	0.0	0.0	0.0	0.0	0.004337851291551085	0.028949345838228602	0.002976519274391509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_kappa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7637735276299444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041202549286956493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_lambda	0.015374722629164774	0.05205280761969494	0.004964575970908868	0.0	0.028143525363355754	0.0	0.0	0.005331042904122765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006357974954975417	0.9350506262127898	0.0	0.0	0.0	0.0	0.007865248217054798	0.0	0.017522146922453814	0.008400708395022261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011263155967915911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_mu	0.000819522675858516	0.0004925167733384145	0.00047229060917108173	0.021653152841156886	0.004076234496233998	0.0	0.0	0.0	0.0	0.039577471324081265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9879682056920105	0.0	0.0007945493431096654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_mu_like	0.009626354970241512	0.0	0.0040539012673591985	0.0	0.02485901177539865	0.01893664986081556	0.009595970998779879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8591886336479184	0.0	0.0	0.0	0.9819388727791514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015648871662799813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_omicron	0.008683562383964538	0.01762812115895767	0.0	0.0	0.013022251258652761	0.0	0.0	0.0	0.0	0.0	0.0	0.011448047911019422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9171272765783071	0.0188114484710322	0.0	0.0	0.043138424998449616	0.007983101568804754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_other_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6862229312095484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017843358240170564	0.0	0.0	0.0	0.00023215762837329278	0.06990964384919762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
