	Tadh_0	Tadh_1	Tadh_10	Tadh_11	Tadh_12	Tadh_13	Tadh_14	Tadh_15	Tadh_16	Tadh_17	Tadh_18	Tadh_19	Tadh_2	Tadh_20	Tadh_21	Tadh_22	Tadh_23	Tadh_24	Tadh_25	Tadh_26	Tadh_27	Tadh_28	Tadh_29	Tadh_3	Tadh_30	Tadh_31	Tadh_32	Tadh_33	Tadh_34	Tadh_35	Tadh_36	Tadh_37	Tadh_38	Tadh_39	Tadh_4	Tadh_40	Tadh_41	Tadh_42	Tadh_43	Tadh_44	Tadh_45	Tadh_46	Tadh_47	Tadh_48	Tadh_49	Tadh_5	Tadh_50	Tadh_51	Tadh_52	Tadh_53	Tadh_6	Tadh_7	Tadh_8	Tadh_9	TrH2_0	TrH2_1	TrH2_10	TrH2_11	TrH2_12	TrH2_13	TrH2_14	TrH2_15	TrH2_16	TrH2_17	TrH2_18	TrH2_19	TrH2_2	TrH2_20	TrH2_21	TrH2_22	TrH2_23	TrH2_24	TrH2_25	TrH2_26	TrH2_27	TrH2_28	TrH2_29	TrH2_3	TrH2_30	TrH2_31	TrH2_32	TrH2_33	TrH2_34	TrH2_35	TrH2_36	TrH2_37	TrH2_38	TrH2_39	TrH2_4	TrH2_40	TrH2_41	TrH2_42	TrH2_43	TrH2_44	TrH2_45	TrH2_46	TrH2_47	TrH2_48	TrH2_49	TrH2_5	TrH2_50	TrH2_51	TrH2_52	TrH2_53	TrH2_54	TrH2_55	TrH2_56	TrH2_57	TrH2_58	TrH2_6	TrH2_7	TrH2_8	TrH2_9	Hhon_0	Hhon_1	Hhon_10	Hhon_11	Hhon_12	Hhon_13	Hhon_14	Hhon_15	Hhon_16	Hhon_17	Hhon_18	Hhon_19	Hhon_2	Hhon_20	Hhon_21	Hhon_22	Hhon_23	Hhon_24	Hhon_25	Hhon_26	Hhon_27	Hhon_28	Hhon_29	Hhon_3	Hhon_30	Hhon_31	Hhon_32	Hhon_33	Hhon_34	Hhon_35	Hhon_36	Hhon_37	Hhon_38	Hhon_39	Hhon_4	Hhon_40	Hhon_41	Hhon_42	Hhon_43	Hhon_44	Hhon_45	Hhon_46	Hhon_47	Hhon_48	Hhon_49	Hhon_5	Hhon_50	Hhon_51	Hhon_52	Hhon_53	Hhon_54	Hhon_55	Hhon_6	Hhon_7	Hhon_8	Hhon_9	HoiH23_0	HoiH23_1	HoiH23_10	HoiH23_11	HoiH23_12	HoiH23_13	HoiH23_14	HoiH23_15	HoiH23_16	HoiH23_17	HoiH23_18	HoiH23_19	HoiH23_2	HoiH23_20	HoiH23_21	HoiH23_22	HoiH23_23	HoiH23_24	HoiH23_25	HoiH23_26	HoiH23_27	HoiH23_28	HoiH23_29	HoiH23_3	HoiH23_30	HoiH23_31	HoiH23_32	HoiH23_33	HoiH23_34	HoiH23_35	HoiH23_36	HoiH23_37	HoiH23_38	HoiH23_39	HoiH23_4	HoiH23_40	HoiH23_41	HoiH23_42	HoiH23_43	HoiH23_44	HoiH23_45	HoiH23_46	HoiH23_47	HoiH23_48	HoiH23_49	HoiH23_5	HoiH23_50	HoiH23_51	HoiH23_52	HoiH23_53	HoiH23_54	HoiH23_55	HoiH23_6	HoiH23_7	HoiH23_8	HoiH23_9
Hhon_13	0.0	0.0	0.0	0.00705510685905421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.065593582506685e-05	0.0	0.0008947885511413755	0.0	0.0	0.0	0.1234466210331622	0.07455470084329555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008289037993152247	0.0	0.0	7.766269255360483e-05	0.0003870380205522574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.921504201123437e-05	0.0	0.0	0.0	0.0	0.13045818649160912	0.0	0.021086954616712183	0.8042638850319757	0.00043772450670766423	0.0	0.0	0.32050970051270306	0.00014107075905670885	0.0	0.007376436778409238	0.0	0.5474455460708121	0.05241441314129284	0.00033991429903274813	0.0	0.0	0.01434924297751692	0.0	0.00257195042735004	0.001177235890077035	0.0	0.0	0.0	0.0	0.0	0.00025023459061864	0.0	0.0017346403767785048	0.0	0.03163553485251158	0.0005745690203700222	0.0	0.0	0.0	0.0	0.0007440474745476265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032470060030735286	0.00015656603602876457	0.0	0.0006749113996678381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013360641083613452	0.0072243416026791215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8220190266875472	0.05078787721595697	0.0	0.010162517950266058	0.0010089536967317254	0.0	0.0	0.07286568782709578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042438643319838234	0.009543042983628987	0.00040578065149001125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039220690708734657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006726348183056977	0.0	0.0	0.0028873428506960125	0.0	0.0	0.0	0.0008163355144677267	0.0	0.007572624961959926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_14	0.0023536865935801523	0.01681497832851581	0.0	0.0036848770342348567	0.0	0.002295539579984949	0.0	0.0002434680997560284	7.29982361558609e-05	0.0	0.0	0.0	0.0036781204971473823	0.0025453939760146874	0.0003369783921038839	0.0	0.0014901634559774163	0.00027427864907885043	8.870719499036378e-05	0.0	0.0	0.0	0.0	8.85306072008407e-05	0.0021135633510648076	0.00011989328604308458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021898192864917525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006115831316534836	0.0	0.0	0.0	0.0	0.061067108236809164	0.00023944907189418863	0.003914477265887268	0.037328367819882344	0.0026952539335790508	0.0	0.0	0.01301317428990742	0.0	0.015923571870531804	0.034456578339784216	0.003243698281076357	0.033655439113368324	0.00018030116621077437	0.0	0.00028916834791381323	0.0	0.0014221536609195103	0.0	0.0001694806723195679	0.8256075058919949	0.0	0.0	0.0	0.0001382134524242897	0.0	0.0	0.0013061586373372526	0.011246389040025367	0.0	0.0	0.0	0.0017207876916913304	0.0014163996800302331	0.0	0.0	0.004191029879964508	0.0	0.0005134853636669602	0.0	0.0	0.0	0.0	0.0	0.0	0.00019960748435497158	0.0	0.0	0.15017964163624234	0.00025834859897733885	0.0	0.0003042246106170283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002051187571608683	0.0027107105859676774	0.0	0.3331451716915292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006794921226335806	0.01664452289885433	0.0	0.0	0.0016837343147843085	0.001501664023760788	0.0	0.0018797273242576957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008042315594592037	0.0	0.0	0.0	0.0	0.0	0.005180782100331478	0.0	0.0	0.0	0.0	0.0002182179527213444	0.0	0.0	0.0	0.0029055342842238046	0.0006800651902859975	0.0	0.9443656215499177	0.0	0.0	0.0	0.0	0.0	6.75302423210918e-05	0.001412611938944047	0.0	0.009375823120579534	0.0	0.0027484436293649843	0.0	0.0	0.0	0.0	0.0	0.0	0.0015111480570124329	0.00013946440756047374	0.0	0.0
Hhon_15	0.0	0.0	0.0	0.010807142462110161	0.0	0.0	0.0	0.09217970508587353	0.013845413493815364	0.0	0.0	0.0025695022663329366	0.0	0.05802401478167753	0.0027820855830617253	0.0	0.0	0.03724292327966336	0.004170466174626594	0.0	0.0	0.0	0.00019477967766687605	0.0	0.0	0.0	0.0	0.00026375744406977654	0.0	0.0	0.0	0.0	0.0	0.0	0.006640471863496681	0.0	0.0	0.0	0.0	0.0	0.0	0.0027388968479009944	0.0	0.0	0.0	0.6402505319712597	0.001603530651050684	0.0	0.0023171644879424183	0.0012258907929551205	6.944844782668539e-05	0.0024271628509090724	0.00016976030722000435	0.0004889689315118697	0.45709740470858673	1.9953308075456805e-05	0.0	0.0003058410051569954	0.0023639251350328597	0.0	0.015281644041525533	0.0	0.00041734519402253747	3.756397014662844e-05	0.0	0.0	0.0	0.009677142719116825	0.3320492919842973	0.0002364011679574335	0.002401602354660267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001784006593400269	0.00011902355029235203	0.0038660139202659543	0.0	0.0	0.000671558976299408	0.0	0.0	0.0	0.0	0.0	0.00392276843081962	0.0019144789504910902	0.0	0.0	7.14928487897182e-05	0.0004703942442986774	0.0	0.0	0.0	0.004160543112159684	6.249262391129109e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041766354507063866	0.0	0.0	0.0	0.0015350264683314518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037612892713551086	0.013859956443648664	0.6772662443529135	0.008313832803259844	5.7851818334975195e-05	0.0	0.0	0.08128619458021964	0.036383735668027634	0.05568346226644548	2.9526226464570873e-05	0.0013437827405498527	0.0	0.0	0.0	0.0	0.0055349822583689295	0.00020711549093929048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003333514023946565	0.0	0.0	0.0	0.0	0.0	0.0	0.0005679561050731152	0.0	0.0014869563838890367	0.0	0.0	0.0	0.0	0.00019082619204122012	0.0	0.0037617458459514794	0.001347003190417046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_16	0.0015072456154527477	0.003021407456889272	4.1036522206899445e-05	0.014523362262377132	0.0	0.0023809778457484967	0.0	0.008054403018175798	0.00020664186234202654	0.0	0.0	0.0006854755859500937	0.0030462660333128314	0.0	0.0007150630717970939	0.0001074088354910702	0.0	0.06830902668698416	0.015345767183128222	0.0	0.0	0.003447130645556084	0.0004227520162332522	0.0008355866509887072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009148133556682128	0.0	0.0	0.0	0.0009795037084117742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006471226507818149	0.0	0.0016531232903706774	0.0205181716205129	0.0	0.6380205640881084	0.00034753524825534136	0.08639446897937433	0.24965107273866546	0.013869320895927125	5.0563671414299196e-05	0.0	0.4972905278871822	0.00035545988296087436	0.0010357499146349293	0.057897062974227864	0.0	0.2689980233926603	0.14837244059839272	0.009961365654776967	0.00020067285706622368	0.002585330377552663	0.000572386134642129	0.0014416783093281153	0.0008754413877824674	0.00035249895177251006	0.0	0.0	0.0	0.0011488971786087255	0.0	0.01046951804725169	0.0029662967246031906	0.0344467933714659	0.0	0.0028398307182894776	0.0015070842671875357	0.0	0.0	0.0	0.0	0.001612075606968343	0.0063412571157304715	0.0016686405302538758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009120342125914704	0.0005221034551398711	0.0	0.003923642898553902	0.0	0.0	0.0	0.0	0.0	0.0	0.00012197380945176449	8.714311178564288e-05	0.003082166025124073	0.0002418818297913049	0.10208429068064652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15097801681064044	0.6960113333711625	0.002780902658242472	0.0002428287589003583	0.006390812704180052	0.12142130237330329	0.0016393246242181394	0.13446032268344843	0.0	0.0	0.00021275968553647728	0.0	0.0005218392529899949	0.0	0.00023826803202633886	0.0	0.0019611209900097524	0.001615977170341437	0.0001015499241842573	0.0	0.0	0.0025369376572606395	0.015045033607865648	0.002560555210284307	0.0	0.0	0.0209263201152451	0.0	0.0	0.0	0.0	0.0	0.00016420390465082097	0.0	0.0013718291413199425	0.0	0.0	0.007126103555934732	0.0	0.0	0.0	0.0	0.0	0.020547792517263883	0.0	0.0034973721138895643	0.0	0.0	0.0	0.0	0.0	0.0	0.001427240765527781	0.0016178516832332265	0.0005630688793798716	6.844474108721741e-05
Hhon_17	0.0	0.0	0.0	0.05111085359967082	0.00023507381514687917	0.0007676151087888483	0.0	0.029736107113226398	0.008699894031386081	0.0005164125428097859	0.0	0.010519793984424193	0.0024403301456208384	0.008087757047875382	0.00877680347443695	0.0	0.0	0.00011221165464893433	0.00016871525896774932	0.0	0.0027605969814969307	0.006647378686836983	0.002060613200685183	0.0033992116989834155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6023449564910226	0.00015402405664795976	0.0	0.0	0.011015820401192583	0.0	0.0	0.0	0.0	0.0	0.0	0.013641441010089054	0.0	0.0	0.0	0.0	0.0	0.024882623562820626	0.0	7.181060409857213e-05	0.05104145953518662	0.0	0.0	0.0004690638692480028	0.014636489132817312	0.0	0.0008740017545316856	0.0	0.0	0.0	0.00012770739122862303	0.001526570963378466	0.0	0.0015296945577823345	0.017516649801721143	9.261452875475112e-05	0.0	0.0	0.0	0.0033880704615618	0.006469629142879844	0.0	8.491321918260172e-05	0.004631891121821467	0.02703263865562732	0.0	0.0011385867856848837	0.0007267359665281138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019183144449906658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006435899266844485	0.0	0.0	0.0	0.0	0.0012451116656605197	0.6379347284601976	7.595593550567602e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012901187224249698	0.02400813848531557	0.0013608050226295676	0.003706880934597744	0.020393916774286626	0.01885133116587808	2.912323496822379e-05	0.0	0.02895030701855055	0.010118446681577154	0.02159551662265964	0.002333865084734502	0.0026211465019604255	0.00020154720781818112	0.0	0.0	0.0	0.6756387917019758	0.0	0.0	0.0	0.01559280307360044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.439052207355839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010125211192907524	0.003147172497864828	0.0	0.0022169496412263005	0.0	0.0	6.85393535582364e-05	0.0	0.0	0.003701942079019887	0.0	0.002231544339480887
Hhon_18	0.0	0.0	0.0	0.0016937299354789293	0.04671029081168587	0.11707418997930552	0.0	0.0	0.0	0.035780085441935026	0.0	0.0002891161785292542	0.2981570289620793	0.0	0.0	0.0	0.0	0.0	0.002349951406789383	0.0007512113662035697	0.01080310005465715	0.0	0.0	0.6302138882486754	0.0	0.0	0.00027625390196536856	0.0	0.021258399828232515	0.0003577952422828505	0.009286757230023724	0.00518788545583244	0.0	0.0008919813644828629	0.00043651440136060137	0.0	0.0	0.03296815739545023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005273244075072007	0.0	0.0	0.00031979204462868557	0.0	0.0	0.0009585439915150223	0.0	0.0	0.003216011386152195	0.0	0.0	0.003482209290031757	0.0	0.0026905516458062867	0.00010203395523696371	0.0	0.21899891421958617	0.0	0.16710649314308507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007952477060300004	0.6388797732004118	7.233376675765089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008994247912606328	0.0	0.007512966954274936	0.0032043418427556173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.238203074835944e-05	0.0837692144078396	9.820581827751264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024650726948540907	0.0	0.0	0.0	0.000595819472687672	0.07205913956753673	0.0007223419429496496	7.668730020209626e-05	0.0	0.6638448503255592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03980034559718023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025822987194210447	0.0	0.0	0.0	0.0	0.0	0.0	0.008209518924374035	0.0	0.0	0.0355810195607004	0.21896267490776247	0.0	0.0	0.0	0.0	0.0	0.0	0.00011113426263189867	0.08187867632280288	0.0	0.0005290306917075529
Hhon_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010424498108507782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9866646351820662	0.0	0.0	0.000163819514425615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004031537358926392	0.0	0.0022687717982393762	0.0	0.0	0.0008321303479162562	0.0	0.0	0.0	0.0	0.0	0.0	0.014416981799298841	0.0	0.0	0.0	0.0020365476975143246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041376113570183795	0.0	0.0	0.0	0.0	0.0	0.002631355457836845	0.0	0.0	0.0	0.002388339228469479	0.0	0.0	0.0	0.0	0.0	0.00020497925350818595	0.0	0.0	0.9683783560676877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003141194975761559	0.0	0.0	0.0	0.0	0.0	0.0	0.010633957918376326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005569679226971434	0.0	0.0	0.002305296569555876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.536899132603504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.89679234204243e-05	0.0	0.007077425855063128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004216429820932089	0.9533050667362326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012229836368906578	0.0	0.0	0.0	0.0	0.0	0.0	0.00757461869257598	0.0025406639287694965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_2	0.9625470296378273	0.0	0.0008462168377476319	0.0	0.0	1.5849763410942612e-05	4.2083290563636984e-05	0.0	0.0	0.0006161071177757801	0.0	0.0	0.00040442682497969154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.48032106165787e-05	0.0	0.7066316284130104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02789598978048246	0.0	0.0	0.0	0.2910920173482881	2.873132885221108e-05	0.0	0.0	0.0	0.0	0.0022630703611216936	0.0	0.000855752860644846	0.0	0.11112858238067906	4.1607557703063665e-05	0.020778930882596993	0.8319029882954627	0.0	0.0	0.00012051475628054885	0.0	3.2810905269843e-05	0.0	0.0	0.0	0.0	0.002976265785855705	0.0	0.0	0.0	0.0	0.0	0.885414273576222	0.0	0.0	0.0	0.0	0.004131205370101931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2501463194474414e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.504808837113402e-05	0.0	0.0014375613251886125	0.0	0.0	1.8263287418202673e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.004196592095832827	0.0	0.0	0.0	0.9271249978259879	0.0	0.0	0.000920563901672077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003596959473544261	0.0	0.0011538149503458974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032556609003035243	0.0	0.0	0.0	0.0	0.0	0.0	0.9057197474778156	0.000867765326029174	0.0003685366879039348	2.267963902612739e-05
Hhon_20	0.0	0.0	0.0	6.710706000098554e-05	0.0	0.0013203755698654794	0.004708958133723095	0.0	0.0	0.0001355786159178789	0.0	0.0	0.0036482124093518984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06646995036992073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005263393112608593	0.0008976244761656036	0.0013902311682437174	0.007342903190315819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9702183969030618	0.0	0.0	0.0	0.0	0.0008953127772793784	0.0007386712240299576	0.0	0.0	0.0	0.0	0.0	0.0	8.013176871293201e-05	0.0	0.0	0.0008110988610954907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010555394857156727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.84388009710701e-05	0.0	5.520655129877398e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020955421933903005	0.0010375925135668361	0.0017551675480896342	0.0	0.0	0.0012495332743006754	0.0	0.0	0.00011460259411960621	0.0	0.0	0.0	0.0	0.0	0.0	0.96471982806689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004643966380969743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011783273205854781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003308827895617955	0.0	0.00011871198328214873
Hhon_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011342745975446647	0.0	0.002212264547963124	0.0	0.0	0.0	0.0	0.00042984210551233877	0.949062687291273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002709599583083169	0.0	0.0	0.0	0.00011277119181062288	0.0	0.0	0.0	0.0	5.418167689933307e-05	0.0002063396980701825	0.0	0.0002159383716928182	0.0035962838424890885	0.0	0.0	0.0003384635132680485	0.00016649260903349626	0.0	0.0	0.0	0.0	0.0	0.0025420430220001854	0.0	0.0	0.0	0.0005772700918810322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005534100563083657	0.0	0.0	0.01571895477757368	0.13419105306485835	0.8991698863407737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006094883203178001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162439129747797	0.0	0.0	0.00013483203709589503	0.0	0.0	0.0	0.0	0.0054414585032491495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9285063700183813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05707092451798934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
